iteration,Train/mean_reward,Train/mean_episode_length,Train/mean_step_reward,Episode_Termination/time_out,Episode_Termination/fell_over,Metrics/twist/error_vel_xy,Metrics/twist/error_vel_yaw,Loss/value,Loss/surrogate,Loss/entropy,Loss/learning_rate,Loss/kl,Policy/mean_std,Perf/total_fps,Perf/collection_time,Perf/learning_time,Curriculum/action_rate_weight,Curriculum/standing_envs,time_s,env_steps,Episode_Reward/track_linear_velocity,Episode_Reward/track_angular_velocity,Episode_Reward/upright,Episode_Reward/pose,Episode_Reward/action_rate_l2,Episode_Reward/alive,Episode_Reward/air_time,Episode_Reward/foot_clearance,Episode_Reward/foot_swing_height,Episode_Reward/foot_slip,Episode_Reward/self_collisions,Episode_Reward/dof_pos_limits,Episode_Reward/body_ang_vel,Episode_Reward/angular_momentum
344,54.1161,1000,0.0568429,0.708333,0,0.20296,0.912111,0.0161229,-0.0102792,19.2054,5.85277e-05,0.0107865,0.703341,12355.5,0.70042,0.29412,-0.1,0.02,420.55,4.22707e+06,1.27434,0.76303,1.91971,0.797082,-1.94133,nan,0,-0.00191211,-0.0500175,-0.00104991,-0.00258824,-0.00351771,-0.0479444,-2.85758e-07
345,55.5126,991.25,0.0570521,0.791667,0.0416667,0.202419,0.906134,0.0276107,-0.0104014,19.1903,5.85277e-05,0.0104002,0.702849,12481.7,0.682694,0.301789,-0.1,0.02,421.535,4.23936e+06,1.35228,0.767468,1.90422,0.785874,-1.9293,nan,0.0018,-0.00181913,-0.0476147,-0.00104885,-0.0044,-0.00378861,-0.0480439,-2.86724e-07
346,53.0262,969.067,0.05686,1.16667,0.0833333,0.203275,0.918286,0.0227389,-0.0112064,19.1779,5.85277e-05,0.0108115,0.702313,12348,0.693906,0.301233,-0.1,0.02,422.532,4.25165e+06,1.28199,0.729199,1.86249,0.761742,-1.88003,nan,0.0015,-0.00170931,-0.0459207,-0.00099772,-0.00523333,-0.00405577,-0.0476618,-2.91742e-07
347,55.4202,1000,0.056848,0.708333,0,0.201749,0.916467,0.0344021,-0.00915905,19.1649,5.85277e-05,0.0114222,0.701901,11986.9,0.706698,0.318421,-0.1,0.02,423.558,4.26394e+06,1.32882,0.756479,1.92357,0.801133,-1.93289,nan,0.00123529,-0.00180201,-0.0495719,-0.00106103,-0.00341176,-0.00371166,-0.0477763,-2.77503e-07
348,50.5598,937.85,0.0565094,0.666667,0.166667,0.204572,0.919417,0.0279595,-0.011281,19.1552,5.85277e-05,0.0136416,0.701522,11804.5,0.696081,0.344878,-0.1,0.02,424.6,4.27622e+06,1.1408,0.751439,1.79742,0.745508,-1.80672,nan,0.0036,-0.00188793,-0.0454613,-0.000976218,-0.0036,-0.00359862,-0.0485289,-3.38666e-07
349,54.8036,985,0.0569105,0.25,0.0416667,0.202994,0.909387,0.03094,-0.010096,19.1451,5.85277e-05,0.00925538,0.701132,11830.4,0.722909,0.315769,-0.1,0.02,425.641,4.28851e+06,1.36714,0.725224,1.88994,0.769268,-1.9002,nan,0.00171429,-0.00199438,-0.0467305,-0.00107897,-0.00771429,-0.00459772,-0.0507932,-3.37872e-07
350,53.2074,949.609,0.0566039,0.875,0.0833333,0.204762,0.916275,0.028243,-0.0106653,19.1344,5.85277e-05,0.0119883,0.700676,11706.2,0.742466,0.307234,-0.1,0.02,426.692,4.3008e+06,1.27537,0.725341,1.82463,0.76408,-1.82712,nan,0.00247826,-0.00179034,-0.0466666,-0.00101312,-0.00413043,-0.00381756,-0.0469985,-2.92995e-07
351,56.0415,1000,0.0567254,0.458333,0,0.205665,0.897102,0.0197656,-0.0105869,19.1213,5.85277e-05,0.00659127,0.700119,11305.3,0.705447,0.381476,-0.1,0.02,427.78,4.31309e+06,1.32459,0.778215,1.92034,0.801226,-1.91377,nan,0.000545455,-0.00185571,-0.0489533,-0.00101301,-0.00581818,-0.00389558,-0.0475302,-2.7442e-07
352,56.8755,1000,0.0571554,0.666667,0,0.202756,0.911367,0.0189571,-0.0107338,19.1062,5.85277e-05,0.00895963,0.699504,11224.4,0.781704,0.313054,-0.1,0.02,428.877,4.32538e+06,1.36101,0.773103,1.92688,0.784941,-1.90042,nan,0.00075,-0.00168466,-0.0468051,-0.000971303,-0.0033125,-0.00328724,-0.0464299,-2.70047e-07
353,49.2838,905.6,0.0571092,0.333333,0.0833333,0.202543,0.907754,0.0321127,-0.010322,19.0911,5.85277e-05,0.0138519,0.698979,10778.2,0.812348,0.327729,-0.1,0.02,430.018,4.33766e+06,1.17249,0.649872,1.73446,0.725597,-1.72912,nan,0.009,-0.00177907,-0.0439813,-0.000970051,-0.0022,-0.00369708,-0.0454898,-3.01846e-07
354,54.9616,956.077,0.0574574,0.5,0.0416667,0.202718,0.902691,0.0191391,-0.0113822,19.0774,5.85277e-05,0.0120671,0.698408,11969.2,0.707986,0.318646,-0.1,0.02,431.046,4.34995e+06,1.37755,0.715897,1.83226,0.759638,-1.83649,nan,0.00161538,-0.00180106,-0.0451489,-0.000970858,-0.00338462,-0.00391696,-0.0471651,-2.90825e-07
355,52.5445,944.333,0.0573777,0.458333,0.0416667,0.204937,0.899143,0.0179904,-0.0112775,19.062,5.85277e-05,0.0078533,0.697797,12089.3,0.701421,0.315017,-0.1,0.02,432.064,4.36224e+06,1.20688,0.741753,1.812,0.750723,-1.78695,nan,0.003,-0.0016523,-0.0449825,-0.000915303,-0.002,-0.00370058,-0.0469243,-2.83152e-07
356,54.4756,1000,0.057425,0.416667,0,0.204293,0.898891,0.0267855,-0.0095772,19.0471,5.85277e-05,0.0119375,0.697278,12291,0.687644,0.312112,-0.1,0.02,433.065,4.37453e+06,1.27284,0.730701,1.92877,0.804341,-1.90557,nan,0.0012,-0.00184769,-0.0493175,-0.00101991,-0.0056,-0.00402589,-0.0466985,-2.72715e-07
357,53.4755,966.333,0.0574667,0.708333,0.0416667,0.204608,0.903702,0.0199965,-0.0103553,19.0345,5.85277e-05,0.00648796,0.696818,11740.7,0.731632,0.314983,-0.1,0.02,434.113,4.38682e+06,1.27169,0.721157,1.85621,0.771803,-1.84429,nan,0.002,-0.00174113,-0.0465268,-0.000984395,-0.00566667,-0.00365437,-0.0462199,-2.82934e-07
358,52.0837,1000,0.0577212,0.166667,0,0.203279,0.896247,0.0182535,-0.0107545,19.022,5.85277e-05,0.0144279,0.696295,12208.4,0.686968,0.319554,-0.1,0.02,435.12,4.3991e+06,1.14485,0.763242,1.92202,0.769054,-1.89633,nan,0,-0.00148267,-0.0419988,-0.000842868,-0.0065,-0.00285495,-0.0449685,-2.54815e-07
359,53.0308,924.833,0.0571629,0.458333,0.0416667,0.204338,0.895727,0.021737,-0.0110625,19.0077,5.85277e-05,0.0185998,0.695725,10871.4,0.726116,0.404187,-0.1,0.02,436.252,4.41139e+06,1.2463,0.725815,1.77838,0.746019,-1.74685,nan,0.002,-0.00170077,-0.0447138,-0.000960561,-0.00533333,-0.00385409,-0.0435595,-2.73876e-07
360,56.4719,1000,0.0578858,0.375,0,0.201399,0.896492,0.0233539,-0.0101305,18.9931,5.85277e-05,0.0116862,0.695187,10290,0.876587,0.317581,-0.1,0.02,437.448,4.42368e+06,1.31394,0.802548,1.92262,0.790849,-1.90154,nan,0.000333333,-0.00172048,-0.0468291,-0.000988097,-0.004,-0.00408227,-0.0475304,-2.74022e-07
361,55.7727,992.083,0.0572003,0.458333,0.0416667,0.203556,0.906814,0.0190522,-0.0110417,18.9789,5.85277e-05,0.00932722,0.694601,10828.1,0.809583,0.325242,-0.1,0.02,438.584,4.43597e+06,1.29822,0.75906,1.90627,0.798111,-1.86815,nan,0.003,-0.00179402,-0.0479421,-0.000995765,-0.00633333,-0.00347756,-0.0473338,-2.98741e-07
362,55.1846,1000,0.0578419,0.5,0,0.205122,0.889128,0.0234709,-0.0105289,18.9645,5.85277e-05,0.00876899,0.694133,11842.7,0.712832,0.324769,-0.1,0.02,439.623,4.44826e+06,1.26472,0.746574,1.9275,0.807361,-1.88227,nan,0.00075,-0.00169512,-0.0487816,-0.00102647,-0.00391667,-0.0040634,-0.0459194,-2.67012e-07
363,55.4917,986.8,0.0577136,0.375,0.0416667,0.206928,0.884528,0.0203716,-0.0112183,18.9524,5.85277e-05,0.0161027,0.693624,7448.35,1.14155,0.508213,-0.1,0.02,441.274,4.46054e+06,1.3039,0.74783,1.8927,0.791153,-1.85623,nan,0.003,-0.00180375,-0.046795,-0.00101016,-0.006,-0.00434501,-0.0478097,-3.03158e-07
364,55.2462,1000,0.0578449,0.25,0,0.205497,0.889199,0.0197209,-0.0109033,18.9381,5.85277e-05,0.0131578,0.693052,7180.28,1.17509,0.536261,-0.1,0.02,442.988,4.47283e+06,1.22788,0.797947,1.92758,0.803674,-1.89193,nan,0,-0.00160673,-0.0467937,-0.000995197,-0.00516667,-0.00359284,-0.0446889,-2.61418e-07
365,56.9835,1000,0.0576098,0.208333,0,0.207708,0.886264,0.0203213,-0.0109316,18.9241,5.85277e-05,0.012932,0.692581,7565,1.18925,0.435074,-0.1,0.02,444.614,4.48512e+06,1.36248,0.742339,1.92749,0.800187,-1.87293,nan,0,-0.00162786,-0.0481574,-0.000983182,-0.0088,-0.00409206,-0.0467288,-2.58614e-07
366,57.2808,1000,0.0576044,0.25,0,0.204911,0.88536,0.0289896,-0.0101288,18.9129,5.85277e-05,0.0146106,0.692192,9029.73,0.979151,0.381687,-0.1,0.02,445.977,4.49741e+06,1.33288,0.795453,1.92672,0.785134,-1.87757,nan,0.002,-0.00152995,-0.0453466,-0.000918833,-0.00266667,-0.00368475,-0.0464164,-2.67306e-07
367,50.6561,880.091,0.0578032,0.375,0.0833333,0.203732,0.900104,0.0271501,-0.0112814,18.9029,5.85277e-05,0.0152356,0.691808,10488.2,0.833506,0.338091,-0.1,0.02,447.15,4.5097e+06,1.18568,0.670808,1.691,0.708982,-1.63342,nan,0.00381818,-0.00160166,-0.0419796,-0.000873359,-0.00327273,-0.00303583,-0.0432968,-2.98909e-07
368,53.7025,1000,0.0580386,0.333333,0,0.205926,0.882072,0.0184129,-0.0108945,18.8917,5.85277e-05,0.0116592,0.691309,11937.3,0.693983,0.335392,-0.1,0.02,448.18,4.52198e+06,1.18968,0.733353,1.92527,0.808634,-1.86986,nan,0.000375,-0.00175462,-0.0477102,-0.00100918,-0.0025,-0.0033557,-0.0459907,-2.70384e-07
369,46.1321,824.5,0.0583824,0.0833333,0.0833333,0.202085,0.890282,0.0218543,-0.0104383,18.8773,5.85277e-05,0.0143965,0.690707,10561.4,0.845602,0.317876,-0.1,0.02,449.346,4.53427e+06,1.0688,0.627486,1.5719,0.657467,-1.53162,nan,0.0075,-0.00152417,-0.0377795,-0.000826322,-0.005,-0.00367155,-0.0461344,-3.82388e-07
370,58.2905,1000,0.0583228,0.291667,0,0.202236,0.896062,0.0261118,-0.0104252,18.8623,5.85277e-05,0.00926456,0.690202,11625.8,0.749425,0.307537,-0.1,0.02,450.404,4.54656e+06,1.38841,0.785327,1.92825,0.772447,-1.86255,nan,0.000857143,-0.00157137,-0.0436246,-0.000903939,-0.00357143,-0.00317067,-0.0453695,-2.68162e-07
371,54.7165,1000,0.0591974,0.375,0,0.197435,0.878295,0.0196605,-0.0104441,18.8491,5.85277e-05,0.00989291,0.689652,11956.8,0.674031,0.353665,-0.1,0.02,451.433,4.55885e+06,1.20588,0.744547,1.93378,0.80624,-1.85424,nan,0.000666667,-0.00170991,-0.0475921,-0.000965632,-0.00266667,-0.00340753,-0.0447194,-2.60184e-07
372,55.5511,1000,0.0586431,0.125,0,0.200647,0.890416,0.0178774,-0.0110592,18.8342,5.85277e-05,0.0114546,0.689101,11313.4,0.778979,0.307165,-0.1,0.02,452.521,4.57114e+06,1.31831,0.748002,1.93003,0.763154,-1.88812,nan,0.003,-0.00154164,-0.0433142,-0.000873381,-0.00133333,-0.00282498,-0.046939,-2.65955e-07
373,56.9836,1000,0.0588938,0.375,0,0.19988,0.873282,0.0187184,-0.00980673,18.8197,8.77915e-05,0.00484331,0.688534,12110,0.667982,0.346714,-0.1,0.02,453.537,4.58342e+06,1.27227,0.79485,1.9269,0.796664,-1.8442,nan,0.00166667,-0.00161741,-0.0461429,-0.00091588,-0.00166667,-0.00299797,-0.0456306,-2.59302e-07
374,56.1813,1000,0.0590693,0.125,0,0.198179,0.882123,0.0214237,-0.0130929,18.8021,8.77915e-05,0.0155713,0.687781,12678.8,0.662844,0.306334,-0.1,0.02,454.507,4.59571e+06,1.30031,0.709825,1.93283,0.807453,-1.8404,nan,0,-0.00150435,-0.0460537,-0.000898783,-0.00533333,-0.00365008,-0.0435117,-2.46401e-07
375,52.7785,964.444,0.0592384,0.333333,0.0416667,0.199637,0.87259,0.0193772,-0.013337,18.7826,8.77915e-05,0.0194694,0.687012,11991.2,0.711713,0.313036,-0.1,0.02,455.533,4.608e+06,1.16002,0.729307,1.85666,0.776365,-1.78843,nan,0.005,-0.00172447,-0.0456006,-0.000930006,-0.00355556,-0.00319111,-0.0450046,-2.9481e-07
376,55.3726,1000,0.0596139,0.5,0,0.19762,0.87113,0.0177349,-0.0119074,18.7612,8.77915e-05,0.0145799,0.686183,12093.7,0.716808,0.299257,-0.1,0.02,456.55,4.62029e+06,1.22975,0.761004,1.9284,0.794107,-1.84591,nan,0.00025,-0.00156033,-0.0461958,-0.000928111,-0.00216667,-0.00305462,-0.0450525,-2.60194e-07
377,57.0113,1000,0.0590459,0.625,0,0.197952,0.881359,0.0176089,-0.0133145,18.7383,8.77915e-05,0.0148449,0.685262,12717.7,0.665852,0.30036,-0.1,0.02,457.518,4.63258e+06,1.26844,0.7788,1.92953,0.806065,-1.83369,nan,0.0004,-0.00162671,-0.0476614,-0.000946746,-0.0016,-0.00243704,-0.0447099,-2.5887e-07
378,58.0242,1000,0.0597341,0.791667,0,0.196624,0.875551,0.0229085,-0.0133891,18.7159,8.77915e-05,0.0150939,0.684544,12629.2,0.671873,0.301107,-0.1,0.02,458.492,4.64486e+06,1.3208,0.794575,1.92976,0.784087,-1.83174,nan,0.000789474,-0.00155981,-0.0446589,-0.000882169,-0.00252632,-0.0033316,-0.0441068,-2.56787e-07
379,58.0241,1000,0.0598186,0.541667,0,0.200372,0.864932,0.0151413,-0.0128862,18.6957,8.77915e-05,0.0136804,0.68363,12373.9,0.686894,0.306161,-0.1,0.02,459.486,4.65715e+06,1.30876,0.807356,1.93091,0.782983,-1.83456,nan,0,-0.00151254,-0.0452175,-0.000880073,-0.000615385,-0.00287396,-0.0431523,-2.49913e-07
380,58.0689,1000,0.0599208,0.625,0,0.200115,0.858974,0.016171,-0.0131379,18.6707,8.77915e-05,0.015615,0.682731,12700.2,0.666229,0.301314,-0.1,0.02,460.455,4.66944e+06,1.30316,0.817726,1.93089,0.77765,-1.82865,nan,0.0004,-0.00147491,-0.0439766,-0.000878071,-0.004,-0.00318678,-0.0442106,-2.55551e-07
381,58.5315,1000,0.05955,0.583333,0,0.202207,0.875396,0.0214983,-0.0113552,18.6489,8.77915e-05,0.0161209,0.681988,12597.5,0.688923,0.286506,-0.1,0.02,461.432,4.68173e+06,1.32652,0.800977,1.93116,0.78863,-1.82406,nan,0.000428571,-0.00155815,-0.0453004,-0.000882729,-0.00314286,-0.00279706,-0.0434023,-2.5409e-07
382,58.865,999.357,0.059968,0.541667,0.0416667,0.202879,0.859448,0.024097,-0.0124723,18.6305,8.77915e-05,0.0129509,0.681326,13128.2,0.64266,0.293343,-0.1,0.02,462.369,4.69402e+06,1.38514,0.760039,1.92586,0.796839,-1.82633,nan,0.000857143,-0.00163136,-0.0465456,-0.000906172,-0.00171429,-0.0019465,-0.0464123,-2.81191e-07
383,57.1824,979.043,0.05957,0.916667,0.0416667,0.204238,0.876314,0.0212267,-0.0128898,18.6126,8.77915e-05,0.0161624,0.680614,10703.7,0.811546,0.336467,-0.1,0.02,463.519,4.7063e+06,1.2925,0.776455,1.88839,0.784694,-1.78726,nan,0.00104348,-0.00160376,-0.045609,-0.000898957,-0.00191304,-0.00275439,-0.0439297,-2.66091e-07
384,56.0807,970.75,0.0601622,0.791667,0.0416667,0.200498,0.864132,0.0287947,-0.012278,18.5936,8.77915e-05,0.015354,0.679911,11368.4,0.748015,0.332878,-0.1,0.02,464.601,4.71859e+06,1.27089,0.759059,1.87377,0.761301,-1.76883,nan,0.00165,-0.00147354,-0.0435349,-0.000847247,-0.0027,-0.00245962,-0.0427937,-2.5647e-07
385,56.358,992.4,0.0604062,0.583333,0.0416667,0.198772,0.870118,0.0185233,-0.0145689,18.5747,8.77915e-05,0.0168077,0.679184,12144.4,0.699603,0.312222,-0.1,0.02,465.614,4.73088e+06,1.27718,0.755872,1.91474,0.764107,-1.80202,nan,0.0026,-0.00152592,-0.0432679,-0.000833595,-0.00213333,-0.00257706,-0.044235,-2.74514e-07
386,59.1036,1000,0.060761,0.916667,0,0.199069,0.862214,0.0262419,-0.013331,18.5558,8.77915e-05,0.0147387,0.678509,12458.4,0.688495,0.297829,-0.1,0.02,466.602,4.74317e+06,1.35914,0.782007,1.93261,0.788725,-1.81274,nan,0.000954545,-0.00149375,-0.0435126,-0.000876076,-0.00281818,-0.00298349,-0.0438322,-2.55736e-07
387,58.9367,1000,0.0607007,1,0,0.199711,0.862781,0.0246066,-0.0116522,18.5382,8.77915e-05,0.012294,0.677863,12888.9,0.666489,0.286887,-0.1,0.02,467.556,4.75546e+06,1.32021,0.792983,1.93176,0.806021,-1.80697,nan,0.000625,-0.00159375,-0.0469975,-0.000906381,-0.0025,-0.00253635,-0.043261,-2.54636e-07
388,58.089,977.76,0.0612902,0.958333,0.0833333,0.199587,0.858058,0.0204798,-0.0142136,18.5202,5.85277e-05,0.0216131,0.677148,11794.4,0.735155,0.306691,-0.1,0.02,468.6,4.76774e+06,1.34846,0.756771,1.8857,0.771061,-1.76418,nan,0.0024,-0.00152618,-0.0439646,-0.000859611,-0.00404,-0.00273277,-0.0426397,-2.72038e-07
389,56.847,980.095,0.0607564,0.833333,0.0416667,0.19985,0.867433,0.0232345,-0.00959713,18.5039,5.85277e-05,0.0108657,0.676669,11286.8,0.751306,0.337404,-0.1,0.02,469.69,4.78003e+06,1.23843,0.794844,1.89125,0.786503,-1.77128,nan,0.000142857,-0.00148739,-0.0451324,-0.000878396,-0.00395238,-0.00291683,-0.0431833,-2.58617e-07
390,58.8908,987,0.060759,0.458333,0.0416667,0.199412,0.869726,0.0280616,-0.0111485,18.4907,5.85277e-05,0.0101114,0.676163,12670.3,0.670464,0.299361,-0.1,0.02,470.661,4.79232e+06,1.35334,0.776728,1.90396,0.788175,-1.78483,nan,0.00275,-0.00156838,-0.0452297,-0.000876137,-0.00216667,-0.00225161,-0.043491,-2.73281e-07
391,57.9074,1000,0.061213,0.625,0,0.19914,0.857466,0.0196984,-0.0100523,18.4768,5.85277e-05,0.0143809,0.675621,12196.5,0.710921,0.296585,-0.1,0.02,471.67,4.80461e+06,1.29476,0.777064,1.92983,0.790687,-1.80226,nan,0.0012,-0.00153242,-0.0445457,-0.000859349,-0.0032,-0.002885,-0.0428949,-2.51427e-07
392,58.6187,1000,0.0607159,0.625,0,0.20069,0.863188,0.0176706,-0.0106366,18.4616,5.85277e-05,0.0107189,0.675009,12974.7,0.652172,0.294904,-0.1,0.02,472.618,4.8169e+06,1.29966,0.808862,1.93202,0.796678,-1.81306,nan,0,-0.0014654,-0.0445673,-0.000854715,-0.00146667,-0.00216442,-0.0427013,-2.48178e-07
393,58.8952,1000,0.0607507,0.5,0,0.203397,0.861144,0.0243564,-0.0107377,18.4463,5.85277e-05,0.00977275,0.674514,12721.2,0.675002,0.290948,-0.1,0.02,473.585,4.82918e+06,1.3354,0.776816,1.93314,0.806045,-1.81139,nan,0.0005,-0.00147579,-0.0455919,-0.000864074,-0.00233333,-0.00220975,-0.0432763,-2.47537e-07
394,57.6496,1000,0.0612661,0.583333,0,0.199864,0.85489,0.0232413,-0.0116922,18.4339,5.85277e-05,0.015275,0.674054,12733.3,0.648084,0.316945,-0.1,0.02,474.551,4.84147e+06,1.23267,0.806958,1.93228,0.802915,-1.79606,nan,0,-0.00149749,-0.0459206,-0.000875458,-0.00257143,-0.00241861,-0.0430056,-2.50614e-07
395,54.7114,918.5,0.0609988,0.375,0.0416667,0.199218,0.868026,0.0193398,-0.011478,18.4207,5.85277e-05,0.0129246,0.67352,11436.5,0.764308,0.310149,-0.1,0.02,475.627,4.85376e+06,1.24708,0.713626,1.77296,0.72408,-1.63584,nan,0.0021,-0.00139957,-0.0404479,-0.000778184,-0.0026,-0.00254987,-0.0406493,-2.6331e-07
396,58.5219,1000,0.0615718,0.458333,0,0.198454,0.855371,0.021826,-0.0103695,18.4054,5.85277e-05,0.0125923,0.672909,12280.9,0.701,0.299575,-0.1,0.02,476.629,4.86605e+06,1.32168,0.792736,1.93444,0.751461,-1.78475,nan,0,-0.00132731,-0.0401287,-0.000787916,-0.00290909,-0.00245618,-0.0418632,-2.4831e-07
397,59.6772,1000,0.0616919,0.541667,0,0.199875,0.844366,0.0174103,-0.0108121,18.389,5.85277e-05,0.0123276,0.672303,12334.8,0.694178,0.302025,-0.1,0.02,477.627,4.87834e+06,1.30722,0.819268,1.93498,0.799798,-1.78386,nan,0,-0.0014495,-0.0451046,-0.000844851,-0.00123077,-0.00245976,-0.042454,-2.42513e-07
398,58.4668,1000,0.0613299,0.458333,0,0.200609,0.867926,0.0172311,-0.0106361,18.3728,5.85277e-05,0.0101829,0.671715,13109.6,0.643985,0.293344,-0.1,0.02,478.566,4.89062e+06,1.27467,0.787352,1.93247,0.799809,-1.77826,nan,0.000545455,-0.00151699,-0.0455312,-0.00086713,-0.001,-0.00220088,-0.0421304,-2.50283e-07
399,59.2786,1000,0.0611413,0.583333,0,0.201836,0.864391,0.0122138,-0.0110542,18.3566,5.85277e-05,0.01757,0.671067,12486,0.663099,0.321043,-0.1,0.02,479.551,4.90291e+06,1.28779,0.813096,1.93382,0.805979,-1.78262,nan,0.000857143,-0.00150209,-0.0450738,-0.000862619,-0.00285714,-0.0022587,-0.0424315,-2.43599e-07
400,59.7642,1000,0.0610913,0.291667,0,0.199969,0.868954,0.0259172,-0.0108189,18.3403,5.85277e-05,0.0138052,0.670567,12847.8,0.66104,0.295391,-0.1,0.02,480.509,4.9152e+06,1.39517,0.741203,1.9345,0.799931,-1.79043,nan,0,-0.00149383,-0.0457913,-0.000887262,-0.000571429,-0.00187404,-0.0415556,-2.43279e-07
401,56.2785,950.545,0.0614198,0.416667,0.0416667,0.202579,0.853017,0.0202363,-0.0111181,18.3276,5.85277e-05,0.00961938,0.670064,14026.5,0.623965,0.252091,-0.1,0.02,484.239,4.92749e+06,1.21486,0.773631,1.83435,0.767134,-1.68971,nan,0.00272727,-0.00145208,-0.0421265,-0.000808887,-0.00145455,-0.00233752,-0.0408903,-2.49642e-07
402,60.73,1000,0.061651,0.416667,0,0.199962,0.86263,0.0213405,-0.0105017,18.3136,5.85277e-05,0.0121294,0.669556,14281.2,0.59339,0.267043,-0.1,0.02,485.101,4.93978e+06,1.35011,0.806207,1.93537,0.80622,-1.76841,nan,0,-0.00139894,-0.0450836,-0.000826444,-0.0016,-0.00249763,-0.041581,-2.34448e-07
403,59.0664,988.75,0.0618785,0.458333,0.0416667,0.200118,0.852129,0.0184,-0.0110744,18.2997,5.85277e-05,0.0115419,0.668993,13872.9,0.630266,0.255488,-0.1,0.02,485.988,4.95206e+06,1.33135,0.759227,1.91099,0.775248,-1.73396,nan,0.00275,-0.001424,-0.0428672,-0.000773029,-0.00241667,-0.00233675,-0.0424579,-2.64905e-07
404,59.4784,1000,0.0620034,0.583333,0,0.198011,0.849981,0.0159838,-0.0104833,18.2833,5.85277e-05,0.0149306,0.668349,14319.3,0.603693,0.254452,-0.1,0.02,486.847,4.96435e+06,1.31229,0.783302,1.93374,0.804069,-1.7646,nan,0.00128571,-0.00145314,-0.0459611,-0.000856722,-0.00371429,-0.00251383,-0.0416727,-2.4399e-07
405,58.8674,1000,0.0619139,0.25,0,0.199749,0.857579,0.0183541,-0.0106328,18.2657,5.85277e-05,0.00979664,0.667694,13588.7,0.610646,0.293636,-0.1,0.02,487.753,4.97664e+06,1.2271,0.840308,1.9348,0.803659,-1.76859,nan,0,-0.00143394,-0.0451576,-0.000868039,-0.002,-0.00285669,-0.0415826,-2.44272e-07
406,60.2009,1000,0.0622993,0.25,0,0.19698,0.851412,0.0290665,-0.00964026,18.2497,5.85277e-05,0.0100562,0.667216,13562.4,0.625433,0.280603,-0.1,0.02,488.66,4.98893e+06,1.3051,0.826271,1.93524,0.806578,-1.7707,nan,0,-0.0014273,-0.0448526,-0.000825597,-0.00133333,-0.00199804,-0.0419951,-2.34899e-07
407,62.3741,1000,0.062054,0.166667,0,0.198682,0.862701,0.0249096,-0.0104537,18.2377,5.85277e-05,0.0079823,0.666754,12786.6,0.660812,0.300195,-0.1,0.02,489.622,5.00122e+06,1.45614,0.82244,1.9351,0.765468,-1.77209,nan,0,-0.0013567,-0.0415843,-0.000793663,-0.001,-0.00207905,-0.0415445,-2.42361e-07
408,54.1242,898.571,0.0622479,0.25,0.0416667,0.197769,0.862775,0.0258626,-0.0113847,18.2245,5.85277e-05,0.014066,0.666245,11532.9,0.717614,0.347861,-0.1,0.02,490.689,5.0135e+06,1.18463,0.745174,1.72922,0.709155,-1.57489,nan,0.00128571,-0.00148498,-0.0388898,-0.000754274,-0.00514286,-0.00217706,-0.0399195,-2.7122e-07
409,57.3062,957,0.0625784,0.458333,0.0416667,0.196087,0.866601,0.0229057,-0.00998073,18.2103,5.85277e-05,0.0119081,0.665715,12247.7,0.696556,0.306738,-0.1,0.02,491.693,5.02579e+06,1.21427,0.787344,1.85152,0.772138,-1.67353,nan,0.002,-0.00138944,-0.0425706,-0.000789147,-0.00183333,-0.00206428,-0.0397783,-2.4341e-07
410,57.424,954,0.0623747,0.25,0.0416667,0.197776,0.849913,0.0216729,-0.0117537,18.1957,5.85277e-05,0.0159549,0.66517,12601.7,0.672567,0.302539,-0.1,0.02,492.67,5.03808e+06,1.26149,0.750573,1.83665,0.767637,-1.65772,nan,0.00257143,-0.00156475,-0.0426979,-0.000803698,-0.00157143,-0.00169972,-0.0416673,-2.85247e-07
411,60.7352,1000,0.0628002,0.166667,0,0.195849,0.849504,0.0179065,-0.0117763,18.1809,5.85277e-05,0.0110763,0.664609,12720.8,0.657461,0.308515,-0.1,0.02,493.637,5.05037e+06,1.28219,0.858973,1.93131,0.802737,-1.74414,nan,0,-0.0013794,-0.0440904,-0.000844385,-0.004,-0.00209501,-0.041896,-2.46336e-07
412,60.3369,1000,0.0626644,0.291667,0,0.198448,0.847672,0.0211827,-0.010947,18.1657,5.85277e-05,0.00964875,0.664072,12646.8,0.669322,0.302311,-0.1,0.02,494.61,5.06266e+06,1.3539,0.758513,1.93621,0.811391,-1.74833,nan,0.000428571,-0.00139179,-0.0448344,-0.000817315,-0.00457143,-0.00236617,-0.0412876,-2.30961e-07
413,60.921,1000,0.0624936,0.333333,0,0.197926,0.843873,0.0210914,-0.0110772,18.1519,5.85277e-05,0.0113948,0.663608,11714.1,0.65536,0.39363,-0.1,0.02,495.66,5.07494e+06,1.28904,0.84313,1.93435,0.79654,-1.72558,nan,0,-0.00139142,-0.0438292,-0.000810585,-0.0015,-0.00247888,-0.0414198,-2.2983e-07
414,54.7451,901.5,0.0624735,0.291667,0.0416667,0.198322,0.856114,0.0248125,-0.0111422,18.1393,5.85277e-05,0.0100721,0.663118,11616.2,0.724942,0.332892,-0.1,0.02,496.719,5.08723e+06,1.20889,0.701867,1.73866,0.730917,-1.55981,nan,0.00225,-0.00143874,-0.0404435,-0.000760109,-0.0015,-0.00140784,-0.0399616,-2.58495e-07
