iteration,Train/mean_reward,Train/mean_episode_length,Train/mean_step_reward,Episode_Termination/time_out,Episode_Termination/fell_over,Metrics/twist/error_vel_xy,Metrics/twist/error_vel_yaw,Loss/value,Loss/surrogate,Loss/entropy,Loss/learning_rate,Loss/kl,Policy/mean_std,Perf/total_fps,Perf/collection_time,Perf/learning_time,Curriculum/action_rate_weight,Curriculum/standing_envs,time_s,env_steps,Episode_Reward/track_linear_velocity,Episode_Reward/track_angular_velocity,Episode_Reward/upright,Episode_Reward/pose,Episode_Reward/action_rate_l2,Episode_Reward/alive,Episode_Reward/air_time,Episode_Reward/single_stance,Episode_Reward/foot_lift,Episode_Reward/foot_alternation,Episode_Reward/foot_symmetry,Episode_Reward/foot_clearance,Episode_Reward/foot_swing_height,Episode_Reward/foot_slip,Episode_Reward/trot,Episode_Reward/joint_torque,Episode_Reward/self_collisions,Episode_Reward/dof_pos_limits,Episode_Reward/body_ang_vel,Episode_Reward/angular_momentum
312,14.4062,1000,0.0146889,0.416667,0,0.132486,1.04606,0.029198,-0.00812972,1.11835,3.90184e-05,0.00885367,0.265955,14249.7,0.532103,0.330232,-0.1,0.02,297.852,3.83386e+06,0.75671,0.148004,0.842048,0.0520128,-0.196024,nan,0.12588,nan,nan,nan,nan,-0.0293225,-0.143859,-0.0286308,0.1328,-0.364745,0,-0.00738249,-0.567181,nan
313,15.2705,982.167,0.014223,0.458333,0.0416667,0.135732,1.05987,0.0243029,-0.00727395,1.11535,3.90184e-05,0.00795359,0.265897,16037.5,0.492846,0.27336,-0.1,0.02,298.62,3.84614e+06,0.827977,0.13973,0.822493,0.0522913,-0.190771,nan,0.123933,nan,nan,nan,nan,-0.0297155,-0.146521,-0.0293919,0.118917,-0.359369,0,-0.00569182,-0.560359,nan
314,15.0017,965.727,0.0144717,0.416667,0.0416667,0.135669,1.05001,0.0218328,-0.00917268,1.1126,3.90184e-05,0.0116905,0.265833,17400.2,0.457498,0.2487,-0.1,0.02,299.327,3.85843e+06,0.793834,0.150212,0.808991,0.0475865,-0.187431,nan,0.113536,nan,nan,nan,nan,-0.0271055,-0.136686,-0.0284111,0.119273,-0.352426,0,-0.00543883,-0.54585,nan
315,16.6391,1000,0.0147783,0.541667,0,0.134731,1.0313,0.0221502,-0.00880429,1.10966,3.90184e-05,0.00990669,0.265769,17125.5,0.449739,0.267788,-0.1,0.02,300.046,3.87072e+06,0.858105,0.152967,0.840274,0.0520497,-0.193617,nan,0.120638,nan,nan,nan,nan,-0.0283654,-0.143003,-0.0285281,0.125846,-0.363401,0,-0.00610282,-0.554907,nan
316,14.2754,992.833,0.0140754,0.458333,0.0416667,0.136729,1.04319,0.0221627,-0.00842288,1.10696,3.90184e-05,0.0120919,0.265714,16967.6,0.466488,0.257716,-0.1,0.02,300.771,3.88301e+06,0.741521,0.159287,0.826267,0.0471409,-0.193174,nan,0.117825,nan,nan,nan,nan,-0.0269589,-0.131608,-0.0269049,0.119083,-0.36206,0,-0.00739354,-0.549256,nan
317,15.2925,976.667,0.0145702,0.458333,0.0416667,0.136806,1.05278,0.0195819,-0.00915853,1.10425,3.90184e-05,0.0124652,0.265649,14601.6,0.539925,0.301626,-0.1,0.02,301.614,3.8953e+06,0.780953,0.151524,0.816685,0.0498258,-0.188333,nan,0.1152,nan,nan,nan,nan,-0.0272325,-0.131888,-0.0270489,0.120333,-0.355951,0,-0.00585705,-0.533586,nan
318,15.5621,963.692,0.0142319,0.458333,0.0833333,0.133333,1.04945,0.0197744,-0.00855269,1.10114,3.90184e-05,0.00913002,0.265574,13666.2,0.503736,0.395415,-0.1,0.02,302.515,3.90758e+06,0.801767,0.147576,0.806042,0.0481924,-0.187004,nan,0.120638,nan,nan,nan,nan,-0.0277019,-0.131493,-0.026534,0.120615,-0.350878,0,-0.00717689,-0.535937,nan
319,13.5998,914.273,0.0147225,0.416667,0.0416667,0.131988,1.05044,0.0248701,-0.00824232,1.09712,3.90184e-05,0.0128649,0.26547,11448.3,0.595808,0.477539,-0.1,0.02,303.59,3.91987e+06,0.736385,0.131044,0.764744,0.0467453,-0.176423,nan,0.113491,nan,nan,nan,nan,-0.027142,-0.132523,-0.0267361,0.117455,-0.333016,0,-0.00623548,-0.527801,nan
320,15.3793,1000,0.0143745,0.541667,0,0.1334,1.07484,0.0154324,-0.00836537,1.09193,3.90184e-05,0.00929213,0.265344,12613.9,0.573944,0.400223,-0.1,0.02,304.566,3.93216e+06,0.815187,0.158933,0.831531,0.0494748,-0.192262,nan,0.124231,nan,nan,nan,nan,-0.0291993,-0.144386,-0.0286239,0.122462,-0.363562,0,-0.00657881,-0.56824,nan
321,14.129,909,0.0154259,0.333333,0.0416667,0.132935,1.05242,0.0229053,-0.00791767,1.08701,3.90184e-05,0.0110773,0.265274,13046.6,0.575219,0.366634,-0.1,0.02,305.509,3.94445e+06,0.75309,0.132954,0.758531,0.0440418,-0.176105,nan,0.111011,nan,nan,nan,nan,-0.0249612,-0.123918,-0.0243638,0.108,-0.330321,0,-0.0076833,-0.513826,nan
322,15.6137,1000,0.0154171,0.708333,0,0.131864,1.05867,0.0237757,-0.00763948,1.08437,3.90184e-05,0.00854793,0.265211,14490.7,0.539707,0.308286,-0.1,0.02,306.359,3.95674e+06,0.818363,0.150756,0.836411,0.0488909,-0.193675,nan,0.120171,nan,nan,nan,nan,-0.0283374,-0.141996,-0.0289998,0.128,-0.363849,0,-0.00646555,-0.558584,nan
323,12.5762,1000,0.0146791,0.25,0,0.132031,1.08176,0.0153602,-0.0086891,1.08127,3.90184e-05,0.0125922,0.265147,15553.2,0.496693,0.293371,-0.1,0.02,307.15,3.96902e+06,0.665091,0.150017,0.828472,0.0491343,-0.193854,nan,0.13155,nan,nan,nan,nan,-0.0286294,-0.136378,-0.0276954,0.128,-0.363519,0,-0.0109625,-0.562418,nan
324,13.9269,990.556,0.0158521,0.333333,0.0416667,0.130153,1.06214,0.0208149,-0.00819511,1.0784,3.90184e-05,0.0146337,0.265082,10267.5,0.678139,0.518644,-0.1,0.02,308.348,3.98131e+06,0.764431,0.15436,0.819329,0.0478441,-0.192289,nan,0.124,nan,nan,nan,nan,-0.0291729,-0.149559,-0.0296665,0.128889,-0.361945,0,-0.00735849,-0.572516,nan
325,13.4118,966.2,0.0154235,0.583333,0.0416667,0.132287,1.03382,0.0234592,-0.0079982,1.07529,3.90184e-05,0.00985821,0.265007,12040.2,0.649596,0.370988,-0.1,0.02,309.371,3.9936e+06,0.711129,0.140305,0.799053,0.0484513,-0.186638,nan,0.128333,nan,nan,nan,nan,-0.0286608,-0.137324,-0.027412,0.131067,-0.350829,0,-0.0104466,-0.546437,nan
326,14.017,982.462,0.0158293,0.416667,0.125,0.130871,1.02531,0.0251556,-0.00856179,1.07186,3.90184e-05,0.0113494,0.264934,14003.1,0.543607,0.333916,-0.1,0.02,310.25,4.00589e+06,0.766623,0.139815,0.814803,0.0500353,-0.188314,nan,0.120915,nan,nan,nan,nan,-0.0291865,-0.147676,-0.0293964,0.130538,-0.356705,0,-0.00614376,-0.564458,nan
327,12.8555,982.143,0.0161481,0.5,0.0833333,0.127924,1.03562,0.0197646,-0.00761499,1.06835,3.90184e-05,0.0123839,0.26485,15454.4,0.486827,0.308286,-0.1,0.02,311.046,4.01818e+06,0.687143,0.15228,0.815022,0.047994,-0.18756,nan,0.117679,nan,nan,nan,nan,-0.0284951,-0.1366,-0.0271795,0.121286,-0.356752,-7.14286e-05,-0.00879624,-0.553174,nan
328,13.8231,903.059,0.016474,0.625,0.0833333,0.127242,1.02465,0.0209576,-0.00886256,1.06455,3.90184e-05,0.00869695,0.264777,17041.6,0.470457,0.250602,-0.1,0.02,311.769,4.03046e+06,0.724561,0.138139,0.74961,0.043933,-0.172791,nan,0.113029,nan,nan,nan,nan,-0.0262498,-0.128179,-0.0252005,0.113824,-0.328069,0,-0.00658196,-0.504871,nan
329,11.9088,852,0.0158993,0.416667,0.125,0.129616,1.0487,0.0246359,-0.00861544,1.06107,3.90184e-05,0.00714611,0.264697,14391.6,0.489415,0.364414,-0.1,0.02,312.623,4.04275e+06,0.639711,0.128223,0.706295,0.0407995,-0.163593,nan,0.105092,nan,nan,nan,nan,-0.0254593,-0.128025,-0.0254026,0.112923,-0.310706,0,-0.00584569,-0.478574,nan
330,12.1814,843.3,0.0156007,0.333333,0.0833333,0.132501,1.05751,0.0215311,-0.00754841,1.05741,3.90184e-05,0.0147377,0.264628,13491.2,0.571382,0.339432,-0.1,0.02,313.536,4.05504e+06,0.648289,0.12394,0.702611,0.039127,-0.161082,nan,0.10532,nan,nan,nan,nan,-0.0238251,-0.115847,-0.0230939,0.1077,-0.304728,0,-0.00831026,-0.481034,nan
331,13.7328,914,0.0158154,0.375,0.0833333,0.130678,1.03949,0.0261657,-0.00851176,1.05429,3.90184e-05,0.00652672,0.264557,9702.69,0.622806,0.643647,-0.1,0.02,314.803,4.06733e+06,0.705164,0.145675,0.760244,0.0442733,-0.174311,nan,0.110645,nan,nan,nan,nan,-0.0255956,-0.125147,-0.0254323,0.118364,-0.331582,0,-0.00712698,-0.50853,nan
332,15.4996,971.286,0.0165826,0.541667,0.0416667,0.130669,1.02134,0.0332545,-0.00811488,1.05119,3.90184e-05,0.0091765,0.264501,13085.8,0.636815,0.302221,-0.1,0.02,315.744,4.07962e+06,0.806907,0.154131,0.812069,0.0453134,-0.185097,nan,0.114207,nan,nan,nan,nan,-0.0275485,-0.136219,-0.0276884,0.120643,-0.352709,0,-0.00538416,-0.543642,nan
333,12.6581,794.6,0.0161036,0.625,0.208333,0.130518,1.04242,0.0187883,-0.00824298,1.04826,3.90184e-05,0.0169116,0.264415,15356.5,0.502888,0.297295,-0.1,0.02,316.546,4.0919e+06,0.668004,0.117775,0.661772,0.038183,-0.152703,nan,0.09743,nan,nan,nan,nan,-0.023463,-0.114232,-0.0232673,0.10515,-0.289486,0,-0.00523596,-0.447021,nan
334,14.4153,973.053,0.0170912,0.75,0.0416667,0.125575,1.02664,0.0251036,-0.00709482,1.04381,3.90184e-05,0.00868326,0.264318,16783,0.485545,0.246625,-0.1,0.02,317.28,4.10419e+06,0.745544,0.149586,0.806952,0.0461669,-0.185726,nan,0.123584,nan,nan,nan,nan,-0.0276669,-0.136468,-0.0264989,0.121316,-0.352054,0,-0.00815934,-0.535812,nan
335,14.1229,907.353,0.016691,0.583333,0.125,0.128874,1.02732,0.0226829,-0.00815091,1.04008,3.90184e-05,0.014755,0.264256,13086.7,0.562609,0.376361,-0.1,0.02,318.22,4.11648e+06,0.718315,0.143263,0.758856,0.0453332,-0.173154,nan,0.117747,nan,nan,nan,nan,-0.026714,-0.128556,-0.0260138,0.121647,-0.328628,0,-0.00732807,-0.508622,nan
336,16.1401,969.636,0.0159845,0.416667,0.0416667,0.129574,1.03516,0.0222084,-0.00878101,1.03752,3.90184e-05,0.0104377,0.264202,11358.9,0.673347,0.408444,-0.1,0.02,319.303,4.12877e+06,0.819831,0.145367,0.811064,0.0437385,-0.184228,nan,0.121436,nan,nan,nan,nan,-0.0261893,-0.126784,-0.0255669,0.124545,-0.350889,0,-0.0092588,-0.53606,nan
337,13.4859,869.583,0.016177,0.416667,0.0833333,0.1295,1.04606,0.0229063,-0.00833964,1.03518,3.90184e-05,0.0090525,0.264162,11459.7,0.668649,0.403631,-0.1,0.02,320.377,4.14106e+06,0.70712,0.129489,0.723919,0.0408126,-0.167222,nan,0.107683,nan,nan,nan,nan,-0.0247567,-0.117799,-0.0233683,0.107,-0.31643,-8.33333e-05,-0.00801449,-0.484054,nan
338,14.2478,1000,0.0163854,0.416667,0,0.129835,1.03348,0.0182027,-0.00932989,1.03337,3.90184e-05,0.0104784,0.264118,12315.6,0.662172,0.335584,-0.1,0.02,321.376,4.15334e+06,0.763502,0.152315,0.831203,0.0474011,-0.190995,nan,0.12314,nan,nan,nan,nan,-0.0284991,-0.14411,-0.0273717,0.1263,-0.363006,0,-0.00893218,-0.568555,nan
339,13.5584,942.182,0.0164922,0.416667,0.0416667,0.129632,1.01837,0.0201004,-0.00859116,1.03102,3.90184e-05,0.0119527,0.264058,11821.2,0.629783,0.409706,-0.1,0.02,322.417,4.16563e+06,0.699599,0.140351,0.782069,0.044691,-0.177458,nan,0.125309,nan,nan,nan,nan,-0.0277793,-0.131264,-0.0259789,0.126273,-0.339164,0,-0.0100633,-0.528666,nan
340,15.9702,968.056,0.0163348,0.708333,0.0416667,0.131208,1.02975,0.0225738,-0.00809894,1.02748,3.90184e-05,0.0101298,0.263966,12720,0.612838,0.353197,-0.1,0.02,323.385,4.17792e+06,0.808739,0.152402,0.809811,0.045906,-0.18475,nan,0.123733,nan,nan,nan,nan,-0.0282003,-0.136015,-0.0271153,0.126278,-0.35039,0,-0.00786457,-0.534023,nan
341,14.3067,945.154,0.0162837,0.5,0.0416667,0.13028,1.0215,0.0199054,-0.00786209,1.02313,3.90184e-05,0.0130964,0.263871,12295,0.640251,0.359181,-0.1,0.02,324.386,4.19021e+06,0.741371,0.138486,0.784587,0.0427803,-0.179945,nan,0.120308,nan,nan,nan,nan,-0.0272436,-0.131643,-0.025415,0.123615,-0.34161,0,-0.010497,-0.519457,nan
342,15.0965,965.611,0.0166126,0.708333,0.0416667,0.126689,1.04743,0.0192485,-0.00846157,1.01949,3.90184e-05,0.0114804,0.263823,12495.1,0.612627,0.370798,-0.1,0.02,325.371,4.2025e+06,0.779043,0.140496,0.81303,0.0462514,-0.184475,nan,0.119,nan,nan,nan,nan,-0.0276543,-0.136109,-0.0272559,0.124667,-0.349995,0,-0.00687506,-0.5353,nan
343,14.5301,1000,0.0165946,0.458333,0,0.129404,1.05148,0.0212342,-0.00878655,1.01738,3.90184e-05,0.00673336,0.263768,14162.5,0.592337,0.275309,-0.1,0.02,326.24,4.21478e+06,0.73644,0.161836,0.839516,0.0453039,-0.1902,nan,0.121791,nan,nan,nan,nan,-0.0277938,-0.133797,-0.0271782,0.127545,-0.361491,0,-0.00962143,-0.555849,nan
344,16.1083,928.588,0.0162622,0.625,0.0833333,0.130554,1.0675,0.021477,-0.00910149,1.01441,3.90184e-05,0.0104138,0.263705,14475.3,0.526985,0.321909,-0.1,0.02,327.09,4.22707e+06,0.803939,0.152649,0.779081,0.0444761,-0.177383,nan,0.1226,nan,nan,nan,nan,-0.0278326,-0.130845,-0.0263349,0.125412,-0.336319,0,-0.00707164,-0.516956,nan
345,17.0037,1000,0.0160732,0.5,0,0.130307,1.05331,0.0191151,-0.00778867,1.01135,3.90184e-05,0.0130843,0.263635,13400,0.542082,0.374932,-0.1,0.02,328.009,4.23936e+06,0.845205,0.172379,0.840456,0.0465423,-0.191069,nan,0.129283,nan,nan,nan,nan,-0.0292928,-0.14349,-0.0278249,0.133583,-0.363535,0,-0.00689833,-0.555156,nan
346,12.4808,886.4,0.0158737,0.291667,0.125,0.131191,1.05339,0.023309,-0.00791499,1.00831,3.90184e-05,0.0068697,0.263575,12157.9,0.608134,0.402563,-0.1,0.02,329.021,4.25165e+06,0.650634,0.136157,0.740124,0.0395258,-0.168697,nan,0.11249,nan,nan,nan,nan,-0.0251868,-0.121904,-0.023605,0.1154,-0.321429,0,-0.00867545,-0.500791,nan
347,15.0805,1000,0.0163127,0.708333,0,0.130989,1.04707,0.0229506,-0.00774204,1.00582,3.90184e-05,0.00956782,0.263528,12337.4,0.627866,0.368127,-0.1,0.02,330.019,4.26394e+06,0.770142,0.152754,0.839662,0.0455234,-0.187852,nan,0.127547,nan,nan,nan,nan,-0.0282787,-0.136884,-0.0266659,0.125647,-0.361389,0,-0.00856565,-0.557616,nan
348,13.3701,954.5,0.01659,0.375,0.0416667,0.131746,1.02701,0.0226525,-0.00713986,1.00338,3.90184e-05,0.00904436,0.263463,14134.4,0.551511,0.317857,-0.1,0.02,330.89,4.27622e+06,0.686818,0.132572,0.791372,0.0426107,-0.18009,nan,0.1322,nan,nan,nan,nan,-0.0286312,-0.1344,-0.0261112,0.1346,-0.343821,0,-0.0108971,-0.527716,nan
349,14.86,1000,0.0156135,0.708333,0,0.135049,1.04183,0.0228634,-0.00805055,0.999867,3.90184e-05,0.0148894,0.263384,14665.9,0.508186,0.329675,-0.1,0.02,331.729,4.28851e+06,0.765297,0.153454,0.840708,0.0453098,-0.190532,nan,0.126888,nan,nan,nan,nan,-0.0281715,-0.137837,-0.0267105,0.129294,-0.360915,0,-0.00911033,-0.564676,nan
350,17.2256,1000,0.016424,0.541667,0,0.129739,1.0339,0.0205342,-0.00873536,0.996664,3.90184e-05,0.00804569,0.263332,13204.1,0.579425,0.351192,-0.1,0.02,332.661,4.3008e+06,0.844177,0.163158,0.842232,0.0451453,-0.18775,nan,0.125077,nan,nan,nan,nan,-0.0281553,-0.134766,-0.0271399,0.136692,-0.359997,0,-0.00779717,-0.549597,nan
351,12.855,892.625,0.0165182,0.541667,0.125,0.128447,1.03394,0.0207773,-0.00933244,0.993776,3.90184e-05,0.00942222,0.263247,12220.7,0.615439,0.390072,-0.1,0.02,333.668,4.31309e+06,0.667239,0.13467,0.744034,0.0412411,-0.168576,nan,0.117844,nan,nan,nan,nan,-0.0263955,-0.125282,-0.0246918,0.121625,-0.322516,0,-0.00904407,-0.507399,nan
352,14.6877,915.143,0.0163901,0.25,0.0416667,0.129679,1.05069,0.020268,-0.00817812,0.989179,3.90184e-05,0.012115,0.263141,12711.7,0.57987,0.386802,-0.1,0.02,334.637,4.32538e+06,0.732941,0.143437,0.766308,0.0427367,-0.173355,nan,0.1286,nan,nan,nan,nan,-0.0264465,-0.124405,-0.0250666,0.125,-0.330501,0,-0.00926449,-0.515598,nan
353,15.8739,953.938,0.0166518,0.625,0.0416667,0.130192,1.04862,0.0206395,-0.008421,0.984839,3.90184e-05,0.00902047,0.263059,13956.2,0.59727,0.2832,-0.1,0.02,335.519,4.33766e+06,0.798873,0.143846,0.80112,0.0445383,-0.179994,nan,0.123888,nan,nan,nan,nan,-0.027549,-0.131083,-0.0259936,0.12775,-0.34342,-6.25e-05,-0.00910582,-0.529113,nan
354,12.6022,774.538,0.01729,0.375,0.166667,0.126718,1.02886,0.0239721,-0.00822899,0.981072,3.90184e-05,0.00705156,0.262967,13126.4,0.594944,0.341183,-0.1,0.02,336.457,4.34995e+06,0.628411,0.125542,0.65237,0.0340428,-0.14533,nan,0.0969923,nan,nan,nan,nan,-0.0220701,-0.106617,-0.0211013,0.0997692,-0.28036,0,-0.00621553,-0.425321,nan
355,16.5696,954.727,0.0169507,0.416667,0.0416667,0.127838,1.01003,0.0234611,-0.00834853,0.976582,3.90184e-05,0.0167267,0.262877,13884.9,0.572779,0.312212,-0.1,0.02,337.343,4.36224e+06,0.804847,0.151912,0.807671,0.0465034,-0.179608,nan,0.130745,nan,nan,nan,nan,-0.0286124,-0.131368,-0.0260805,0.129909,-0.34431,0,-0.00969323,-0.523434,nan
356,13.9604,906.5,0.0172703,0.333333,0.0833333,0.12791,1.01825,0.0229995,-0.00810781,0.973142,3.90184e-05,0.0132362,0.262822,12297.1,0.626286,0.372976,-0.1,0.02,338.344,4.37453e+06,0.690655,0.146528,0.762309,0.0403007,-0.17055,nan,0.12292,nan,nan,nan,nan,-0.0273159,-0.127346,-0.0247263,0.1235,-0.327466,0,-0.00811426,-0.502672,nan
357,14.1321,878.938,0.0167243,0.541667,0.125,0.129173,1.02477,0.0275769,-0.00925867,0.970337,3.90184e-05,0.0101126,0.262745,13047,0.614856,0.326967,-0.1,0.02,339.287,4.38682e+06,0.69722,0.143099,0.737237,0.0392359,-0.164435,nan,0.113319,nan,nan,nan,nan,-0.0253659,-0.118445,-0.0239228,0.116938,-0.316301,0,-0.00671759,-0.485258,nan
358,17.4372,1000,0.016884,0.333333,0,0.126612,1.03806,0.0220004,-0.00803475,0.966684,3.90184e-05,0.00921474,0.262675,14378.4,0.544823,0.309795,-0.1,0.02,340.143,4.3991e+06,0.871512,0.149062,0.84112,0.0454381,-0.187324,nan,0.126075,nan,nan,nan,nan,-0.0275796,-0.133859,-0.0268818,0.13275,-0.359364,0,-0.00790416,-0.551183,nan
359,13.9703,825.733,0.016784,0.5,0.125,0.129974,1.02862,0.0253121,-0.00777631,0.963497,3.90184e-05,0.00901315,0.262611,12889.8,0.602894,0.350417,-0.1,0.02,341.098,4.41139e+06,0.695819,0.123945,0.696673,0.0375309,-0.154041,nan,0.10886,nan,nan,nan,nan,-0.0242527,-0.115487,-0.022952,0.111333,-0.298303,0,-0.00583623,-0.454776,nan
360,15.2139,939.769,0.0161464,0.5,0.0416667,0.130438,1.04141,0.0182794,-0.00752809,0.960041,3.90184e-05,0.0117652,0.262525,12785.3,0.642174,0.318931,-0.1,0.02,342.06,4.42368e+06,0.79012,0.128134,0.785588,0.0401929,-0.177597,nan,0.127362,nan,nan,nan,nan,-0.0265137,-0.121916,-0.0241002,0.117,-0.33823,0,-0.00958618,-0.529757,nan
361,15.8239,1000,0.017091,0.5,0,0.12799,1.05252,0.0231294,-0.00820937,0.956062,3.90184e-05,0.0100168,0.262449,13529.1,0.573367,0.334896,-0.1,0.02,342.97,4.43597e+06,0.771464,0.156394,0.843831,0.046481,-0.18797,nan,0.134842,nan,nan,nan,nan,-0.0291462,-0.137457,-0.0274967,0.142167,-0.360647,0,-0.00933595,-0.551933,nan
362,17.0108,985.417,0.0170028,0.458333,0.0416667,0.129418,1.04435,0.0218858,-0.00822784,0.952629,3.90184e-05,0.00986543,0.262375,14793.8,0.557781,0.272838,-0.1,0.02,343.802,4.44826e+06,0.841715,0.158395,0.831399,0.0415778,-0.183202,nan,0.124158,nan,nan,nan,nan,-0.0269276,-0.130479,-0.0253231,0.121833,-0.354151,0,-0.00721797,-0.54124,nan
363,11.9454,839.833,0.0167015,0.375,0.125,0.127199,1.0728,0.0184094,-0.00877852,0.94923,3.90184e-05,0.00799371,0.262304,12075.7,0.573104,0.444478,-0.1,0.02,344.821,4.46054e+06,0.589688,0.131822,0.70432,0.0340638,-0.157003,nan,0.111817,nan,nan,nan,nan,-0.023165,-0.104816,-0.0214405,0.107083,-0.301263,0,-0.00993771,-0.463901,nan
364,15.9047,1000,0.0164214,0.5,0,0.132025,1.05729,0.0224326,-0.00780327,0.945844,3.90184e-05,0.0122961,0.262233,13014.9,0.605918,0.338234,-0.1,0.02,345.766,4.47283e+06,0.783672,0.14771,0.842885,0.0451316,-0.18631,nan,0.135875,nan,nan,nan,nan,-0.0285758,-0.131588,-0.0257881,0.133167,-0.360476,0,-0.0101329,-0.550333,nan
365,14.5628,957.556,0.0168791,0.333333,0.0416667,0.130836,1.05036,0.0219717,-0.00741474,0.942302,3.90184e-05,0.010337,0.262148,11836,0.622063,0.416124,-0.1,0.02,346.806,4.48512e+06,0.735888,0.149139,0.804563,0.0404855,-0.178822,nan,0.124933,nan,nan,nan,nan,-0.0273767,-0.130417,-0.0258728,0.125667,-0.343723,0,-0.0108088,-0.535517,nan
366,17.6504,1000,0.0173041,0.416667,0,0.131265,1.03661,0.0221872,-0.00806601,0.938289,3.90184e-05,0.00844967,0.262065,12500.3,0.637415,0.345601,-0.1,0.02,347.79,4.49741e+06,0.830447,0.163762,0.848259,0.0456387,-0.186697,nan,0.13895,nan,nan,nan,nan,-0.0291723,-0.13539,-0.0267099,0.1413,-0.361053,0,-0.00773428,-0.53908,nan
367,17.9831,1000,0.0166877,0.416667,0,0.132676,1.04496,0.0213734,-0.00861108,0.934482,3.90184e-05,0.00833732,0.261977,14487.8,0.55759,0.290571,-0.1,0.02,348.64,4.5097e+06,0.864067,0.155655,0.853699,0.0476215,-0.186527,nan,0.13607,nan,nan,nan,nan,-0.0294768,-0.136938,-0.0270635,0.1376,-0.361311,0,-0.00838687,-0.545853,nan
368,14.3666,974.5,0.0168287,0.375,0.0416667,0.131136,1.04267,0.0182659,-0.00878102,0.930311,3.90184e-05,0.00680877,0.261893,14777.2,0.50496,0.326592,-0.1,0.02,349.473,4.52198e+06,0.688318,0.153994,0.818922,0.0423858,-0.181227,nan,0.1399,nan,nan,nan,nan,-0.0284066,-0.130989,-0.0254211,0.1333,-0.350222,0,-0.0119264,-0.530299,nan
369,15.001,921.25,0.017092,0.458333,0.0416667,0.130718,1.04963,0.023911,-0.00828555,0.926708,3.90184e-05,0.0122265,0.261818,13050.4,0.596569,0.345011,-0.1,0.02,350.415,4.53427e+06,0.721215,0.151578,0.777543,0.0390874,-0.173115,nan,0.125967,nan,nan,nan,nan,-0.0258304,-0.115972,-0.0233951,0.114917,-0.330427,0,-0.00930877,-0.502207,nan
370,13.9632,894.2,0.0168231,0.666667,0.166667,0.130045,1.04792,0.0288824,-0.00785292,0.923509,3.90184e-05,0.0066037,0.261756,12784,0.59225,0.368954,-0.1,0.02,351.378,4.54656e+06,0.691474,0.13801,0.754059,0.0391279,-0.16736,nan,0.123305,nan,nan,nan,nan,-0.0268218,-0.126467,-0.0247318,0.12165,-0.323236,0,-0.00694087,-0.493909,nan
371,16.0303,946.429,0.0163045,0.208333,0.0833333,0.132958,1.05032,0.0255091,-0.00735743,0.920485,3.90184e-05,0.0117834,0.261687,12342.1,0.635979,0.359637,-0.1,0.02,352.375,4.55885e+06,0.76292,0.135856,0.811709,0.0419646,-0.176537,nan,0.123914,nan,nan,nan,nan,-0.0268287,-0.121949,-0.0238884,0.119857,-0.339742,0,-0.00923702,-0.496522,nan
372,14.2593,921.375,0.0161408,0.583333,0.0833333,0.129671,1.05443,0.0225175,-0.00857879,0.916778,3.90184e-05,0.00796278,0.261597,14992.8,0.509882,0.309709,-0.1,0.02,353.196,4.57114e+06,0.711883,0.14249,0.769527,0.0417045,-0.171463,nan,0.132638,nan,nan,nan,nan,-0.0276712,-0.128529,-0.0248148,0.126313,-0.330976,0,-0.010156,-0.517978,nan
373,13.8202,878.182,0.0165642,0.333333,0.125,0.129933,1.04916,0.027307,-0.00887829,0.913002,3.90184e-05,0.0136131,0.261531,12420.8,0.589543,0.399763,-0.1,0.02,354.187,4.58342e+06,0.670523,0.139828,0.736892,0.0388958,-0.162498,nan,0.128927,nan,nan,nan,nan,-0.0266712,-0.125657,-0.0242517,0.123,-0.316974,0,-0.00667923,-0.484324,nan
374,16.513,967.737,0.016158,0.708333,0.0833333,0.130389,1.05738,0.0227478,-0.00816655,0.910604,3.90184e-05,0.00977059,0.261497,11347.9,0.665019,0.417824,-0.1,0.02,355.272,4.59571e+06,0.80376,0.151754,0.812937,0.0431959,-0.179997,nan,0.133189,nan,nan,nan,nan,-0.0284251,-0.130223,-0.0257342,0.134368,-0.348716,0,-0.00788919,-0.532571,nan
375,18.5304,1000,0.0159772,0.833333,0,0.132389,1.05745,0.016541,-0.0089974,0.909051,3.90184e-05,0.010735,0.261466,13105.5,0.6115,0.326124,-0.1,0.02,356.211,4.608e+06,0.894177,0.161058,0.849283,0.0437778,-0.18594,nan,0.13099,nan,nan,nan,nan,-0.0282855,-0.135614,-0.0259963,0.1313,-0.360633,0,-0.00603698,-0.541558,nan
376,14.3747,957.118,0.0167851,0.666667,0.0416667,0.131732,1.03756,0.0231273,-0.00851884,0.90705,3.90184e-05,0.0103293,0.261408,15000.2,0.530999,0.288192,-0.1,0.02,357.032,4.62029e+06,0.710256,0.142458,0.802063,0.0427542,-0.177414,nan,0.136112,nan,nan,nan,nan,-0.0287243,-0.13072,-0.0252756,0.134941,-0.344672,0,-0.0110843,-0.531962,nan
377,14.774,910.077,0.0168431,0.458333,0.0833333,0.131421,1.04951,0.0201271,-0.00910274,0.903654,3.90184e-05,0.00758073,0.261318,12804.5,0.569485,0.390178,-0.1,0.02,357.993,4.63258e+06,0.726547,0.13761,0.771886,0.0422787,-0.169544,nan,0.126562,nan,nan,nan,nan,-0.0275577,-0.125655,-0.0245779,0.126154,-0.327437,0,-0.00893346,-0.508633,nan
