iteration,Train/mean_reward,Train/mean_episode_length,Train/mean_step_reward,Episode_Termination/time_out,Episode_Termination/fell_over,Metrics/twist/error_vel_xy,Metrics/twist/error_vel_yaw,Loss/value,Loss/surrogate,Loss/entropy,Loss/learning_rate,Loss/kl,Policy/mean_std,Perf/total_fps,Perf/collection_time,Perf/learning_time,Curriculum/action_rate_weight,Curriculum/standing_envs,time_s,env_steps,Episode_Reward/track_linear_velocity,Episode_Reward/track_angular_velocity,Episode_Reward/upright,Episode_Reward/pose,Episode_Reward/action_rate_l2,Episode_Reward/alive,Episode_Reward/air_time,Episode_Reward/foot_clearance,Episode_Reward/foot_slip
545,44.8542,988.412,0.0443979,0.666667,0.0416667,0.157281,0.448655,0.0143572,-0.00990383,4.60978,5.85277e-05,0.0135199,0.312579,9441.77,0.94747,0.353981,-1,0.2,647.698,6.69696e+06,1.40231,1.0132,0.985592,0.261764,-3.38056,1.97682,-0.0155294,-1.18541e-05,-0.000877317
546,32.0458,863.067,0.0443547,0.458333,0.166667,0.158434,0.453237,0.0114208,-0.0106185,4.59499,5.85277e-05,0.00759604,0.312303,9981.3,0.847078,0.384024,-1,0.2,648.93,6.70925e+06,0.933925,0.837706,0.859752,0.199832,-2.93176,1.72613,-0.0223333,-2.19183e-05,-0.000943352
547,41.6285,1000,0.0446166,0.708333,0,0.15513,0.454394,0.0102136,-0.0115048,4.57834,5.85277e-05,0.0125265,0.312011,9133.94,0.954847,0.390465,-1,0.2,650.277,6.72154e+06,1.214,1.04654,0.997593,0.231646,-3.3896,2,-0.0179412,-8.35452e-06,-0.000810245
548,43.6157,943.889,0.0440954,0.333333,0.0416667,0.156442,0.463694,0.00954351,-0.0116919,4.5614,5.85277e-05,0.0137183,0.311713,9009.86,0.980079,0.38376,-1,0.2,651.643,6.73382e+06,1.46438,0.877911,0.941147,0.195563,-3.17048,1.88778,-0.0146667,-1.05405e-05,-0.000831279
549,43.7193,1000,0.0442545,0.375,0,0.156369,0.469251,0.011117,-0.0116843,4.54386,5.85277e-05,0.012729,0.311406,11240.5,0.744444,0.348748,-1,0.2,652.737,6.74611e+06,1.19716,1.10561,0.997344,0.299682,-3.39486,2,-0.0181111,-7.81074e-06,-0.000862975
550,35.715,894.75,0.04453,0.416667,0.0833333,0.157462,0.459931,0.0119138,-0.0127675,4.52649,5.85277e-05,0.00911232,0.311116,8593.19,1.01913,0.410843,-1,0.2,654.169,6.7584e+06,1.08009,0.858476,0.89175,0.206976,-3.02491,1.7895,-0.01525,-1.31277e-05,-0.000870383
551,44.7975,891.667,0.0443464,0.208333,0.0416667,0.156793,0.462606,0.00953483,-0.0127677,4.50947,5.85277e-05,0.0182266,0.310808,10267.8,0.825526,0.371225,-1,0.2,658.115,6.77069e+06,1.27666,1.06383,0.889426,0.273784,-3.03978,1.78333,-0.0065,-1.21082e-05,-0.000865318
552,40.7555,1000,0.0443764,0.166667,0,0.156955,0.462216,0.0240342,-0.0105241,4.49352,5.85277e-05,0.0133507,0.310593,9545.43,0.919141,0.368176,-1,0.2,659.404,6.78298e+06,1.08276,1.07645,0.997419,0.283064,-3.38634,2,-0.01475,-7.78482e-06,-0.000814489
553,39.6858,863.786,0.0449555,0.416667,0.166667,0.15743,0.450563,0.0134618,-0.0133185,4.48198,5.85277e-05,0.0108915,0.310386,11137.9,0.776083,0.327175,-1,0.2,660.509,6.79526e+06,1.13396,0.924594,0.860981,0.241116,-2.88161,1.72757,-0.0214286,-1.75601e-05,-0.00087947
554,29.0376,849.6,0.0447172,0.166667,0.0416667,0.157781,0.447778,0.0145311,-0.00998262,4.46923,5.85277e-05,0.00942808,0.310154,9066.53,0.927797,0.427517,-1,0.2,661.865,6.80755e+06,0.828112,0.777363,0.845573,0.155859,-2.83066,1.6992,-0.0226,-2.53818e-05,-0.000944298
555,42.2721,858.714,0.0441496,0.166667,0.125,0.159086,0.453973,0.011506,-0.0120669,4.45515,5.85277e-05,0.010314,0.309899,9700.93,0.863992,0.402691,-1,0.2,663.134,6.81984e+06,1.3218,0.865173,0.855068,0.215983,-2.84563,1.71743,-0.0152857,-3.96539e-05,-0.000899769
556,55.7883,1000,0.0441377,0.208333,0,0.157849,0.455337,0.0126501,-0.0112017,4.44038,5.85277e-05,0.0151261,0.309654,8818.08,0.971414,0.422086,-1,0.2,664.529,6.83213e+06,1.57914,1.28856,0.997773,0.2783,-3.3355,2,-0.018,-8.67916e-06,-0.000842044
557,32.98,778.562,0.0439779,0.375,0.291667,0.161299,0.456496,0.0176054,-0.00947835,4.42729,5.85277e-05,0.00909927,0.309457,9783.54,0.845866,0.410121,-1,0.2,665.787,6.84442e+06,0.987257,0.76377,0.775406,0.171239,-2.58147,1.55712,-0.0235,-2.71786e-05,-0.000799386
558,30.6902,815.938,0.0440976,0.333333,0.333333,0.159885,0.464174,0.015381,-0.0107472,4.41622,5.85277e-05,0.0146232,0.309263,9433.56,0.925,0.377583,-1,0.2,667.091,6.8567e+06,0.939716,0.728966,0.812077,0.152058,-2.70693,1.63187,-0.0223125,-2.68404e-05,-0.00090697
559,27.4397,842.8,0.0446598,0.291667,0.125,0.157651,0.459826,0.0125479,-0.0118249,4.4042,5.85277e-05,0.0119017,0.309037,9528.6,0.905991,0.3836,-1,0.2,668.382,6.86899e+06,0.787499,0.741687,0.83911,0.134081,-2.78754,1.6856,-0.0276,-2.57959e-05,-0.000827877
560,34.6777,909.429,0.0453211,0.25,0.0416667,0.15622,0.457576,0.0131416,-0.0104171,4.39048,5.85277e-05,0.0152728,0.308799,9872.19,0.876873,0.367836,-1,0.2,669.628,6.88128e+06,1.14912,0.719577,0.906,0.141038,-2.97947,1.81886,-0.0202857,-2.96384e-05,-0.000917404
561,35.5974,881.769,0.0449697,0.416667,0.125,0.157072,0.454704,0.0162769,-0.00992614,4.37723,5.85277e-05,0.0157054,0.308589,9635.24,0.886583,0.388735,-1,0.2,670.905,6.89357e+06,1.00079,0.879873,0.879068,0.183325,-2.90598,1.76354,-0.0199231,-1.86138e-05,-0.000808178
562,31.7981,836.333,0.0454306,0.333333,0.166667,0.155425,0.457109,0.012891,-0.0121602,4.36499,5.85277e-05,0.0149146,0.308376,8956.43,0.929027,0.442949,-1,0.2,672.279,6.90586e+06,0.77836,0.895102,0.833389,0.183562,-2.75192,1.67267,-0.0204167,-2.1514e-05,-0.000818806
563,22.9916,784.667,0.0461003,0.166667,0.0833333,0.152126,0.454384,0.0146365,-0.0100348,4.35251,5.85277e-05,0.00908561,0.308156,9318.64,0.891235,0.427412,-1,0.2,673.599,6.91814e+06,0.370378,0.867651,0.781885,0.181911,-2.60798,1.56933,-0.0128333,-1.97205e-05,-0.000743986
564,38.2438,847.4,0.045677,0.125,0.0833333,0.151251,0.452962,0.0171186,-0.0100072,4.33958,5.85277e-05,0.00928172,0.307938,7520.85,1.08936,0.544495,-1,0.2,675.234,6.93043e+06,0.979454,0.967736,0.844356,0.216929,-2.77194,1.6948,-0.0182,-1.93114e-05,-0.000922452
565,38.3752,824.583,0.0460423,0.291667,0.208333,0.15233,0.459718,0.0158236,-0.0101337,4.32684,5.85277e-05,0.00948748,0.307721,8439.18,1.04696,0.409109,-1,0.2,676.692,6.94272e+06,1.16722,0.828415,0.820592,0.182119,-2.71436,1.64917,-0.0135,-2.0368e-05,-0.000879531
566,31.6361,853.6,0.0462675,0.0833333,0.125,0.149697,0.451357,0.0210362,-0.0105659,4.31472,5.85277e-05,0.00810025,0.307527,8909.92,0.896074,0.483063,-1,0.2,678.073,6.95501e+06,0.95231,0.766495,0.849296,0.129681,-2.80291,1.7072,-0.0192,-3.96768e-05,-0.00102978
567,33.2816,765.5,0.0459054,0.125,0.125,0.150273,0.45568,0.0150066,-0.0110232,4.30323,5.85277e-05,0.0115709,0.307318,7852.43,1.14658,0.418288,-1,0.2,679.64,6.9673e+06,0.915924,0.81921,0.761285,0.139579,-2.49139,1.531,-0.0106667,-2.60472e-05,-0.000840573
568,28.6133,813.75,0.0458909,0.208333,0.125,0.150835,0.458314,0.0150336,-0.0114093,4.29027,5.85277e-05,0.0111047,0.307093,7907.05,1.13847,0.415589,-1,0.2,681.196,6.97958e+06,0.784994,0.769696,0.809394,0.123489,-2.66069,1.6275,-0.022625,-3.70806e-05,-0.00105227
569,46.2377,899.091,0.0456962,0.291667,0.166667,0.150208,0.451144,0.0159646,-0.0107801,4.27729,5.85277e-05,0.0149649,0.306876,9065.75,0.971938,0.383494,-1,0.2,682.553,6.99187e+06,1.39674,0.932874,0.895133,0.216725,-2.90761,1.79818,-0.0190909,-2.63771e-05,-0.00104656
570,38.9324,867.611,0.0464172,0.5,0.25,0.150719,0.452897,0.0179881,-0.0111795,4.26486,5.85277e-05,0.00619807,0.30667,8353.62,1.0295,0.441485,-1,0.2,684.025,7.00416e+06,0.999177,0.957095,0.863848,0.212285,-2.80344,1.73522,-0.0166111,-2.85254e-05,-0.000925154
571,39.895,944.231,0.0471577,0.416667,0.125,0.150809,0.439587,0.0155679,-0.0105728,4.2527,5.85277e-05,0.00793002,0.306456,7199.49,1.2565,0.450285,-1,0.2,685.733,7.01645e+06,1.03197,1.03593,0.940697,0.179547,-3.06903,1.88846,-0.012,-1.1279e-05,-0.000814008
572,38.4846,969.143,0.0477029,0.25,0.0416667,0.147993,0.424664,0.014715,-0.0100842,4.23989,5.85277e-05,0.015576,0.306238,8605.96,1.06302,0.364822,-1,0.2,687.163,7.02874e+06,1.14635,0.888474,0.96535,0.164202,-3.15926,1.93829,-0.0182857,-1.53065e-05,-0.000872436
573,36.602,879.667,0.047189,0.125,0.125,0.148549,0.431662,0.0134562,-0.0103895,4.22714,5.85277e-05,0.0124309,0.306023,10099.3,0.900089,0.316627,-1,0.2,688.381,7.04102e+06,1.17412,0.769407,0.874928,0.109186,-2.83551,1.75933,-0.0203333,-2.09981e-05,-0.00101148
574,48.7166,956.143,0.0471543,0.25,0.0416667,0.148669,0.434959,0.0122236,-0.0113897,4.21422,5.85277e-05,0.0116838,0.305797,11852,0.709165,0.327618,-1,0.2,689.419,7.05331e+06,1.23177,1.20746,0.953546,0.261664,-3.1161,1.91229,-0.014,-1.59447e-05,-0.000774314
575,31.5108,917.75,0.0467376,0.0833333,0.0833333,0.148644,0.438344,0.0120416,-0.00966659,4.20069,5.85277e-05,0.0137849,0.305564,12318.8,0.700988,0.296512,-1,0.2,690.417,7.0656e+06,0.926072,0.721055,0.912963,0.13535,-2.93671,1.8355,-0.01775,-1.61073e-05,-0.000923824
576,38.4781,932.111,0.0467471,0.291667,0.0833333,0.149004,0.442491,0.0108335,-0.0105706,4.1864,5.85277e-05,0.0112102,0.305306,10147.2,0.698912,0.512061,-1,0.2,691.63,7.07789e+06,1.17317,0.8358,0.928243,0.155426,-3.00588,1.86422,-0.0261111,-2.81288e-05,-0.000942308
577,40.2316,997,0.0471053,0.291667,0.0416667,0.149718,0.448762,0.0126297,-0.00962074,4.17101,5.85277e-05,0.00865996,0.305051,12258.2,0.714084,0.288345,-1,0.2,692.635,7.09018e+06,1.05739,0.995658,0.993922,0.197982,-3.21137,1.994,-0.015125,-1.32642e-05,-0.000870807
578,44.5425,995.938,0.047477,0.625,0.0416667,0.149713,0.435398,0.0104351,-0.0122343,4.15581,5.85277e-05,0.00677093,0.304786,11950.2,0.727129,0.301135,-1,0.2,693.664,7.10246e+06,1.26673,1.03186,0.992768,0.182275,-3.22233,1.99187,-0.01525,-9.41801e-06,-0.000799181
579,42.6301,979.739,0.0470778,0.916667,0.0416667,0.1497,0.439602,0.0105135,-0.0110986,4.13971,5.85277e-05,0.0108598,0.304503,12495.1,0.69731,0.286119,-1,0.2,694.649,7.11475e+06,1.12062,1.03241,0.976705,0.209911,-3.15008,1.95948,-0.0167391,-9.7501e-06,-0.00079753
580,49.0268,1000,0.0475631,0.833333,0,0.149408,0.433023,0.011281,-0.0108343,4.1223,5.85277e-05,0.00987365,0.304194,12503.2,0.697073,0.285719,-1,0.2,695.633,7.12704e+06,1.16051,1.24799,0.99763,0.259393,-3.20003,2,-0.0134,-5.86728e-06,-0.000749638
581,45.973,996.192,0.0478806,1.04167,0.0416667,0.149082,0.434666,0.00990577,-0.0117577,4.10383,5.85277e-05,0.00768711,0.303882,12338.4,0.707829,0.288086,-1,0.2,696.63,7.13933e+06,1.25414,1.05851,0.993354,0.208497,-3.18972,1.99238,-0.0176923,-1.10218e-05,-0.000805637
582,49.119,1000,0.0484318,1.20833,0,0.151006,0.422106,0.00972176,-0.011098,4.08559,5.85277e-05,0.0172775,0.30358,12179.1,0.72693,0.282012,-1,0.2,697.64,7.15162e+06,1.3515,1.09535,0.997311,0.222159,-3.19726,2,-0.0123448,-6.87406e-06,-0.000753532
583,43.7667,1000,0.0488355,1.20833,0,0.151385,0.416035,0.00986572,-0.00999731,4.06788,5.85277e-05,0.0128243,0.303281,12244.5,0.72007,0.283482,-1,0.2,698.645,7.1639e+06,1.19311,1.04958,0.997035,0.157144,-3.19353,2,-0.0142759,-6.29521e-06,-0.000724987
584,46.6563,973.458,0.0491828,0.958333,0.0416667,0.151646,0.413111,0.00918317,-0.0116077,4.04989,5.85277e-05,0.0174949,0.302981,11488.7,0.773971,0.295602,-1,0.2,699.716,7.17619e+06,1.25229,1.05104,0.970486,0.212891,-3.08931,1.94692,-0.0107083,-6.48922e-06,-0.000773782
585,41.8283,986.125,0.048221,1.29167,0.0416667,0.149665,0.420495,0.0102161,-0.012571,4.03251,5.85277e-05,0.0144682,0.302691,11746.2,0.737513,0.308612,-1,0.2,700.763,7.18848e+06,1.05813,1.08007,0.983024,0.177847,-3.15909,1.97225,-0.0200625,-9.85397e-06,-0.000741111
586,43.4681,973.438,0.0494762,0.625,0.0416667,0.149351,0.410678,0.0129963,-0.0102594,4.01588,5.85277e-05,0.00795144,0.30243,12307.7,0.710991,0.287411,-1,0.2,701.763,7.20077e+06,1.07867,1.06461,0.970417,0.213104,-3.08734,1.94687,-0.0121875,-7.54102e-06,-0.000731338
587,48.5717,967.643,0.0497703,0.5,0.0833333,0.149719,0.415512,0.0139455,-0.0111826,4.00061,5.85277e-05,0.0149197,0.302174,12500,0.699815,0.283228,-1,0.2,702.747,7.21306e+06,1.26328,1.13113,0.964486,0.253246,-3.10344,1.93529,-0.0145,-1.86971e-05,-0.000883404
588,50.445,946,0.0489649,0.666667,0.0416667,0.150241,0.421016,0.0104481,-0.01179,3.98487,5.85277e-05,0.01468,0.301905,11904.6,0.745601,0.286602,-1,0.2,703.781,7.22534e+06,1.28675,1.20094,0.943011,0.211263,-2.99823,1.892,-0.0127059,-1.34145e-05,-0.000760549
589,42.8692,943.143,0.0489726,0.5,0.0833333,0.150452,0.421478,0.0120083,-0.0116596,3.96931,5.85277e-05,0.0141414,0.301655,12414.6,0.711889,0.277916,-1,0.2,704.773,7.23763e+06,1.11168,1.0232,0.940332,0.202094,-2.99704,1.88629,-0.0223571,-1.68712e-05,-0.000719169
590,52.5469,942.8,0.0481958,0.375,0.0416667,0.15178,0.429743,0.0112392,-0.00997224,3.95377,5.85277e-05,0.0057751,0.301374,12635.7,0.68184,0.290643,-1,0.2,705.747,7.24992e+06,1.40312,1.15521,0.939531,0.207189,-2.95256,1.8856,-0.01,-2.26454e-05,-0.000722586
591,44.9879,967.667,0.0481047,0.208333,0.0416667,0.151909,0.432806,0.0122164,-0.00914753,3.93734,5.85277e-05,0.0139785,0.301117,12758.4,0.674468,0.288661,-1,0.2,706.711,7.26221e+06,1.5583,0.771741,0.963615,0.113674,-3.07586,1.93533,-0.0166667,-1.33961e-05,-0.000728143
592,43.2874,988.067,0.0476253,0.583333,0.0416667,0.152883,0.431511,0.0151489,-0.0102849,3.92291,5.85277e-05,0.0113724,0.30089,8913.49,0.994161,0.384423,-1,0.2,708.091,7.2745e+06,1.15033,1.02877,0.984358,0.147493,-3.11184,1.97613,-0.0101333,-6.88424e-06,-0.000732783
593,32.8029,821,0.0478377,0.0833333,0.125,0.155177,0.440417,0.0115682,-0.0109458,3.90953,5.85277e-05,0.0117315,0.30067,8581.8,1.04296,0.388908,-1,0.2,709.524,7.28678e+06,0.753568,0.883391,0.816796,0.163144,-2.59729,1.642,-0.0206,-4.68057e-05,-0.000821162
594,42.2526,982.1,0.0474063,0.333333,0.0833333,0.154878,0.44084,0.010264,-0.0127234,3.89593,5.85277e-05,0.00837098,0.300427,8808.54,1.06989,0.325118,-1,0.2,710.92,7.29907e+06,1.18689,0.942775,0.978676,0.144942,-3.08441,1.9642,-0.0197,-1.50136e-05,-0.000729336
595,40.885,921.455,0.0475967,0.375,0.0833333,0.15332,0.447327,0.00990687,-0.00983639,3.88104,5.85277e-05,0.0118521,0.30018,8914.22,1.00008,0.378395,-1,0.2,712.3,7.31136e+06,1.06348,0.943415,0.918239,0.177264,-2.88089,1.84291,-0.0194545,-1.99954e-05,-0.000695054
596,47.1119,1000,0.0473058,0.208333,0,0.152899,0.445722,0.00973353,-0.0108936,3.86557,5.85277e-05,0.0103829,0.299906,8229.08,1.02181,0.471427,-1,0.2,713.795,7.32365e+06,0.811724,1.38539,0.99784,0.244401,-3.0727,2,-0.0104,-4.26047e-06,-0.000653702
597,54.4159,1000,0.0475496,0.166667,0,0.153492,0.444949,0.0128416,-0.0103452,3.84985,5.85277e-05,0.0102743,0.299672,7891.34,1.19233,0.36482,-1,0.2,715.354,7.33594e+06,1.58304,1.08891,0.997393,0.233085,-3.1659,2,-0.015,-1.0246e-05,-0.000724126
598,39.6976,907.125,0.0478507,0.25,0.0833333,0.15308,0.452285,0.0101537,-0.0107096,3.83595,5.85277e-05,0.0115097,0.299429,7219.35,1.24202,0.46007,-1,0.2,717.058,7.34822e+06,1.00232,0.971152,0.902714,0.14415,-2.83281,1.81425,-0.016125,-1.89936e-05,-0.000749428
599,52.5756,962.875,0.0473079,0.625,0.0416667,0.154072,0.443961,0.00983001,-0.0105386,3.82097,5.85277e-05,0.0135759,0.299174,8250.1,1.02563,0.46381,-1,0.2,718.549,7.36051e+06,1.42981,1.12179,0.96,0.209814,-3.00428,1.92575,-0.0134375,-9.21656e-06,-0.000658452
600,50.8282,1000,0.0474467,0.583333,0,0.153555,0.455793,0.00854801,-0.01004,3.80492,5.85277e-05,0.0142707,0.298894,9085.77,0.977165,0.37528,-1,0.2,719.903,7.3728e+06,1.2163,1.24591,0.997247,0.209816,-3.1103,2,-0.0168571,-6.07471e-06,-0.000696341
601,65.193,1000,0.0476435,0.25,0,0.153225,0.45583,0.00993662,-0.0105285,3.78862,5.85277e-05,0.015316,0.298645,8309.61,1.02245,0.456324,-1,0.2,724.346,7.38509e+06,1.72341,1.32576,0.997057,0.295281,-3.07137,2,-0.00983333,-6.00148e-06,-0.000652092
602,53.6173,954.769,0.047663,0.458333,0.0833333,0.154979,0.458315,0.0116468,-0.0101838,3.77459,5.85277e-05,0.0145323,0.298426,8372.31,1.02301,0.44469,-1,0.2,725.816,7.39738e+06,1.33604,1.2585,0.951329,0.213237,-2.97573,1.90954,-0.0113846,-1.48457e-05,-0.000651542
603,46.6575,1000,0.0474744,0.291667,0,0.154765,0.45694,0.0105401,-0.010263,3.76132,5.85277e-05,0.0148094,0.298196,9079.3,1.01446,0.338952,-1,0.2,727.171,7.40966e+06,1.4172,0.941028,0.996021,0.107158,-3.11043,2,-0.0174286,-7.79119e-06,-0.000670729
604,54.6779,960.545,0.047347,0.416667,0.0416667,0.155794,0.464485,0.0128206,-0.00952776,3.74751,5.85277e-05,0.011893,0.297978,9929.12,0.925397,0.312175,-1,0.2,728.41,7.42195e+06,1.46568,1.15356,0.957138,0.222128,-2.97185,1.92109,-0.0131818,-7.85984e-06,-0.000662194
605,30.0356,824,0.0476347,0.208333,0.25,0.156635,0.456579,0.0122482,-0.00827198,3.73484,5.85277e-05,0.0129915,0.297769,8179.48,1.06446,0.437833,-1,0.2,729.914,7.43424e+06,0.80419,0.711432,0.818254,0.0753026,-2.53492,1.648,-0.0197273,-3.32009e-05,-0.000714479
606,47.1163,1000,0.0473552,0.375,0,0.15612,0.457108,0.0153554,-0.00911174,3.7222,5.85277e-05,0.0133922,0.297562,8488.38,1.0812,0.366425,-1,0.2,731.363,7.44653e+06,1.24352,1.06635,0.995804,0.15884,-3.09027,2,-0.0177778,-5.84623e-06,-0.000643592
607,48.9304,896.615,0.0475433,0.375,0.166667,0.156948,0.465904,0.0129805,-0.0111307,3.70963,5.85277e-05,0.0142223,0.297354,9883.97,0.928279,0.314946,-1,0.2,732.608,7.45882e+06,1.36956,0.981617,0.892644,0.190348,-2.76718,1.79323,-0.0129231,-2.16108e-05,-0.000754083
608,31.9428,859.875,0.0475211,0.25,0.0833333,0.156857,0.468553,0.0134676,-0.0119065,3.69707,5.85277e-05,0.0138771,0.297144,7063.64,1.27462,0.464992,-1,0.2,734.349,7.4711e+06,0.849328,0.717955,0.856933,0.126476,-2.64608,1.71975,-0.0265,-2.39967e-05,-0.000695402
609,43.6004,938.286,0.0475979,0.25,0.0416667,0.155125,0.466844,0.00992841,-0.00985007,3.68317,5.85277e-05,0.0128696,0.296896,8187.74,1.13913,0.361651,-1,0.2,735.852,7.48339e+06,1.2529,0.879563,0.934961,0.134529,-2.87612,1.87657,-0.0217143,-1.35703e-05,-0.00065519
610,45.3146,1000,0.0478914,0.291667,0,0.154143,0.462906,0.0105633,-0.0115806,3.66792,5.85277e-05,0.0145353,0.296637,9969.41,0.924369,0.308201,-1,0.2,737.086,7.49568e+06,1.20191,1.04897,0.996484,0.111979,-3.072,2,-0.021,-6.62995e-06,-0.000592444
611,49.6419,1000,0.0479366,0.333333,0,0.156262,0.461674,0.0147512,-0.00893819,3.65235,5.85277e-05,0.01227,0.29639,9405.98,0.907029,0.399374,-1,0.2,738.393,7.50797e+06,1.21625,1.18082,0.996684,0.163123,-3.05177,2,-0.022375,-8.16175e-06,-0.00062345
612,42.8863,971.632,0.0476531,0.666667,0.125,0.1565,0.46871,0.0223313,-0.0104678,3.63876,5.85277e-05,0.00883131,0.296197,8655.43,0.986984,0.432703,-1,0.2,739.814,7.52026e+06,1.17656,0.919616,0.96737,0.130687,-2.97001,1.94326,-0.0224737,-1.81e-05,-0.000682987
613,53.8411,945.833,0.0489099,0.416667,0.0833333,0.156602,0.45346,0.0114503,-0.0116099,3.6269,5.85277e-05,0.00826865,0.295982,7417.41,1.19484,0.461805,-1,0.2,741.473,7.53254e+06,1.5048,1.04683,0.942512,0.191734,-2.86961,1.89167,-0.0151667,-1.57691e-05,-0.000687467
614,40.4006,953.6,0.0486459,0.166667,0.0416667,0.156765,0.456295,0.0117429,-0.0103555,3.61314,5.85277e-05,0.0106186,0.295756,9181.65,0.93753,0.400791,-1,0.2,742.813,7.54483e+06,1.03644,0.939153,0.94839,0.125917,-2.91118,1.9072,-0.0252,-2.32048e-05,-0.000666396
615,52.9875,968.25,0.0487964,0.125,0.0416667,0.155796,0.458478,0.0137903,-0.00977818,3.59971,5.85277e-05,0.0113593,0.295542,8347.33,1.07549,0.396599,-1,0.2,744.286,7.55712e+06,1.37695,1.16225,0.964334,0.193742,-2.95446,1.9365,-0.02925,-1.67897e-05,-0.000676974
616,34.8488,900.5,0.048507,0.375,0.208333,0.157041,0.459286,0.0167779,-0.00960011,3.58726,5.85277e-05,0.00820257,0.295351,9242.17,0.950358,0.3792,-1,0.2,745.617,7.56941e+06,0.978905,0.762726,0.895365,0.0766742,-2.74801,1.801,-0.0235,-1.95459e-05,-0.000700092
617,36.543,858,0.0489827,0.125,0.125,0.15356,0.45589,0.0114769,-0.00990213,3.57469,5.85277e-05,0.0131791,0.295111,9629.62,0.880599,0.395464,-1,0.2,746.895,7.5817e+06,0.945882,0.795457,0.852965,0.103024,-2.56441,1.716,-0.021,-3.01858e-05,-0.000737281
618,40.0876,1000,0.0500269,0.291667,0,0.152589,0.44481,0.0111539,-0.0114232,3.55854,5.85277e-05,0.00965569,0.294826,9555.1,0.92312,0.362895,-1,0.2,748.182,7.59398e+06,0.972719,0.99931,0.995935,0.106522,-3.04345,2,-0.026,-1.04649e-05,-0.000649957
619,42.3687,954.167,0.0497203,0.416667,0.0833333,0.152623,0.453858,0.0131434,-0.0103628,3.54146,5.85277e-05,0.00967837,0.29456,9361.87,0.918846,0.393713,-1,0.2,749.496,7.60627e+06,1.01371,1.06964,0.950495,0.108517,-2.90504,1.90833,-0.0265,-2.04132e-05,-0.000696236
620,47.9302,1000,0.0493964,0.75,0,0.152452,0.4543,0.0214341,-0.00768522,3.52678,5.85277e-05,0.00975656,0.294364,10111.9,0.892321,0.322885,-1,0.2,750.713,7.61856e+06,1.27597,1.02645,0.995511,0.139172,-3.02407,2,-0.0159444,-5.46183e-06,-0.000569323
621,43.4922,963.81,0.0502331,0.75,0.125,0.153116,0.450242,0.0138301,-0.0113321,3.51623,5.85277e-05,0.0114373,0.294194,9461.98,0.913188,0.385483,-1,0.2,752.013,7.63085e+06,0.997642,1.06532,0.96036,0.162102,-2.91783,1.92762,-0.0199524,-1.1378e-05,-0.000640719
622,49.2635,1000,0.0498418,0.916667,0,0.153786,0.439488,0.0109831,-0.0102461,3.50435,5.85277e-05,0.0121003,0.293973,8589.64,0.998861,0.431699,-1,0.2,753.445,7.64314e+06,1.2527,1.09621,0.996032,0.148506,-3.00758,2,-0.0220909,-7.36479e-06,-0.00059556
623,43.2282,994.167,0.050546,0.958333,0.0416667,0.154924,0.434533,0.0146211,-0.00918367,3.49066,5.85277e-05,0.0114869,0.293757,9996.49,0.910594,0.318637,-1,0.2,754.676,7.65542e+06,1.08456,0.982264,0.989948,0.114923,-2.97969,1.98833,-0.0183333,-8.79673e-06,-0.000589351
624,51.1441,979.333,0.0509987,1.16667,0.0833333,0.156026,0.430504,0.0135198,-0.0098144,3.47742,5.85277e-05,0.0092354,0.293536,9466.3,0.904398,0.39368,-1,0.2,755.975,7.66771e+06,1.2848,1.11837,0.975269,0.171335,-2.93135,1.95867,-0.0192667,-8.65841e-06,-0.00060797
625,47.0492,994.821,0.0513479,1.125,0.0416667,0.157283,0.422194,0.00950925,-0.0117517,3.46264,5.85277e-05,0.0113713,0.293274,8573.23,1.00306,0.430242,-1,0.2,757.41,7.68e+06,1.21493,1.0166,0.990329,0.133545,-2.97603,1.98964,-0.0159643,-7.88686e-06,-0.000585368
626,48.1967,982.04,0.0512674,1,0.0416667,0.159048,0.419104,0.0104483,-0.0110937,3.44659,5.85277e-05,0.0103734,0.293016,9700.45,0.946827,0.319918,-1,0.2,758.678,7.69229e+06,1.22699,1.0424,0.978047,0.135851,-2.91767,1.96408,-0.01924,-1.04758e-05,-0.000607015
627,48.6074,998.409,0.0518129,0.875,0.0416667,0.158477,0.410707,0.0099367,-0.0114394,3.4307,5.85277e-05,0.00802299,0.292758,8704.61,0.943702,0.467963,-1,0.2,760.091,7.70458e+06,1.33906,0.935218,0.994346,0.143865,-2.96095,1.99682,-0.0173636,-9.70506e-06,-0.000614235
628,45.2551,996,0.0518548,0.666667,0.0416667,0.159231,0.40696,0.0128738,-0.00933094,3.41588,5.85277e-05,0.0119191,0.29254,8593.37,1.04826,0.381683,-1,0.2,761.523,7.71686e+06,1.03089,1.08444,0.991703,0.141447,-2.95832,1.992,-0.0188235,-9.3191e-06,-0.000570169
629,47.0699,924.8,0.0519993,0.458333,0.166667,0.158115,0.410241,0.0108365,-0.0110061,3.40244,5.85277e-05,0.00825739,0.292306,9763.55,0.8956,0.362959,-1,0.2,762.783,7.72915e+06,1.06549,1.12088,0.920004,0.171093,-2.75587,1.8496,-0.0170667,-2.70933e-05,-0.000611973
