iteration,Train/mean_reward,Train/mean_episode_length,Train/mean_step_reward,Episode_Termination/time_out,Episode_Termination/fell_over,Metrics/twist/error_vel_xy,Metrics/twist/error_vel_yaw,Loss/value,Loss/surrogate,Loss/entropy,Loss/learning_rate,Loss/kl,Policy/mean_std,Perf/total_fps,Perf/collection_time,Perf/learning_time,Curriculum/action_rate_weight,Curriculum/standing_envs,time_s,env_steps,Episode_Reward/track_linear_velocity,Episode_Reward/track_angular_velocity,Episode_Reward/upright,Episode_Reward/pose,Episode_Reward/action_rate_l2
349,81.4886,1000,0.088655,0.583333,0,0.137088,0.384204,0.0930049,-0.0058214,-15.4477,1e-05,0.0124615,0.102579,10911.2,0.832466,0.293719,-1,0.2,425.166,4.28851e+06,1.19476,0.878732,1.87782,0.544572,-0.421455
350,79.7746,920,0.0887917,0.458333,0.0416667,0.1366,0.384186,0.10954,-0.00645728,-15.4468,1.5e-05,0.00396833,0.102587,11526.9,0.783594,0.282434,-1,0.2,426.234,4.3008e+06,1.10599,1.05671,1.72358,0.502875,-0.400419
351,85.6262,886.25,0.088454,0.583333,0.0833333,0.137258,0.380467,0.0679717,-0.00510841,-15.4449,1.5e-05,0.0196825,0.102599,11737.5,0.777096,0.269809,-1,0.2,427.282,4.31309e+06,1.38553,1.17963,1.65387,0.446264,-0.38399
352,65.9855,740.818,0.0874039,0.333333,0.125,0.137952,0.388752,0.179644,-0.00919597,-15.4429,1.5e-05,0.00977497,0.102611,11862.9,0.758641,0.277193,-1,0.2,428.319,4.32538e+06,0.923704,1.00173,1.38516,0.39964,-0.410959
353,84.126,952.6,0.0884691,0.791667,0.0416667,0.137735,0.374587,0.0578623,-0.00892499,-15.4409,1.5e-05,0.0160157,0.10262,11255.5,0.808677,0.283059,-1,0.2,429.412,4.33766e+06,1.15854,1.15543,1.78679,0.526421,-0.420877
354,81.7419,894.889,0.0882827,0.333333,0.0416667,0.138772,0.386029,0.0805431,-0.00871698,-15.4396,1.5e-05,0.012719,0.102627,11419.7,0.790512,0.28552,-1,0.2,430.49,4.34995e+06,1.43441,0.924259,1.65986,0.449424,-0.380856
355,81.1421,939.938,0.0886482,0.625,0.0416667,0.139398,0.372998,0.043682,-0.00767,-15.4384,1.5e-05,0.00780361,0.102632,11617.9,0.784264,0.273417,-1,0.2,431.548,4.36224e+06,1.3401,0.825122,1.76681,0.516635,-0.39156
356,101.661,1000,0.0879552,0.416667,0,0.140194,0.385001,0.0868952,-0.00886845,-15.4376,1.5e-05,0.0113384,0.102638,12017.3,0.739282,0.28324,-1,0.2,432.572,4.37453e+06,1.59026,1.54005,1.86142,0.506514,-0.41521
357,82.1862,842.167,0.0873606,0.625,0.125,0.141525,0.391676,0.158775,-0.0078599,-15.4362,1.5e-05,0.0196214,0.102649,11642.2,0.778451,0.277016,-1,0.2,433.629,4.38682e+06,1.2458,1.23826,1.57028,0.426457,-0.371489
358,82.115,947.167,0.0879327,0.708333,0.0416667,0.141319,0.38203,0.0528145,-0.00746071,-15.4341,1.5e-05,0.0124,0.10266,11013.6,0.807083,0.308624,-1,0.2,434.746,4.3991e+06,1.26224,0.948354,1.77552,0.519109,-0.399464
359,84.7919,1000,0.0874701,0.333333,0,0.141842,0.386961,0.0676479,-0.00880515,-15.4322,1.5e-05,0.0128778,0.102671,11250.1,0.797241,0.295019,-1,0.2,435.84,4.41139e+06,1.26925,0.982469,1.86103,0.538843,-0.411998
360,92.9231,1000,0.0874112,0.458333,0,0.142373,0.389411,0.0671519,-0.00829495,-15.4305,1.5e-05,0.0113957,0.10268,11014.3,0.822252,0.293384,-1,0.2,436.956,4.42368e+06,1.31031,1.36867,1.85811,0.518416,-0.409343
361,67.5669,854.385,0.0869558,0.458333,0.0833333,0.143893,0.391658,0.116224,-0.00861425,-15.429,1.5e-05,0.0168529,0.102688,10823.1,0.774166,0.361183,-1,0.2,438.093,4.43597e+06,1.0378,0.656791,1.58868,0.470039,-0.374967
362,83.346,926.154,0.0868396,0.5,0.0416667,0.143983,0.383497,0.0472965,-0.00833843,-15.4278,1.5e-05,0.0110777,0.102693,6408.34,1.4404,0.477105,-1,0.2,440.012,4.44826e+06,1.16716,1.21073,1.73022,0.482517,-0.423316
363,92.6544,1000,0.087119,0.541667,0,0.144295,0.384181,0.0373603,-0.00729749,-15.427,1.5e-05,0.00846827,0.102698,8304.76,1.10766,0.371972,-1,0.2,441.493,4.46054e+06,1.28244,1.40391,1.85838,0.499387,-0.411393
364,84.0047,1000,0.0869488,0.5,0,0.144344,0.386973,0.0408191,-0.00742574,-15.4259,1.5e-05,0.00802567,0.102704,6861.76,1.43491,0.355886,-1,0.2,443.288,4.47283e+06,1.35765,0.884011,1.86291,0.510441,-0.414788
365,88.6003,1000,0.0868068,0.291667,0,0.144917,0.386963,0.0383121,-0.0070112,-15.425,1.5e-05,0.0134317,0.102709,8271.99,1.04797,0.437525,-1,0.2,444.775,4.48512e+06,1.61682,0.860157,1.85756,0.508556,-0.413086
366,91.7145,1000,0.086611,0.708333,0,0.146265,0.386005,0.0395444,-0.00752849,-15.4242,1.5e-05,0.0114165,0.102714,7280.16,1.28733,0.400546,-1,0.2,446.465,4.49741e+06,1.37156,1.23973,1.86635,0.525204,-0.417116
367,86.8373,1000,0.0863938,0.541667,0,0.1469,0.389741,0.0619835,-0.0061676,-15.423,1.5e-05,0.0158767,0.102723,8499.89,1.03379,0.411876,-1,0.2,447.912,4.5097e+06,1.24258,1.09765,1.8602,0.553155,-0.411717
368,88.1694,1000,0.086075,0.416667,0,0.14726,0.391248,0.0466739,-0.00586398,-15.4212,1.5e-05,0.00823223,0.102735,8323.93,1.02069,0.45553,-1,0.2,449.39,4.52198e+06,1.37782,1.04221,1.8621,0.534585,-0.408248
369,78.9382,894.889,0.0854785,0.333333,0.0416667,0.149813,0.400643,0.134574,-0.00866773,-15.4188,1.5e-05,0.0130815,0.102749,7614.42,1.19162,0.422163,-1,0.2,451.005,4.53427e+06,1.23072,0.986733,1.66339,0.456067,-0.39
370,83.3654,855,0.0855368,0.458333,0.0833333,0.150083,0.397262,0.0601588,-0.0064911,-15.4167,1.5e-05,0.0148065,0.10276,9024.6,0.972105,0.389507,-1,0.2,452.368,4.54656e+06,1.32273,1.23219,1.58374,0.427077,-0.397459
371,110.449,1000,0.0855399,0.25,0,0.150378,0.394854,0.0371035,-0.00596653,-15.415,1.5e-05,0.0111977,0.102767,7999.23,1.06977,0.466378,-1,0.2,453.906,4.55885e+06,1.75259,1.85085,1.84934,0.481717,-0.412056
372,75.8735,1000,0.0853144,0.291667,0,0.150855,0.398671,0.0311563,-0.00712914,-15.414,1.5e-05,0.0116502,0.102772,7812.56,1.17136,0.401498,-1,0.2,455.48,4.57114e+06,1.08491,0.713229,1.85818,0.545476,-0.408123
373,83.4288,1000,0.0853307,0.375,0,0.150734,0.396065,0.0313032,-0.00445466,-15.4132,1.5e-05,0.00666612,0.102776,9203.38,0.972165,0.362997,-1,0.2,456.817,4.58342e+06,1.28909,0.884143,1.85714,0.545809,-0.40474
374,94.8641,1000,0.0854485,0.416667,0,0.150985,0.392076,0.0384191,-0.0079656,-15.4124,1e-05,0.0202668,0.102781,8658.69,1.05899,0.360158,-1,0.2,458.238,4.59571e+06,1.41034,1.39854,1.85736,0.490597,-0.413634
375,87.9007,1000,0.0856451,0.833333,0,0.150178,0.391336,0.0387149,-0.00782212,-15.4117,1e-05,0.011187,0.102783,8595.05,1.09191,0.337754,-1,0.2,459.669,4.608e+06,1.23104,1.21973,1.855,0.501788,-0.412526
376,82.6537,1000,0.0856763,0.5,0,0.150132,0.392349,0.0394294,-0.00775362,-15.4115,1e-05,0.0082094,0.102785,7836.7,1.09741,0.470598,-1,0.2,461.238,4.62029e+06,1.11065,1.03399,1.85016,0.547271,-0.409379
377,81.8621,1000,0.0857151,0.625,0,0.149747,0.391834,0.0539584,-0.00595074,-15.411,1e-05,0.00921791,0.102788,9026.12,0.999017,0.362365,-1,0.2,462.601,4.63258e+06,1.14419,0.976125,1.85797,0.528026,-0.413202
378,92.5849,1000,0.0856101,0.625,0,0.150335,0.392599,0.0559645,-0.00714652,-15.4105,1e-05,0.0106012,0.10279,8299.54,1.14705,0.333511,-1,0.2,464.083,4.64486e+06,1.48425,1.20163,1.85743,0.497429,-0.411498
379,86.2394,1000,0.0856644,0.583333,0,0.1497,0.392977,0.053202,-0.00802291,-15.4102,1e-05,0.00574977,0.102793,9426.08,0.901156,0.402461,-1,0.2,465.388,4.65715e+06,0.949919,1.40427,1.85293,0.518748,-0.41389
380,66.8769,921.333,0.085512,0.458333,0.0416667,0.147966,0.401078,0.0851473,-0.00701133,-15.4093,1e-05,0.00838989,0.1028,7149.76,1.25851,0.460149,-1,0.2,467.108,4.66944e+06,0.961423,0.56048,1.71586,0.497555,-0.391478
381,91.5212,1000,0.0858259,0.5,0,0.14745,0.393258,0.0400814,-0.0070382,-15.4079,1e-05,0.0164664,0.102807,7376.74,1.20691,0.458868,-1,0.2,468.776,4.68173e+06,1.16432,1.4525,1.84611,0.521918,-0.408783
382,79.9343,1000,0.0859087,0.541667,0,0.146664,0.392609,0.0424355,-0.0069992,-15.4071,1e-05,0.0171039,0.10281,7611.39,1.13564,0.478786,-1,0.2,470.394,4.69402e+06,1.02524,0.985442,1.8482,0.546423,-0.408595
383,92.1935,1000,0.0856169,0.708333,0,0.147148,0.399253,0.119084,-0.00721365,-15.4065,1e-05,0.00827937,0.102814,6470.25,1.39156,0.50759,-1,0.2,472.295,4.7063e+06,1.24617,1.43072,1.85371,0.49182,-0.412739
384,90.4169,940.875,0.0853296,0.625,0.0416667,0.147968,0.402179,0.0537392,-0.00724368,-15.4057,1e-05,0.0122242,0.102821,7079.76,1.28755,0.448105,-1,0.2,474.032,4.71859e+06,1.48934,1.21164,1.73765,0.473945,-0.391734
385,82.7521,1000,0.0855625,0.666667,0,0.147671,0.39741,0.0550258,-0.00749256,-15.4047,1e-05,0.0105113,0.102824,6533.98,1.36436,0.516274,-1,0.2,475.915,4.73088e+06,1.24364,0.939247,1.85569,0.508162,-0.40914
386,80.0419,1000,0.0858334,0.541667,0,0.147308,0.393447,0.0484623,-0.00629841,-15.4042,1e-05,0.0143255,0.102827,6870.54,1.26234,0.526167,-1,0.2,477.705,4.74317e+06,1.16536,0.923575,1.84155,0.488569,-0.41695
387,87.3567,1000,0.0857494,0.416667,0,0.147216,0.394214,0.0481227,-0.00636206,-15.4035,1e-05,0.0100055,0.102832,7414.49,1.18411,0.473188,-1,0.2,479.364,4.75546e+06,1.12396,1.28013,1.84547,0.52614,-0.407854
388,91.2033,1000,0.0855336,0.458333,0,0.147186,0.397773,0.0900187,-0.00739581,-15.4025,1e-05,0.0117298,0.102838,8060.89,1.10493,0.419464,-1,0.2,480.89,4.76774e+06,1.331,1.33568,1.83998,0.467924,-0.414415
389,85.5376,929.231,0.0848829,0.5,0.0416667,0.148119,0.402575,0.212654,-0.00796503,-15.4012,1e-05,0.0124594,0.102848,8071.78,1.10253,0.419814,-1,0.2,482.414,4.78003e+06,1.20137,1.30625,1.70687,0.454472,-0.392087
390,85.4157,922.75,0.0851033,0.458333,0.0416667,0.147992,0.406815,0.125014,-0.00658943,-15.3996,1e-05,0.0128692,0.102855,9885.3,0.951163,0.291895,-1,0.2,483.658,4.79232e+06,1.2054,1.34474,1.69859,0.422848,-0.400793
391,81.308,940.812,0.0849005,0.625,0.0416667,0.146987,0.405901,0.050163,-0.0071384,-15.3984,1e-05,0.0101592,0.102861,8552.07,0.974313,0.462532,-1,0.2,485.097,4.80461e+06,1.05668,1.16391,1.73824,0.503191,-0.396622
392,99.9617,1000,0.0848343,0.458333,0,0.147205,0.404266,0.0454183,-0.00621511,-15.3975,1e-05,0.00941423,0.102866,7030.68,1.23622,0.511551,-1,0.2,486.846,4.8169e+06,1.62376,1.48183,1.83443,0.47082,-0.412757
393,91.4547,1000,0.0845367,0.458333,0,0.147696,0.409421,0.0482681,-0.00686791,-15.3967,1e-05,0.00714792,0.10287,7235.98,1.25445,0.443733,-1,0.2,488.546,4.82918e+06,1.25982,1.37567,1.83266,0.514593,-0.410005
394,85.3236,1000,0.0844289,0.625,0,0.147763,0.410484,0.0517441,-0.00580298,-15.396,1e-05,0.00792971,0.102873,7629.75,1.18006,0.430481,-1,0.2,490.159,4.84147e+06,1.2038,1.13127,1.84362,0.497975,-0.410489
395,78.8367,1000,0.0848531,0.5,0,0.14606,0.407461,0.0516377,-0.00690129,-15.3958,1e-05,0.00822269,0.102872,7950.08,1.06253,0.483116,-1,0.2,491.706,4.85376e+06,0.976913,1.02177,1.83944,0.513548,-0.409831
396,88.8636,1000,0.0850542,0.625,0,0.144523,0.406238,0.049372,-0.00671658,-15.3959,1e-05,0.0138578,0.102874,9147.17,1.05604,0.287329,-1,0.2,493.05,4.86605e+06,1.25421,1.26135,1.83332,0.506581,-0.41228
397,79.6317,1000,0.0849267,0.416667,0,0.14475,0.406755,0.04832,-0.00803674,-15.3955,1e-05,0.00960445,0.102876,9739.44,0.878701,0.382973,-1,0.2,494.313,4.87834e+06,1.214,0.805645,1.84639,0.525017,-0.409467
398,88.4312,1000,0.0847519,0.5,0,0.144944,0.406744,0.043781,-0.00747696,-15.3951,1e-05,0.0171073,0.102879,8901.01,1.0054,0.37512,-1,0.2,495.696,4.89062e+06,1.4802,1.02493,1.83252,0.493647,-0.409735
399,74.4965,958.783,0.0848303,0.916667,0.0416667,0.145536,0.406976,0.0779034,-0.00818112,-15.3946,1e-05,0.0103818,0.102882,8572.86,1.08969,0.343668,-1,0.2,497.13,4.90291e+06,1.11742,0.775471,1.75391,0.474124,-0.396099
400,85.8243,1000,0.0852666,0.291667,0,0.144882,0.398633,0.0534811,-0.00610462,-15.394,1e-05,0.00789559,0.102885,9843.56,0.874308,0.374021,-1,0.2,498.38,4.9152e+06,1.26568,1.12839,1.84048,0.471696,-0.415031
401,83.0493,1000,0.0849755,0.416667,0,0.144702,0.403588,0.126845,-0.00667923,-15.3935,1e-05,0.00566428,0.10289,9112.62,0.932461,0.415999,-1,0.2,501.397,4.92749e+06,0.949991,1.26807,1.8283,0.517044,-0.410943
402,82.1295,915.909,0.0851519,0.416667,0.0416667,0.143864,0.404865,0.099173,-0.00725729,-15.3925,1e-05,0.0103138,0.102894,6892.02,1.21899,0.563942,-1,0.2,503.182,4.93978e+06,1.27441,1.15015,1.67217,0.405308,-0.395572
403,75.4502,936.733,0.0850285,0.583333,0.0416667,0.143095,0.40392,0.115242,-0.00726777,-15.3918,1e-05,0.00841147,0.102898,7102.35,1.24874,0.481393,-1,0.2,504.914,4.95206e+06,0.860358,1.12696,1.71523,0.460362,-0.390394
404,74.7093,917.273,0.0852335,0.416667,0.0416667,0.141105,0.400509,0.121461,-0.00812892,-15.3909,1e-05,0.0111395,0.102905,8058.13,1.06824,0.456675,-1,0.2,506.441,4.96435e+06,1.01617,0.984063,1.68115,0.444536,-0.390453
405,78.3049,935.5,0.0851448,0.541667,0.0416667,0.140503,0.398341,0.0576866,-0.00683599,-15.3899,1e-05,0.0173331,0.102909,8307.65,1.0134,0.465721,-1,0.2,507.922,4.97664e+06,1.25755,0.911977,1.71553,0.453341,-0.423152
406,77.4054,1000,0.0855499,0.5,0,0.141124,0.396155,0.05173,-0.00706805,-15.3894,1e-05,0.0108725,0.102911,8199.93,1.02875,0.469801,-1,0.2,509.422,4.98893e+06,1.14004,0.826446,1.83609,0.481142,-0.413444
407,84.6948,1000,0.0854933,0.416667,0,0.140672,0.402621,0.104185,-0.00696624,-15.3888,1e-05,0.00762162,0.102916,8108.62,1.04816,0.467268,-1,0.2,510.939,5.00122e+06,1.35001,1.0186,1.82515,0.451304,-0.410332
408,73.212,937.6,0.0855343,0.583333,0.0416667,0.13961,0.398891,0.0479583,-0.00709596,-15.3879,1e-05,0.0101066,0.102921,7101.91,1.27204,0.458195,-1,0.2,512.671,5.0135e+06,0.90088,0.970776,1.71662,0.466665,-0.394344
409,89.8701,1000,0.085687,0.541667,0,0.139402,0.395706,0.0484373,-0.0064224,-15.3874,1e-05,0.0111198,0.102922,7437.78,1.2091,0.443011,-1,0.2,514.325,5.02579e+06,1.3486,1.24727,1.82246,0.483119,-0.407949
410,76.9941,1000,0.0856389,0.416667,0,0.139203,0.39535,0.0482461,-0.00705344,-15.387,1e-05,0.0126605,0.102925,7109.93,1.21372,0.514568,-1,0.2,516.055,5.03808e+06,0.872331,1.09574,1.8307,0.464451,-0.413513
411,89.3484,1000,0.0856811,0.333333,0,0.138781,0.394911,0.0458566,-0.00573643,-15.3863,1e-05,0.00661763,0.10293,9095.63,0.983041,0.367938,-1,0.2,517.407,5.05037e+06,1.39899,1.19006,1.82958,0.455884,-0.407101
412,72.7102,1000,0.0858174,0.416667,0,0.138073,0.393224,0.0452792,-0.00552659,-15.3856,1e-05,0.00584391,0.102934,10601,0.805133,0.354003,-1,0.2,518.567,5.06266e+06,1.06918,0.636317,1.83379,0.502968,-0.406753
413,87.5081,1000,0.0855475,0.416667,0,0.138492,0.394348,0.0456508,-0.00561838,-15.385,1e-05,0.00802801,0.102936,10044.3,0.87828,0.345106,-1,0.2,519.793,5.07494e+06,1.36292,1.11864,1.82615,0.476838,-0.409139
414,80.1841,867,0.0851971,0.25,0.0416667,0.138686,0.400832,0.0472229,-0.00775674,-15.3846,1e-05,0.0124101,0.102939,10615,0.811378,0.346224,-1,0.2,520.952,5.08723e+06,1.01674,1.36512,1.58333,0.420315,-0.376306
415,91.347,1000,0.085352,0.333333,0,0.138169,0.395485,0.0391689,-0.00839277,-15.3842,1e-05,0.0103759,0.102941,10617.5,0.824003,0.333328,-1,0.2,522.11,5.09952e+06,1.188,1.49066,1.82442,0.468178,-0.403909
416,88.1774,1000,0.0848944,0.5,0,0.139404,0.400736,0.0516794,-0.00614618,-15.3838,1e-05,0.00734427,0.102943,10365.2,0.818343,0.367163,-1,0.2,523.297,5.11181e+06,1.29022,1.23603,1.82187,0.470538,-0.409788
417,90.6846,1000,0.0847403,0.666667,0,0.139502,0.4044,0.0526226,-0.00773962,-15.3834,1e-05,0.00699973,0.102946,10365.5,0.845243,0.34023,-1,0.2,524.485,5.1241e+06,1.44498,1.18744,1.82383,0.484963,-0.406974
418,79.2552,1000,0.0846881,0.791667,0,0.139299,0.405021,0.0525385,-0.00672959,-15.3829,1e-05,0.0130535,0.102949,10198.2,0.869004,0.335912,-1,0.2,525.691,5.13638e+06,1.16044,0.909918,1.81734,0.482053,-0.406985
419,87.3255,1000,0.0848258,0.541667,0,0.13869,0.403498,0.0583438,-0.00676095,-15.3823,1e-05,0.0158358,0.102952,10083.9,0.864787,0.353789,-1,0.2,526.911,5.14867e+06,1.38303,1.1299,1.82287,0.441921,-0.411445
420,89.7361,1000,0.0845206,0.625,0,0.139533,0.408904,0.0536105,-0.00668712,-15.3817,1e-05,0.00871678,0.102956,9815.5,0.904347,0.34755,-1,0.2,528.165,5.16096e+06,1.23544,1.3815,1.81502,0.463065,-0.408226
421,83.9321,1000,0.084507,0.5,0,0.140123,0.408836,0.0562602,-0.0060389,-15.3812,1e-05,0.010681,0.102959,9928.36,0.898603,0.339063,-1,0.2,529.404,5.17325e+06,1.33127,0.980181,1.82504,0.464825,-0.40471
422,88.0889,1000,0.0843337,0.5,0,0.141222,0.405762,0.0537569,-0.00525554,-15.3805,1e-05,0.0110546,0.102962,10440,0.844964,0.332048,-1,0.2,530.582,5.18554e+06,1.36051,1.16429,1.82196,0.463224,-0.405543
423,84.4506,929.615,0.0837173,0.5,0.0416667,0.14238,0.412167,0.108737,-0.00653309,-15.3799,1e-05,0.0114859,0.102967,10327.1,0.853908,0.335971,-1,0.2,531.773,5.19782e+06,1.1907,1.30347,1.69287,0.429544,-0.394051
424,81.6773,1000,0.0840072,0.541667,0,0.142195,0.407134,0.0507988,-0.00608538,-15.3791,1e-05,0.0114941,0.102969,10776.9,0.81359,0.326625,-1,0.2,532.915,5.21011e+06,1.16719,1.02337,1.82988,0.469943,-0.406524
425,80.0264,1000,0.0843909,0.666667,0,0.139865,0.40513,0.0545315,-0.00533392,-15.3789,1e-05,0.00713716,0.102971,10963.3,0.846245,0.274583,-1,0.2,534.037,5.2224e+06,1.07553,1.065,1.82108,0.44391,-0.404202
426,94.5921,1000,0.0842445,0.625,0,0.141055,0.405166,0.0668104,-0.00620013,-15.3785,1e-05,0.00826208,0.102974,9282.72,0.92512,0.39863,-1,0.2,535.362,5.23469e+06,1.62249,1.26233,1.82279,0.432499,-0.4105
427,89.9318,1000,0.0839063,0.541667,0,0.142634,0.407892,0.0616503,-0.00576892,-15.3779,1e-05,0.0184235,0.102978,8777,1.01548,0.384539,-1,0.2,536.764,5.24698e+06,1.22228,1.41303,1.81538,0.453341,-0.407437
428,75.7273,1000,0.0837667,0.5,0,0.142706,0.407984,0.101672,-0.00631108,-15.3773,1e-05,0.00852961,0.102981,9656.52,0.963455,0.309053,-1,0.2,538.038,5.25926e+06,1.19657,0.751761,1.81978,0.426725,-0.408469
429,84.9257,1000,0.0840526,0.416667,0,0.142206,0.403528,0.0510033,-0.00627326,-15.3766,1e-05,0.0106628,0.102986,9080.4,0.967338,0.385906,-1,0.2,539.392,5.27155e+06,1.19219,1.20011,1.82081,0.443208,-0.410026
430,95.0824,1000,0.0836793,0.5,0,0.142444,0.409487,0.0555947,-0.00806311,-15.3759,1e-05,0.00754799,0.102989,9051.02,0.971535,0.386102,-1,0.2,540.752,5.28384e+06,1.37177,1.55294,1.81637,0.42284,-0.409805
431,82.2097,1000,0.0832146,0.541667,0,0.143162,0.416425,0.137426,-0.00633093,-15.3752,1e-05,0.00941305,0.102995,8908.34,0.967007,0.412375,-1,0.2,542.132,5.29613e+06,1.3029,0.945896,1.82413,0.446184,-0.408625
432,72.6288,923.917,0.083564,0.458333,0.0416667,0.142476,0.410375,0.0552952,-0.00526642,-15.3743,1e-05,0.00869122,0.102998,10174,0.816925,0.390863,-1,0.2,543.342,5.30842e+06,1.06552,0.870447,1.67265,0.417123,-0.394301
433,79.7535,1000,0.0834979,0.666667,0,0.142591,0.409801,0.0504958,-0.00668532,-15.3736,1e-05,0.00974312,0.103004,8287.28,1.02452,0.458238,-1,0.2,544.826,5.3207e+06,1.30858,0.807872,1.82877,0.450889,-0.408431
434,92.2374,1000,0.0834523,0.458333,0,0.143333,0.409434,0.0936782,-0.00712905,-15.3725,1e-05,0.00840711,0.10301,9072.44,0.91069,0.443742,-1,0.2,546.182,5.33299e+06,1.34746,1.42702,1.8165,0.42595,-0.40506
435,74.4599,910.5,0.0826317,0.375,0.0416667,0.144024,0.412093,0.142387,-0.00916234,-15.3714,1e-05,0.0115639,0.103017,10145,0.884234,0.326998,-1,0.2,547.395,5.34528e+06,1.1138,0.921739,1.66471,0.405647,-0.382897
436,84.5572,924.167,0.0818654,0.916667,0.0833333,0.146396,0.412469,0.163796,-0.00757508,-15.3702,1e-05,0.00678101,0.103024,9404.62,0.943933,0.362659,-1,0.2,548.702,5.35757e+06,1.4307,1.13417,1.68473,0.391135,-0.412875
437,88.4006,1000,0.0824844,0.375,0,0.147591,0.412725,0.135258,-0.00940858,-15.369,1e-05,0.00890437,0.10303,8420.13,1.05522,0.404144,-1,0.2,550.163,5.36986e+06,1.32252,1.27189,1.80984,0.421882,-0.406094
438,68.6378,869.929,0.0814577,0.5,0.0833333,0.148898,0.419847,0.140284,-0.00767518,-15.3677,1e-05,0.017312,0.103038,9787.21,0.927132,0.328384,-1,0.2,551.421,5.38214e+06,1.08628,0.834112,1.57835,0.359853,-0.426701
439,72.362,877.538,0.0815199,0.458333,0.0833333,0.148223,0.41778,0.13162,-0.0107168,-15.3664,1e-05,0.0140658,0.103046,9197.36,0.966056,0.369979,-1,0.2,552.758,5.39443e+06,0.95795,1.08515,1.59982,0.372581,-0.397402
440,79.0383,982.615,0.0825261,0.5,0.0416667,0.147572,0.414672,0.0726743,-0.00867584,-15.3651,1e-05,0.0108339,0.103053,10004.4,0.823208,0.40505,-1,0.2,553.989,5.40672e+06,1.17397,0.997275,1.7799,0.427526,-0.42676
441,87.1489,1000,0.082835,0.916667,0,0.146763,0.407056,0.0689778,-0.00521148,-15.3641,1e-05,0.0166686,0.103057,8137.83,0.948668,0.561316,-1,0.2,555.5,5.41901e+06,1.2229,1.31879,1.81501,0.410517,-0.409758
442,104.071,1000,0.082211,0.125,0,0.148915,0.411478,0.10648,-0.00699956,-15.3635,1e-05,0.0143224,0.103059,8203.76,1.1241,0.373748,-1,0.2,556.999,5.4313e+06,1.83592,1.56303,1.82236,0.392163,-0.409945
443,83.5661,923.25,0.0809234,0.458333,0.0416667,0.150334,0.41734,0.129685,-0.00722265,-15.3631,1e-05,0.0116524,0.103064,10115.7,0.862417,0.352334,-1,0.2,558.215,5.44358e+06,1.32878,1.18369,1.68444,0.385138,-0.403736
444,81.2105,1000,0.0815942,0.541667,0,0.151007,0.41655,0.0782324,-0.00840712,-15.3621,1e-05,0.00837829,0.103069,8829.44,0.963934,0.427774,-1,0.2,559.608,5.45587e+06,1.20936,1.01587,1.81685,0.422615,-0.404176
445,84.6234,966.75,0.0807209,0.625,0.0416667,0.151915,0.418423,0.0844018,-0.00714697,-15.3614,1e-05,0.0102017,0.103071,9031.89,0.977856,0.382656,-1,0.2,560.971,5.46816e+06,1.35266,1.11693,1.75684,0.417342,-0.412608
446,69.3672,923.417,0.0805609,0.458333,0.0416667,0.153491,0.42159,0.191282,-0.00853481,-15.361,1e-05,0.00747889,0.103075,10140.1,0.917885,0.293939,-1,0.2,562.184,5.48045e+06,1.06986,0.73023,1.67757,0.402381,-0.41169
447,76.2365,892.909,0.0811062,0.375,0.0833333,0.152795,0.415531,0.106621,-0.00729143,-15.36,1e-05,0.0115421,0.103082,10266.2,0.838702,0.358235,-1,0.2,563.382,5.49274e+06,1.19096,1.04459,1.61984,0.375486,-0.419048
448,82.5846,927.385,0.0809904,0.5,0.0416667,0.152576,0.418316,0.174875,-0.00631672,-15.359,1e-05,0.0132567,0.103086,8917.01,0.959596,0.418444,-1,0.2,564.762,5.50502e+06,1.38252,1.05722,1.69862,0.379059,-0.388193
449,61.7771,818.2,0.0808679,0.5,0.125,0.152346,0.415279,0.0868232,-0.00623255,-15.3584,1e-05,0.0104924,0.10309,9385.86,0.958227,0.350977,-1,0.2,566.072,5.51731e+06,0.779455,0.836874,1.49055,0.350773,-0.368793
450,87.1079,937.2,0.0808748,0.583333,0.0416667,0.152072,0.411526,0.0942173,-0.0065837,-15.3576,1e-05,0.0087579,0.103094,10425.9,0.830551,0.348058,-1,0.2,567.252,5.5296e+06,1.35977,1.33617,1.70339,0.362163,-0.4061
451,81.3464,1000,0.0812332,0.5,0,0.151459,0.412491,0.0680771,-0.00616856,-15.357,1e-05,0.00960425,0.103097,9932.72,0.858124,0.378999,-1,0.2,568.49,5.54189e+06,1.34904,0.900332,1.80394,0.424119,-0.410111
452,76.1375,953.182,0.0789319,0.375,0.0833333,0.153514,0.427577,0.259547,-0.00691881,-15.3564,1e-05,0.0137414,0.103102,8598.33,1.02398,0.40513,-1,0.2,569.921,5.55418e+06,0.969005,1.18684,1.71733,0.383467,-0.449773
453,73.9732,868.5,0.080009,0.5,0.0833333,0.154767,0.423433,0.190538,-0.0081101,-15.3554,1e-05,0.0154669,0.103109,9687.73,0.880656,0.387752,-1,0.2,571.191,5.56646e+06,1.36637,0.778554,1.59215,0.35624,-0.394654
454,66.4193,870.857,0.0802531,0.25,0.0416667,0.154195,0.417692,0.125374,-0.00858726,-15.3543,1e-05,0.0144706,0.103114,10102.5,0.841598,0.374733,-1,0.2,572.409,5.57875e+06,0.82508,0.963043,1.57759,0.339522,-0.384268
