iteration,Train/mean_reward,Train/mean_episode_length,Train/mean_step_reward,Episode_Termination/time_out,Episode_Termination/fell_over,Metrics/twist/error_vel_xy,Metrics/twist/error_vel_yaw,Loss/value,Loss/surrogate,Loss/entropy,Loss/learning_rate,Loss/kl,Policy/mean_std,Perf/total_fps,Perf/collection_time,Perf/learning_time,Curriculum/action_rate_weight,Curriculum/standing_envs,time_s,env_steps,Episode_Reward/track_linear_velocity,Episode_Reward/track_angular_velocity,Episode_Reward/upright,Episode_Reward/pose,Episode_Reward/action_rate_l2
403,96.647,1000,0.0974945,0.916667,0,0.135181,0.401772,0.0322396,-0.00652988,-15.4056,1e-05,0.00767682,0.10282,11394.2,0.819544,0.258902,-1,0.2,485.44,4.95206e+06,1.78658,1.03843,1.88191,0.532536,-0.407113
404,101.289,1000,0.0976039,0.416667,0,0.135463,0.399269,0.0286185,-0.00538517,-15.4048,1e-05,0.00993392,0.102823,12056.1,0.742312,0.276919,-1,0.2,486.461,4.96435e+06,1.85929,1.19427,1.88527,0.535856,-0.410244
405,98.2202,1000,0.09738,0.333333,0,0.136108,0.403778,0.0323179,-0.00599304,-15.4046,1e-05,0.00937533,0.102823,11957.2,0.73929,0.288376,-1,0.2,487.49,4.97664e+06,1.83823,1.07881,1.88234,0.517337,-0.405697
406,102.558,1000,0.0968695,0.416667,0,0.136617,0.401315,0.130875,-0.00777254,-15.4043,1e-05,0.0150199,0.102829,11372,0.786305,0.294242,-1,0.2,488.572,4.98893e+06,1.85885,1.31076,1.87748,0.488301,-0.407509
407,86.5693,918.182,0.0969127,0.416667,0.0416667,0.137049,0.408361,0.0380817,-0.00509922,-15.4029,1e-05,0.005472,0.102836,10006.2,0.938882,0.289154,-1,0.2,489.801,5.00122e+06,1.59944,0.897746,1.7324,0.520209,-0.421337
408,98.3113,1000,0.0970704,0.291667,0,0.135715,0.408455,0.0596962,-0.00571914,-15.402,1e-05,0.00653956,0.10284,11632.4,0.75792,0.298442,-1,0.2,490.859,5.0135e+06,1.84048,1.08922,1.87963,0.513516,-0.40728
409,79.5699,866.429,0.0973482,0.25,0.0416667,0.136135,0.397063,0.029337,-0.00532659,-15.4013,1e-05,0.00958666,0.102844,11254.3,0.77025,0.3216,-1,0.2,491.952,5.02579e+06,1.5488,0.713175,1.6374,0.457657,-0.378534
410,94.0758,1000,0.097502,0.625,0,0.135294,0.391901,0.0255207,-0.00728512,-15.4007,1e-05,0.010843,0.102846,11291.3,0.807415,0.280856,-1,0.2,493.041,5.03808e+06,1.85748,0.843457,1.88084,0.531324,-0.409313
411,103.575,1000,0.097291,0.458333,0,0.136416,0.394476,0.0387627,-0.00671429,-15.4005,1.5e-05,0.00203277,0.102847,11897.8,0.759791,0.273003,-1,0.2,494.075,5.05037e+06,1.84578,1.33054,1.88299,0.525959,-0.406507
412,97.4575,1000,0.0969358,0.458333,0,0.138562,0.404377,0.0984112,-0.0059715,-15.4,1.5e-05,0.0102422,0.102853,12214.4,0.717601,0.288422,-1,0.2,495.082,5.06266e+06,1.86387,1.04778,1.86984,0.498591,-0.407204
413,86.0688,880.062,0.0961794,0.583333,0.0833333,0.138973,0.401894,0.0354259,-0.00673994,-15.3987,1.5e-05,0.0160874,0.10286,11493.7,0.799025,0.270083,-1,0.2,496.153,5.07494e+06,1.52374,1.07089,1.6603,0.441029,-0.392526
414,101.042,1000,0.0968677,0.333333,0,0.139368,0.399942,0.0254591,-0.0077218,-15.3977,1.5e-05,0.00857546,0.102866,12324.6,0.722429,0.274605,-1,0.2,497.151,5.08723e+06,1.84071,1.24654,1.87459,0.497699,-0.407439
415,93.9699,1000,0.0966761,0.208333,0,0.140098,0.401568,0.0261995,-0.00740564,-15.3968,1.5e-05,0.0103726,0.10287,12391.2,0.711135,0.280539,-1,0.2,498.144,5.09952e+06,1.79987,0.881316,1.88838,0.534215,-0.405279
416,94.317,913.545,0.0962355,0.416667,0.0416667,0.140687,0.406272,0.145907,-0.00718398,-15.3956,1.5e-05,0.00761352,0.102883,11884.2,0.762856,0.271121,-1,0.2,499.179,5.11181e+06,1.70496,1.20992,1.71801,0.470839,-0.387876
417,87.439,956.286,0.0965357,0.833333,0.0416667,0.14061,0.39959,0.0331413,-0.00741111,-15.3931,1.5e-05,0.0140864,0.102894,11167.7,0.798923,0.301398,-1,0.2,500.28,5.1241e+06,1.67287,0.835501,1.79911,0.466249,-0.401777
418,95.0123,1000,0.097169,0.458333,0,0.140007,0.39059,0.035852,-0.00748423,-15.3919,1.5e-05,0.0144205,0.102898,11792.4,0.76055,0.281473,-1,0.2,501.324,5.13638e+06,1.83059,0.936495,1.87788,0.512857,-0.407201
419,85.849,906.2,0.0962934,0.375,0.0416667,0.140288,0.403651,0.112627,-0.00726999,-15.3912,1.5e-05,0.00876942,0.102903,11142.4,0.822376,0.280438,-1,0.2,502.428,5.14867e+06,1.55223,0.924561,1.71017,0.489814,-0.384327
420,81.29,811.9,0.0964644,0.333333,0.0833333,0.141028,0.401008,0.0549365,-0.00861796,-15.3902,1.5e-05,0.0126521,0.102909,11671.9,0.763286,0.289503,-1,0.2,503.482,5.16096e+06,1.49877,1.0538,1.51446,0.37983,-0.382354
421,98.2571,955.571,0.0962096,0.833333,0.0416667,0.14263,0.407031,0.0775828,-0.00798292,-15.3891,1.5e-05,0.00899943,0.102916,11659.7,0.785728,0.268155,-1,0.2,504.537,5.17325e+06,1.78806,1.26032,1.79212,0.468403,-0.396046
422,99.2883,1000,0.0962839,0.583333,0,0.14389,0.400235,0.0824563,-0.00776663,-15.3878,1.5e-05,0.0149328,0.102923,11745,0.762407,0.283828,-1,0.2,505.584,5.18554e+06,1.82167,1.17864,1.88127,0.492857,-0.41003
423,88.6206,937.267,0.0965959,0.583333,0.0416667,0.143547,0.396937,0.0409324,-0.0060173,-15.3867,1.5e-05,0.0121107,0.102928,11549.4,0.79913,0.264822,-1,0.2,506.649,5.19782e+06,1.73772,0.857039,1.76255,0.467286,-0.393564
424,101.914,1000,0.0966369,0.541667,0,0.143622,0.393144,0.0353539,-0.00602034,-15.3859,1.5e-05,0.0103299,0.102933,8252.18,1.02877,0.46029,-1,0.2,508.14,5.21011e+06,1.78532,1.4014,1.86656,0.450887,-0.408444
425,105.599,1000,0.0965769,0.541667,0,0.142351,0.392867,0.0282645,-0.00698348,-15.3851,1.5e-05,0.00936779,0.102938,8748.77,1.04944,0.3551,-1,0.2,509.546,5.2224e+06,1.83282,1.48613,1.87391,0.494959,-0.407865
426,85.7544,914.091,0.0960542,0.416667,0.0416667,0.14244,0.401125,0.043242,-0.00809465,-15.3838,1e-05,0.0317739,0.102948,9015.75,1.01372,0.349228,-1,0.2,510.91,5.23469e+06,1.63943,0.875505,1.72128,0.449027,-0.397522
427,100.523,1000,0.0966516,0.666667,0,0.14205,0.391128,0.0339085,-0.00714338,-15.3826,1e-05,0.00802376,0.102949,8994.35,1.00846,0.357727,-1,0.2,512.278,5.24698e+06,1.77064,1.31787,1.87512,0.469578,-0.407044
428,84.2382,1000,0.096488,0.5,0,0.141444,0.392405,0.0320845,-0.00588809,-15.3827,1e-05,0.00901244,0.102949,8313.54,1.02504,0.453036,-1,0.2,513.757,5.25926e+06,1.65441,0.546763,1.88841,0.532943,-0.410621
429,93.1549,1000,0.0968586,0.75,0,0.139769,0.386782,0.0312471,-0.006379,-15.3824,1e-05,0.0136083,0.102953,8336.54,1.12597,0.348022,-1,0.2,515.233,5.27155e+06,1.76603,0.97154,1.8672,0.46384,-0.410869
430,93.519,1000,0.0968743,0.583333,0,0.139704,0.387379,0.0326014,-0.00652667,-15.3816,1e-05,0.016575,0.102956,9028.72,0.987552,0.373438,-1,0.2,516.595,5.28384e+06,1.77685,0.949594,1.87675,0.477989,-0.405228
431,99.2218,1000,0.0965448,0.708333,0,0.139931,0.396289,0.0694145,-0.00664882,-15.381,1e-05,0.0111277,0.102962,9257.41,0.987698,0.339671,-1,0.2,517.924,5.29613e+06,1.82558,1.20131,1.87316,0.468453,-0.407411
432,87.9139,916.636,0.0967631,0.416667,0.0416667,0.140091,0.386721,0.0298224,-0.0070703,-15.3799,1e-05,0.00702754,0.102967,8350.84,1.02163,0.449834,-1,0.2,519.397,5.30842e+06,1.70593,0.911253,1.72178,0.444413,-0.387678
433,96.9281,1000,0.0967075,0.541667,0,0.140505,0.385247,0.0291333,-0.00590376,-15.3793,1e-05,0.0129984,0.10297,8298.47,1.13464,0.346119,-1,0.2,520.879,5.3207e+06,1.79382,1.10254,1.86735,0.486957,-0.404265
434,105.197,1000,0.0965746,0.416667,0,0.140676,0.386364,0.0333121,-0.00666735,-15.3788,1e-05,0.0110279,0.102973,9672.26,0.969723,0.300715,-1,0.2,522.151,5.33299e+06,1.86675,1.49097,1.86807,0.4447,-0.410637
435,84.4969,1000,0.0966097,0.25,0,0.140627,0.385086,0.0337092,-0.00753521,-15.3781,1e-05,0.00631212,0.102977,9810.93,0.863357,0.389123,-1,0.2,523.405,5.34528e+06,1.76764,0.553311,1.86145,0.453982,-0.411534
436,102.159,1000,0.0964258,0.5,0,0.141207,0.385821,0.0275822,-0.00721449,-15.3773,1e-05,0.00730765,0.102982,8298.78,1.04148,0.439224,-1,0.2,524.887,5.35757e+06,1.82462,1.41579,1.86529,0.425255,-0.422999
437,92.4227,948.056,0.0958162,0.708333,0.0416667,0.141763,0.39456,0.0436773,-0.00756923,-15.3764,1e-05,0.0153733,0.102988,8819.8,1.08235,0.310881,-1,0.2,526.282,5.36986e+06,1.68586,1.12772,1.77848,0.430751,-0.401669
438,100.197,1000,0.0961107,0.541667,0,0.142479,0.391634,0.0856572,-0.00705768,-15.3752,1e-05,0.0112856,0.102994,9351.86,0.884393,0.429571,-1,0.2,527.597,5.38214e+06,1.79548,1.28717,1.87244,0.460411,-0.405632
439,86.788,916.455,0.0958115,0.416667,0.0416667,0.142702,0.393144,0.0451244,-0.00635483,-15.3743,1e-05,0.00816371,0.102999,7581.34,1.00227,0.618547,-1,0.2,529.219,5.39443e+06,1.61461,0.976023,1.71965,0.419569,-0.39046
440,94.7164,1000,0.0960612,0.625,0,0.141702,0.391233,0.0294161,-0.00592286,-15.3737,1e-05,0.00854279,0.103001,7035.77,1.39332,0.35318,-1,0.2,530.967,5.40672e+06,1.75658,1.04615,1.87463,0.465644,-0.407185
441,98.8191,1000,0.0959984,0.541667,0,0.140291,0.390945,0.032899,-0.00567183,-15.3733,1e-05,0.00668329,0.103004,8660.91,1.03571,0.383083,-1,0.2,532.387,5.41901e+06,1.61617,1.38969,1.88089,0.462227,-0.408019
442,95.0869,1000,0.0961547,0.625,0,0.139268,0.388352,0.0341627,-0.00693846,-15.3728,1e-05,0.0118857,0.103006,9201.77,0.967569,0.367826,-1,0.2,533.724,5.4313e+06,1.85112,0.980819,1.86955,0.462169,-0.409306
443,91.3761,1000,0.0959866,0.708333,0,0.13947,0.389708,0.0326049,-0.00665758,-15.3724,1e-05,0.0089334,0.10301,8194.39,1.14273,0.356837,-1,0.2,535.225,5.44358e+06,1.6936,0.934976,1.88144,0.466359,-0.407567
444,103.735,1000,0.095802,0.541667,0,0.139819,0.392915,0.029177,-0.00435869,-15.3718,1e-05,0.0126426,0.103012,8344.6,1.10462,0.367953,-1,0.2,536.699,5.45587e+06,1.83602,1.4375,1.86913,0.450231,-0.406119
445,95.5946,1000,0.0957031,0.708333,0,0.141673,0.394245,0.0348463,-0.00465744,-15.3715,1e-05,0.0143157,0.103013,8793.54,1.04746,0.349931,-1,0.2,538.098,5.46816e+06,1.7891,1.07445,1.87171,0.450917,-0.406459
446,97.0523,1000,0.0953813,0.375,0,0.140368,0.399601,0.040999,-0.00547834,-15.3713,1e-05,0.00555348,0.103015,8652.16,0.958185,0.462039,-1,0.2,539.52,5.48045e+06,1.67908,1.2233,1.88327,0.473899,-0.406932
447,104.295,1000,0.0952083,0.291667,0,0.140292,0.403322,0.0316309,-0.00733688,-15.3708,1.5e-05,0.00186406,0.103019,8107.31,1.09477,0.420901,-1,0.2,541.037,5.49274e+06,1.84443,1.49362,1.86676,0.414448,-0.404521
