iteration,Train/mean_reward,Train/mean_episode_length,Train/mean_step_reward,Episode_Termination/time_out,Episode_Termination/fell_over,Metrics/twist/error_vel_xy,Metrics/twist/error_vel_yaw,Loss/value,Loss/surrogate,Loss/entropy,Loss/learning_rate,Loss/kl,Policy/mean_std,Perf/total_fps,Perf/collection_time,Perf/learning_time,Curriculum/action_rate_weight,Curriculum/standing_envs,time_s,env_steps,Episode_Reward/track_linear_velocity,Episode_Reward/track_angular_velocity,Episode_Reward/upright,Episode_Reward/pose,Episode_Reward/action_rate_l2,Episode_Reward/alive,Episode_Reward/air_time,Episode_Reward/single_stance,Episode_Reward/foot_lift,Episode_Reward/foot_alternation,Episode_Reward/foot_symmetry,Episode_Reward/foot_clearance,Episode_Reward/foot_swing_height,Episode_Reward/foot_slip,Episode_Reward/trot,Episode_Reward/joint_torque,Episode_Reward/self_collisions,Episode_Reward/dof_pos_limits,Episode_Reward/body_ang_vel,Episode_Reward/angular_momentum,Episode_Reward/joint_vel,Episode_Reward/undesired_contacts,Episode_Reward/base_height,Episode_Reward/three_stance,Episode_Reward/under_stance,Episode_Reward/all_stance,Episode_Reward/footfall_sequence,Episode_Reward/termination
1251,-19.8205,1000,-0.0163842,0.25,0,0.135744,1.05708,0.105979,-0.00806753,1.38445,5.92593e-05,0.0080109,0.272166,13615.6,0.560617,0.34188,-0.3,0.15,209.497,1.53723e+07,0.381756,0.0387341,0.680764,0.0180453,-0.618052,1,-0.214167,nan,nan,nan,nan,-0.0280575,-0.11737,-0.0476773,nan,-0.318604,0,-0.281679,-0.728883,nan,-0.865119,-0.841,1.48637,0.603333,-1.72267,-0.0563333,0.639583,nan
1252,-17.1733,1000,-0.016739,0.458333,0,0.138488,1.07912,0.119182,-0.00876032,1.37573,5.92593e-05,0.00976745,0.271967,14259,0.538096,0.323677,-0.3,0.15,210.36,1.53846e+07,0.542377,0.0520018,0.676673,0.0149373,-0.602644,1,-0.1912,nan,nan,nan,nan,-0.0246231,-0.097013,-0.0427607,nan,-0.313748,-0.000545455,-0.290512,-0.709645,nan,-0.848875,-0.828273,1.54682,0.536727,-1.728,-0.0412727,0.490909,nan
1253,-17.2953,890.867,-0.0171859,0.541667,0.0833333,0.137396,1.0654,0.12626,-0.00833478,1.3675,5.92593e-05,0.0100669,0.271824,15779.6,0.526918,0.251808,-0.3,0.15,211.14,1.53969e+07,0.437498,0.0431349,0.6025,0.0134302,-0.538028,0.890867,-0.165867,nan,nan,nan,nan,-0.0210815,-0.0827293,-0.037839,nan,-0.279851,0,-0.260431,-0.627143,nan,-0.754588,-0.7142,1.36876,0.482933,-1.53013,-0.0386667,0.413333,-0.5
1254,-15.3351,909,-0.0170347,0.375,0.0416667,0.138058,1.07846,0.18868,-0.0085209,1.36157,5.92593e-05,0.0122251,0.271701,16185.9,0.525135,0.234042,-0.3,0.15,211.901,1.54092e+07,0.550316,0.0435288,0.622535,0.0122046,-0.551025,0.909,-0.15088,nan,nan,nan,nan,-0.020655,-0.0831431,-0.0348997,nan,-0.285497,0,-0.267222,-0.645109,nan,-0.768006,-0.7194,1.4011,0.4676,-1.5408,-0.0314,0.375,-0.5
1255,-17.3242,830.933,-0.0183023,0.458333,0.166667,0.137976,1.07188,0.125212,-0.00819159,1.35604,5.92593e-05,0.00576731,0.271589,17474.5,0.466939,0.236257,-0.3,0.15,212.605,1.54214e+07,0.41247,0.0431175,0.571514,0.0116286,-0.503704,0.830933,-0.169133,nan,nan,nan,nan,-0.0208278,-0.0808849,-0.0370973,nan,-0.261876,0,-0.241375,-0.591325,nan,-0.703899,-0.657,1.28075,0.4696,-1.4208,-0.0408,0.375833,-0.5
1256,-16.94,933.462,-0.0140847,0.5,0.0416667,0.134756,1.0668,0.110183,-0.00862345,1.3504,5.92593e-05,0.0134569,0.27145,15594,0.464742,0.323256,-0.3,0.15,213.394,1.54337e+07,0.510322,0.0437892,0.629194,0.0132395,-0.558127,0.933462,-0.179138,nan,nan,nan,nan,-0.0238975,-0.0960797,-0.0411968,nan,-0.292495,-0.000153846,-0.274298,-0.66119,nan,-0.784385,-0.765462,1.43603,0.526154,-1.58308,-0.0412308,0.4,-0.5
1257,-13.8807,1000,-0.0116233,0.375,0,0.133614,1.06494,0.107754,-0.00695416,1.34406,5.92593e-05,0.00810185,0.271304,13379.7,0.557591,0.360816,-0.3,0.15,214.314,1.5446e+07,0.529897,0.0507372,0.681564,0.0164051,-0.593293,1,-0.231067,nan,nan,nan,nan,-0.0272625,-0.111895,-0.0504501,nan,-0.311311,0,-0.298867,-0.700778,nan,-0.827304,-0.820667,1.54476,0.642667,-1.67289,-0.0462222,0.531944,nan
1258,-17.5987,1000,-0.0133964,0.333333,0,0.133067,1.04526,0.139174,-0.00741577,1.33787,5.92593e-05,0.00873292,0.271188,14485.8,0.534719,0.313561,-0.3,0.15,215.164,1.54583e+07,0.494758,0.0545511,0.672098,0.017264,-0.602367,1,-0.2268,nan,nan,nan,nan,-0.0286729,-0.115297,-0.0493521,nan,-0.31314,-0.001,-0.297858,-0.711135,nan,-0.838265,-0.818625,1.54309,0.653,-1.715,-0.055,0.457812,nan
1259,-17.2302,904.167,-0.0143756,0.166667,0.0833333,0.130421,1.06015,0.103022,-0.00832509,1.33291,5.92593e-05,0.00635262,0.271079,14877.9,0.530649,0.295272,-0.3,0.15,215.991,1.54706e+07,0.414759,0.0465571,0.604641,0.0153935,-0.537012,0.904167,-0.207167,nan,nan,nan,nan,-0.027559,-0.110644,-0.0461086,nan,-0.282321,0,-0.273472,-0.626394,nan,-0.741605,-0.716,1.38217,0.599333,-1.54533,-0.0503333,0.502083,-0.5
1260,-13.7748,1000,-0.0146486,0.416667,0,0.134762,1.06813,0.140473,-0.00852095,1.32685,5.92593e-05,0.00777998,0.270924,16307.2,0.49787,0.255661,-0.3,0.15,216.746,1.54829e+07,0.479579,0.0472299,0.677853,0.0163052,-0.595268,1,-0.22058,nan,nan,nan,nan,-0.029514,-0.122235,-0.0498611,nan,-0.314455,0,-0.289881,-0.700824,nan,-0.844844,-0.7695,1.53951,0.6548,-1.7216,-0.0492,0.60375,nan
1261,-20.0659,937.333,-0.0149472,0.333333,0.0416667,0.133348,1.06197,0.127211,-0.00755659,1.31876,5.92593e-05,0.0129184,0.270732,17583.6,0.466441,0.232394,-0.3,0.15,217.446,1.54952e+07,0.441083,0.0384207,0.634494,0.0138844,-0.562337,0.937333,-0.199978,nan,nan,nan,nan,-0.0258397,-0.101395,-0.0441065,nan,-0.295839,0,-0.274121,-0.671176,nan,-0.787749,-0.776333,1.4017,0.531556,-1.59822,-0.048,0.438889,-0.5
1262,-14.7667,992.385,-0.015736,0.458333,0.0833333,0.131775,1.08817,0.117533,-0.00894097,1.31056,5.92593e-05,0.00771159,0.270571,17232.8,0.465848,0.247209,-0.3,0.15,218.16,1.55075e+07,0.529793,0.0483778,0.666399,0.0160796,-0.587594,0.992385,-0.216108,nan,nan,nan,nan,-0.0288193,-0.114475,-0.047435,nan,-0.309591,-7.69231e-05,-0.296276,-0.689517,nan,-0.82601,-0.784385,1.50276,0.627692,-1.65846,-0.0476923,0.561538,-0.5
1263,-14.8658,890.636,-0.0136916,0.375,0.0833333,0.127123,1.07664,0.124492,-0.00747209,1.30368,5.92593e-05,0.0101554,0.27043,13500.7,0.55462,0.355556,-0.3,0.15,219.072,1.55197e+07,0.485316,0.0505876,0.609883,0.0136419,-0.525722,0.890636,-0.187836,nan,nan,nan,nan,-0.0230123,-0.0882156,-0.0420495,nan,-0.278742,0,-0.26506,-0.606432,nan,-0.741876,-0.724091,1.3735,0.552,-1.52036,-0.0427273,0.418182,-0.5
1264,-15.3466,1000,-0.0125745,0.5,0,0.129476,1.06349,0.103436,-0.00650153,1.29723,5.92593e-05,0.00729489,0.270294,13890,0.558936,0.325732,-0.3,0.15,219.958,1.5532e+07,0.537882,0.0556496,0.685471,0.0151703,-0.596273,1,-0.2058,nan,nan,nan,nan,-0.0270595,-0.114444,-0.0465771,nan,-0.312798,-8.33333e-05,-0.296431,-0.684703,nan,-0.833697,-0.81275,1.55403,0.595,-1.732,-0.05,0.502083,nan
1265,-16.6626,952.462,-0.0133831,0.5,0.0416667,0.128267,1.08782,0.107656,-0.00873002,1.29114,5.92593e-05,0.00928178,0.27017,14239.6,0.541912,0.321031,-0.3,0.15,220.822,1.55443e+07,0.457684,0.0451423,0.650612,0.0144326,-0.563067,0.952462,-0.205738,nan,nan,nan,nan,-0.026152,-0.105096,-0.0463466,nan,-0.297844,0,-0.28362,-0.674222,nan,-0.792021,-0.757385,1.47053,0.575385,-1.61354,-0.0487692,0.452885,-0.5
1266,-15.7114,1000,-0.0114614,0.291667,0,0.133235,1.08516,0.173611,-0.00886076,1.28614,5.92593e-05,0.00624693,0.270089,15902.3,0.504991,0.267729,-0.3,0.15,221.596,1.55566e+07,0.447746,0.0533518,0.669038,0.0147499,-0.587689,1,-0.2196,nan,nan,nan,nan,-0.029703,-0.12106,-0.0495756,nan,-0.311287,0,-0.301249,-0.701304,nan,-0.829066,-0.795857,1.53243,0.669143,-1.71314,-0.0428571,0.530357,nan
1267,-13.9211,926.412,-0.0164144,0.583333,0.125,0.133732,1.08889,0.141878,-0.00863046,1.28259,5.92593e-05,0.00968497,0.270015,15650.2,0.525376,0.259788,-0.3,0.15,222.382,1.55689e+07,0.520994,0.0462024,0.625723,0.0135896,-0.54258,0.926412,-0.187882,nan,nan,nan,nan,-0.0251734,-0.102098,-0.0420674,nan,-0.287618,0,-0.279002,-0.652476,nan,-0.758272,-0.739941,1.43981,0.535059,-1.57459,-0.0437647,0.519853,-0.5
1268,-12.593,1000,-0.0147477,0.541667,0,0.13345,1.08182,0.105815,-0.00789662,1.27802,5.92593e-05,0.0116861,0.269863,16934.9,0.488667,0.236935,-0.3,0.15,223.109,1.55812e+07,0.532357,0.0465355,0.677967,0.0163286,-0.590426,1,-0.225585,nan,nan,nan,nan,-0.0286325,-0.118842,-0.0499303,nan,-0.310721,0,-0.301619,-0.697388,nan,-0.820465,-0.818308,1.5345,0.673538,-1.668,-0.0492308,0.568269,nan
1269,-15.893,997.231,-0.0148819,0.5,0.0416667,0.13515,1.05862,0.115914,-0.00754128,1.27094,5.92593e-05,0.00750252,0.269722,17108.1,0.462907,0.255351,-0.3,0.15,223.829,1.55935e+07,0.427885,0.0511463,0.68181,0.0152932,-0.588861,0.997231,-0.225754,nan,nan,nan,nan,-0.0299779,-0.123006,-0.0505859,nan,-0.312531,0,-0.294697,-0.702325,nan,-0.836473,-0.787846,1.52481,0.651077,-1.69569,-0.0538462,0.596154,-0.5
1270,-11.8811,897.143,-0.0136739,0.5,0.0833333,0.128139,1.06335,0.147147,-0.00739538,1.26497,8.88889e-05,0.0041383,0.269591,13554.2,0.557714,0.34887,-0.3,0.15,224.737,1.56058e+07,0.522776,0.0461408,0.60215,0.0135312,-0.523486,0.897143,-0.187029,nan,nan,nan,nan,-0.0231835,-0.0942059,-0.0408768,nan,-0.277311,0,-0.270914,-0.609906,nan,-0.730977,-0.704143,1.40038,0.539429,-1.50543,-0.041,0.464286,-0.5
1271,-15.6964,1000,-0.0117256,0.375,0,0.13202,1.06609,0.109836,-0.00866621,1.25729,8.88889e-05,0.0176622,0.26937,14090.2,0.551167,0.320931,-0.3,0.15,225.611,1.5618e+07,0.464045,0.0525741,0.675957,0.0153942,-0.589287,1,-0.224933,nan,nan,nan,nan,-0.0282048,-0.12025,-0.0496471,nan,-0.309501,0,-0.30731,-0.696599,nan,-0.817744,-0.796,1.57019,0.670667,-1.68356,-0.0508889,0.440278,nan
1272,-16.3447,970.929,-0.0133525,0.541667,0.0416667,0.135217,1.06194,0.0995293,-0.0075611,1.24716,8.88889e-05,0.0162113,0.269148,14290,0.538532,0.321371,-0.3,0.15,226.472,1.56303e+07,0.459179,0.0464408,0.644936,0.0143403,-0.56717,0.970929,-0.2189,nan,nan,nan,nan,-0.0280891,-0.116174,-0.0488113,nan,-0.301482,-0.000142857,-0.295574,-0.668667,nan,-0.798265,-0.777,1.48175,0.641143,-1.64686,-0.049,0.475893,-0.5
1273,-11.5369,1000,-0.011822,0.208333,0,0.130092,1.06706,0.0921457,-0.00967647,1.23722,8.88889e-05,0.0139912,0.268939,15152.8,0.504643,0.306298,-0.3,0.15,227.284,1.56426e+07,0.529161,0.0477039,0.673232,0.0147127,-0.580275,1,-0.2316,nan,nan,nan,nan,-0.0272247,-0.115241,-0.0481427,nan,-0.30516,0,-0.315204,-0.663462,nan,-0.786501,-0.7506,1.55196,0.6616,-1.6232,-0.0536,0.445,nan
1274,-14.2034,1000,-0.011374,0.375,0,0.134332,1.06317,0.0955009,-0.00892505,1.22774,8.88889e-05,0.00914204,0.268729,17295.3,0.475942,0.23454,-0.3,0.15,227.996,1.56549e+07,0.445629,0.0467515,0.678523,0.0144928,-0.582764,1,-0.227444,nan,nan,nan,nan,-0.0278657,-0.115128,-0.0490146,nan,-0.309121,0,-0.307102,-0.682846,nan,-0.810705,-0.762333,1.52231,0.665333,-1.65778,-0.0511111,0.5,nan
1275,-11.8855,1000,-0.0122651,0.458333,0,0.13336,1.06281,0.104641,-0.0086827,1.21702,8.88889e-05,0.0130217,0.268476,13293.3,0.565634,0.358742,-0.3,0.15,228.922,1.56672e+07,0.499344,0.0455299,0.675092,0.0158286,-0.584073,1,-0.210873,nan,nan,nan,nan,-0.0281965,-0.117434,-0.0478005,nan,-0.310439,0,-0.300324,-0.687122,nan,-0.820055,-0.781636,1.54807,0.625091,-1.69455,-0.048,0.627273,nan
1276,-12.9491,887.105,-0.0144892,0.666667,0.125,0.132902,1.05075,0.162049,-0.00945518,1.20778,8.88889e-05,0.0153527,0.268368,13923.3,0.564454,0.318095,-0.3,0.15,229.806,1.56795e+07,0.449381,0.0488285,0.597267,0.0124806,-0.518884,0.887105,-0.184232,nan,nan,nan,nan,-0.0241225,-0.0974953,-0.0411186,nan,-0.273696,-0.000105263,-0.272435,-0.613551,nan,-0.719014,-0.718579,1.36377,0.555579,-1.48211,-0.0402105,0.502632,-0.5
1277,-17.8094,996.286,-0.0127604,0.25,0.0416667,0.128908,1.05877,0.111168,-0.00888459,1.20283,8.88889e-05,0.00936826,0.268215,14845,0.539625,0.288126,-0.3,0.15,230.635,1.56918e+07,0.402949,0.0563537,0.669208,0.0155166,-0.58279,0.996286,-0.223371,nan,nan,nan,nan,-0.0273071,-0.111139,-0.0470822,nan,-0.307309,0,-0.309297,-0.663992,nan,-0.811949,-0.786429,1.53738,0.62,-1.63486,-0.0522857,0.441071,-0.5
1278,-15.1633,1000,-0.0121567,0.291667,0,0.125993,1.06551,0.104965,-0.00935443,1.19267,8.88889e-05,0.0113888,0.267948,15856.8,0.522926,0.252012,-0.3,0.15,231.411,1.57041e+07,0.536038,0.0456903,0.664544,0.013337,-0.58366,1,-0.200457,nan,nan,nan,nan,-0.0284577,-0.118439,-0.0463199,nan,-0.311164,0,-0.300848,-0.702447,nan,-0.828841,-0.801429,1.50979,0.577143,-1.68114,-0.0425714,0.541071,nan
1279,-14.3902,1000,-0.00893226,0.375,0,0.128404,1.05134,0.129897,-0.00774242,1.18103,8.88889e-05,0.00984823,0.267729,17257.3,0.469167,0.242879,-0.3,0.15,232.124,1.57164e+07,0.446917,0.0542097,0.67178,0.01542,-0.580061,1,-0.219044,nan,nan,nan,nan,-0.027698,-0.116742,-0.0478301,nan,-0.309146,0,-0.306379,-0.687417,nan,-0.813755,-0.808,1.56301,0.666222,-1.69689,-0.0491111,0.525,nan
1280,-14.9819,818.667,-0.0136445,0.25,0.125,0.129396,1.05709,0.144786,-0.00816759,1.17215,8.88889e-05,0.0112767,0.26756,16501.8,0.494282,0.250366,-0.3,0.15,232.871,1.57286e+07,0.231177,0.0404264,0.544072,0.0126355,-0.473544,0.818667,-0.194378,nan,nan,nan,nan,-0.0265904,-0.104942,-0.0436551,nan,-0.25388,0,-0.246812,-0.572198,nan,-0.668507,-0.624667,1.27649,0.583556,-1.37422,-0.038,0.531944,-0.5
1281,-12.7172,1000,-0.0117144,0.291667,0,0.127169,1.06949,0.128777,-0.0082066,1.16458,8.88889e-05,0.0155289,0.267386,17193.6,0.467352,0.247331,-0.3,0.15,233.587,1.57409e+07,0.485867,0.0503288,0.69311,0.0131853,-0.581152,1,-0.224457,nan,nan,nan,nan,-0.0270212,-0.109248,-0.0486257,nan,-0.309456,0,-0.304257,-0.700928,nan,-0.817695,-0.778286,1.56263,0.641714,-1.66971,-0.044,0.532143,nan
1282,-13.6339,911.429,-0.00997898,0.5,0.0833333,0.127863,1.0827,0.154381,-0.00729371,1.15644,8.88889e-05,0.0138068,0.267222,17217.7,0.471985,0.2417,-0.3,0.15,234.301,1.57532e+07,0.542239,0.0437958,0.612007,0.0107831,-0.527415,0.911429,-0.174557,nan,nan,nan,nan,-0.0231619,-0.099641,-0.0383684,nan,-0.280841,-0.000142857,-0.280979,-0.617661,nan,-0.735464,-0.700929,1.40743,0.519714,-1.53486,-0.0382857,0.394643,-0.5
1283,-15.7839,907.6,-0.0115994,0.333333,0.0833333,0.129744,1.07492,0.12319,-0.00895558,1.14956,8.88889e-05,0.00984377,0.267088,17161.6,0.474079,0.241939,-0.3,0.15,235.019,1.57655e+07,0.388167,0.0442019,0.619717,0.014054,-0.523953,0.9076,-0.20688,nan,nan,nan,nan,-0.0278322,-0.111158,-0.0452291,nan,-0.282004,0,-0.270873,-0.636814,nan,-0.749716,-0.7203,1.39533,0.6004,-1.5112,-0.0502,0.4775,-0.5
1284,-8.94015,1000,-0.0121693,0.375,0,0.131145,1.07794,0.110439,-0.00906258,1.14315,8.88889e-05,0.0087288,0.26695,16876.2,0.486386,0.241741,-0.3,0.15,235.748,1.57778e+07,0.633897,0.0446186,0.681945,0.0135222,-0.577196,1,-0.216733,nan,nan,nan,nan,-0.026839,-0.110154,-0.047137,nan,-0.309029,0,-0.30704,-0.663328,nan,-0.807981,-0.779333,1.55467,0.654222,-1.64978,-0.0464444,0.511111,nan
1285,-15.9262,967.364,-0.0130518,0.333333,0.125,0.129801,1.08179,0.132013,-0.00844911,1.13697,8.88889e-05,0.0114682,0.266824,17127.8,0.473571,0.243858,-0.3,0.15,236.467,1.57901e+07,0.467747,0.0438828,0.64934,0.0126981,-0.559257,0.967364,-0.210927,nan,nan,nan,nan,-0.0267982,-0.109146,-0.0451932,nan,-0.29696,0,-0.300677,-0.665226,nan,-0.776155,-0.798545,1.48509,0.615636,-1.61855,-0.0465455,0.552273,-0.5
1286,-15.2093,1000,-0.0099069,0.708333,0,0.127598,1.07044,0.17499,-0.00869692,1.13155,8.88889e-05,0.0128134,0.266745,16223.5,0.512379,0.245041,-0.3,0.15,237.226,1.58024e+07,0.507877,0.0510534,0.666749,0.0127242,-0.578052,1,-0.201871,nan,nan,nan,nan,-0.0257889,-0.107081,-0.0434438,nan,-0.307518,0,-0.310766,-0.689055,nan,-0.803467,-0.806471,1.54094,0.592471,-1.67106,-0.0421176,0.454412,nan
1287,-13.269,895.455,-0.011857,0.333333,0.125,0.125201,1.05695,0.173792,-0.00953425,1.12797,8.88889e-05,0.00738425,0.266663,16166.8,0.488094,0.27198,-0.3,0.15,237.987,1.58147e+07,0.480155,0.0496875,0.602374,0.0119238,-0.512269,0.895455,-0.186091,nan,nan,nan,nan,-0.0249281,-0.100442,-0.0400327,nan,-0.275482,0,-0.275544,-0.613692,nan,-0.715254,-0.670091,1.38546,0.547273,-1.49455,-0.0467273,0.455682,-0.5
1288,-14.0339,970.308,-0.0108129,0.5,0.0416667,0.130025,1.05618,0.133526,-0.00949154,1.12322,8.88889e-05,0.00940248,0.266544,15661.2,0.536653,0.247959,-0.3,0.15,238.773,1.58269e+07,0.411953,0.0517145,0.650076,0.0126191,-0.555977,0.970308,-0.195677,nan,nan,nan,nan,-0.0247283,-0.102882,-0.0432682,nan,-0.296838,0,-0.305092,-0.667086,nan,-0.777022,-0.747231,1.51436,0.592,-1.61446,-0.0398462,0.503846,-0.5
1289,-14.3163,933.083,-0.0125305,0.416667,0.0833333,0.130765,1.05565,0.110974,-0.00896631,1.11613,8.88889e-05,0.00940292,0.266357,17052.8,0.47929,0.241297,-0.3,0.15,239.495,1.58392e+07,0.435318,0.0448498,0.625525,0.0124833,-0.532875,0.933083,-0.199333,nan,nan,nan,nan,-0.025483,-0.10425,-0.0431852,nan,-0.286107,0,-0.289034,-0.654849,nan,-0.746348,-0.72075,1.45018,0.577333,-1.56967,-0.0425,0.503125,-0.5
1290,-17.3024,940,-0.010201,0.208333,0.0833333,0.127009,1.06123,0.14278,-0.00883303,1.10721,8.88889e-05,0.0135646,0.266146,16991.3,0.479739,0.243456,-0.3,0.15,240.22,1.58515e+07,0.322228,0.0481592,0.642077,0.0144593,-0.535852,0.94,-0.216657,nan,nan,nan,nan,-0.0285725,-0.119789,-0.046962,nan,-0.28727,0,-0.288142,-0.637571,nan,-0.756723,-0.725143,1.44757,0.635429,-1.57943,-0.0482857,0.498214,-0.5
1291,-12.6689,1000,-0.0100013,0.291667,0,0.128623,1.05556,0.0964585,-0.00842552,1.09693,8.88889e-05,0.0133618,0.265914,16834.8,0.479125,0.25079,-0.3,0.15,240.951,1.58638e+07,0.568384,0.0569133,0.679009,0.0115066,-0.571897,1,-0.191429,nan,nan,nan,nan,-0.0221222,-0.0897598,-0.0394473,nan,-0.307146,0,-0.30824,-0.674942,nan,-0.797327,-0.757714,1.55748,0.556,-1.65143,-0.0405714,0.389286,nan
1292,-12.9556,1000,-0.0130606,3.75,0,0.126438,1.05955,0.09092,-0.010288,1.08607,8.88889e-05,0.0188491,0.265689,16233.4,0.511998,0.244962,-0.3,0.15,241.709,1.58761e+07,0.511043,0.0524023,0.679641,0.0128527,-0.568766,1,-0.201571,nan,nan,nan,nan,-0.0255694,-0.107574,-0.0441224,nan,-0.306437,-4.44444e-05,-0.311571,-0.676659,nan,-0.799272,-0.768067,1.54851,0.603644,-1.65533,-0.0438,0.452917,nan
1293,-11.508,948.333,-0.0106027,0.333333,0.0416667,0.128055,1.05379,0.102915,-0.00972054,1.07526,5.92593e-05,0.0202063,0.265455,17177.3,0.475339,0.240023,-0.3,0.15,242.426,1.58884e+07,0.515307,0.049684,0.638877,0.0119259,-0.541758,0.948333,-0.19,nan,nan,nan,nan,-0.0249748,-0.107298,-0.0407204,nan,-0.290696,-0.00133333,-0.295378,-0.64571,nan,-0.751998,-0.730333,1.47895,0.579111,-1.568,-0.0413333,0.4875,-0.5
1294,-10.6408,1000,-0.00789211,0.458333,0,0.129597,1.04362,0.10041,-0.00720518,1.06643,5.92593e-05,0.00940744,0.26532,15272.6,0.484371,0.320209,-0.3,0.15,243.232,1.59007e+07,0.608713,0.0509969,0.678503,0.0126045,-0.569444,1,-0.2056,nan,nan,nan,nan,-0.0249826,-0.106961,-0.0431612,nan,-0.305026,0,-0.314456,-0.677042,nan,-0.790603,-0.775909,1.56624,0.637455,-1.648,-0.0412727,0.415909,nan
1295,-10.5381,904.133,-0.0105352,0.541667,0.0833333,0.132084,1.04263,0.164057,-0.00742626,1.06077,5.92593e-05,0.00912473,0.265213,16638.5,0.486935,0.251595,-0.3,0.15,243.972,1.5913e+07,0.495934,0.0486924,0.623004,0.0115088,-0.516191,0.904133,-0.176733,nan,nan,nan,nan,-0.0229735,-0.0950558,-0.0388179,nan,-0.277391,0,-0.281507,-0.607822,nan,-0.720194,-0.6978,1.40624,0.539733,-1.5168,-0.0365333,0.498333,-0.5
1296,-8.89221,996.083,-0.00965247,0.458333,0.0416667,0.130532,1.04853,0.149012,-0.0084022,1.05542,5.92593e-05,0.0154893,0.265088,16881.4,0.479548,0.248352,-0.3,0.15,244.701,1.59252e+07,0.536312,0.055772,0.69166,0.0137417,-0.562659,0.996083,-0.230533,nan,nan,nan,nan,-0.0275206,-0.114916,-0.0488364,nan,-0.304591,0,-0.311674,-0.660578,nan,-0.790869,-0.759,1.546,0.677,-1.62,-0.0508333,0.5625,-0.5
1297,-14.2844,862,-0.0118422,0.458333,0.125,0.131403,1.05855,0.226816,-0.00819651,1.04973,5.92593e-05,0.00741307,0.264994,16423.4,0.486505,0.261696,-0.3,0.15,245.45,1.59375e+07,0.331944,0.0413703,0.586526,0.0121292,-0.484001,0.862,-0.194786,nan,nan,nan,nan,-0.0250638,-0.104026,-0.041579,nan,-0.263223,0,-0.272636,-0.588831,nan,-0.678237,-0.687,1.32277,0.592857,-1.43657,-0.045,0.464286,-0.5
1298,-11.6496,893.111,-0.00896424,0.333333,0.0416667,0.128225,1.05349,0.108684,-0.00806992,1.04462,5.92593e-05,0.00916019,0.264844,17074.8,0.477784,0.241875,-0.3,0.15,246.171,1.59498e+07,0.445662,0.0416773,0.602717,0.0115921,-0.501869,0.893111,-0.170378,nan,nan,nan,nan,-0.0207635,-0.0860282,-0.0366315,nan,-0.271298,0,-0.284181,-0.593927,nan,-0.693854,-0.691333,1.38825,0.540889,-1.48044,-0.034,0.413889,-0.5
1299,-11.9102,1000,-0.00730397,0.541667,0,0.129344,1.05308,0.105503,-0.00743682,1.03682,5.92593e-05,0.0108739,0.264671,17094.9,0.47789,0.240919,-0.3,0.15,246.891,1.59621e+07,0.525233,0.0507052,0.683177,0.013447,-0.565376,1,-0.206062,nan,nan,nan,nan,-0.0263758,-0.115144,-0.044141,nan,-0.304943,0,-0.313425,-0.679516,nan,-0.787394,-0.780692,1.55469,0.596615,-1.64492,-0.0436923,0.492308,nan
1300,-11.7405,912.5,-0.0098652,0.291667,0.0416667,0.131794,1.02622,0.148319,-0.0084854,1.02968,5.92593e-05,0.0134267,0.264553,16987.2,0.477957,0.245409,-0.3,0.15,247.616,1.59744e+07,0.531546,0.0520882,0.627864,0.0110905,-0.513678,0.9125,-0.164975,nan,nan,nan,nan,-0.0220937,-0.0885228,-0.0355143,nan,-0.279535,0,-0.285692,-0.617807,nan,-0.727597,-0.7035,1.42118,0.4995,-1.521,-0.036,0.415625,-0.5
1301,-10.6483,885.625,-0.0139084,0.25,0.0833333,0.131401,1.0548,0.156747,-0.00670147,1.02533,5.92593e-05,0.00862898,0.264482,17153,0.474893,0.241483,-0.4,0.15,250.02,1.59867e+07,0.460221,0.0490325,0.617689,0.0102589,-0.495138,0.885625,-0.17325,nan,nan,nan,nan,-0.02151,-0.0802227,-0.0359164,nan,-0.268162,0,-0.282392,-0.591029,nan,-0.687305,-0.667125,1.39512,0.517,-1.4405,-0.03575,0.435937,-0.5
1302,-9.86075,913.091,-0.0128506,0.416667,0.0416667,0.131223,1.06482,0.140249,-0.0070835,1.02238,5.92593e-05,0.0117225,0.264443,16230.6,0.506684,0.250405,-0.4,0.15,250.778,1.5999e+07,0.487553,0.0422574,0.621879,0.0113529,-0.522205,0.913091,-0.179145,nan,nan,nan,nan,-0.0237233,-0.0996092,-0.0391314,nan,-0.278954,0,-0.290785,-0.623448,nan,-0.719574,-0.671182,1.41418,0.553091,-1.50473,-0.0350909,0.496591,-0.5
1303,-11.1697,867.25,-0.0152488,0.375,0.125,0.133149,1.05747,0.185727,-0.0080123,1.02002,5.92593e-05,0.00501236,0.264386,16978.3,0.481046,0.242701,-0.4,0.15,251.506,1.60113e+07,0.424128,0.0451486,0.592794,0.0115799,-0.498422,0.86725,-0.192817,nan,nan,nan,nan,-0.0258179,-0.109403,-0.0414514,nan,-0.264194,0,-0.271775,-0.597231,nan,-0.683737,-0.6515,1.34992,0.604333,-1.43767,-0.039,0.484375,-0.5
