iteration,Train/mean_reward,Train/mean_episode_length,Train/mean_step_reward,Episode_Termination/time_out,Episode_Termination/fell_over,Metrics/twist/error_vel_xy,Metrics/twist/error_vel_yaw,Loss/value,Loss/surrogate,Loss/entropy,Loss/learning_rate,Loss/kl,Policy/mean_std,Perf/total_fps,Perf/collection_time,Perf/learning_time,Curriculum/action_rate_weight,Curriculum/standing_envs,time_s,env_steps,Episode_Reward/track_linear_velocity,Episode_Reward/track_angular_velocity,Episode_Reward/upright,Episode_Reward/pose,Episode_Reward/action_rate_l2,Episode_Reward/alive,Episode_Reward/air_time,Episode_Reward/single_stance,Episode_Reward/foot_lift,Episode_Reward/foot_alternation,Episode_Reward/foot_symmetry,Episode_Reward/foot_clearance,Episode_Reward/foot_swing_height,Episode_Reward/foot_slip,Episode_Reward/trot,Episode_Reward/joint_torque,Episode_Reward/self_collisions,Episode_Reward/dof_pos_limits,Episode_Reward/body_ang_vel,Episode_Reward/angular_momentum,Episode_Reward/base_height,Episode_Reward/three_stance,Episode_Reward/all_stance,Episode_Reward/footfall_sequence
795,53.7389,910.636,0.0588247,0.333333,0.125,0.139088,1.20221,0.331703,-0.0113974,4.02669,8.88889e-05,0.0123522,0.338628,12789.8,0.531835,0.428931,-0.4,0.1,161.613,9.76896e+06,0.389406,0.0353219,0.725486,0.0098755,-1.18108,0.910636,0.204636,nan,nan,nan,nan,-0.0397478,-0.206785,-0.0315767,nan,-0.37799,-0.000272727,-0.0448206,-0.700695,nan,0.0143684,0.11,-0.0116364,2.88182
796,49.5746,793.375,0.0597869,0.208333,0.125,0.138896,1.19991,0.334077,-0.0104568,4.02079,8.88889e-05,0.00763127,0.338472,14244.5,0.555617,0.307029,-0.4,0.1,162.477,9.78125e+06,0.387365,0.0248446,0.635316,0.00948501,-1.04197,0.793375,0.187775,nan,nan,nan,nan,-0.0372102,-0.19568,-0.029674,nan,-0.329169,-0.0005,-0.0396834,-0.602842,nan,0.013048,0.10975,-0.01175,2.60625
797,60.342,1000,0.0589357,0.166667,0,0.140278,1.20433,0.310318,-0.0108944,4.01528,8.88889e-05,0.0086173,0.338311,14328.7,0.529456,0.328126,-0.4,0.1,163.336,9.79354e+06,0.553582,0.0341307,0.807804,0.0111971,-1.2976,1,0.2198,nan,nan,nan,nan,-0.042352,-0.22103,-0.0349376,nan,-0.413596,-0.00075,-0.0476997,-0.779004,nan,0.0148082,0.1235,-0.017,3.10625
798,49.6482,950.25,0.0598365,0.291667,0.0416667,0.137579,1.20297,0.284267,-0.011265,4.01054,8.88889e-05,0.0101508,0.338236,12572.5,0.586248,0.391127,-0.4,0.1,164.314,9.80582e+06,0.393434,0.0311444,0.753289,0.00911416,-1.23798,0.95025,0.201775,nan,nan,nan,nan,-0.0394466,-0.209293,-0.0303994,nan,-0.394309,-0.000125,-0.0485592,-0.735059,nan,0.0171328,0.11225,-0.01425,2.72344
799,55.2194,960.444,0.0578955,0.291667,0.0833333,0.141142,1.19114,0.344137,-0.0117237,4.00884,8.88889e-05,0.0129654,0.338204,14005.7,0.547415,0.329943,-0.4,0.1,165.193,9.81811e+06,0.498836,0.0338347,0.76641,0.00972876,-1.25527,0.960444,0.2057,nan,nan,nan,nan,-0.0394495,-0.216073,-0.0309656,nan,-0.398273,-0.000777778,-0.0485058,-0.730882,nan,0.0142086,0.116667,-0.0135556,2.88889
800,35.643,748.4,0.0612483,0.0833333,0.125,0.137739,1.18123,0.34069,-0.00925395,4.00727,8.88889e-05,0.00713586,0.338146,15247.1,0.48913,0.316792,-0.4,0.1,166.001,9.8304e+06,0.380607,0.0214788,0.560774,0.00554959,-0.965823,0.7484,0.14822,nan,nan,nan,nan,-0.0294347,-0.147124,-0.0207827,nan,-0.310405,-0.004,-0.0421816,-0.608152,nan,0.0128245,0.0628,-0.0056,1.975
801,49.3767,869.857,0.0600756,0.166667,0.125,0.136331,1.21229,0.344744,-0.0100915,4.00434,8.88889e-05,0.0120151,0.338037,15427.9,0.512526,0.283951,-0.4,0.1,168.555,9.84269e+06,0.352336,0.0310338,0.692426,0.00965285,-1.13325,0.869857,0.197029,nan,nan,nan,nan,-0.0391051,-0.209627,-0.0307707,nan,-0.360156,-0.00185714,-0.0430577,-0.674457,nan,0.0162849,0.108,-0.0137143,2.69821
802,38.464,623.143,0.0609745,0.166667,0.125,0.141501,1.18315,0.336469,-0.0104003,4.00091,8.88889e-05,0.010937,0.337983,13383.2,0.549588,0.368578,-0.4,0.1,169.474,9.85498e+06,0.304748,0.0198295,0.499803,0.00646905,-0.806961,0.623143,0.134871,nan,nan,nan,nan,-0.026877,-0.144204,-0.0215729,nan,-0.256768,-0.000285714,-0.0357517,-0.476833,nan,0.0118749,0.0865714,-0.00914286,2.01429
803,59.0966,974,0.0600433,0.166667,0.0416667,0.136185,1.23067,0.323726,-0.00971094,3.99862,8.88889e-05,0.0121439,0.337883,14097.8,0.524281,0.347343,-0.4,0.1,170.35,9.86726e+06,0.50945,0.0382025,0.791264,0.0107062,-1.28028,0.974,0.20712,nan,nan,nan,nan,-0.038799,-0.199967,-0.0301306,nan,-0.403937,-0.0002,-0.0528188,-0.731467,nan,0.0145889,0.112,-0.0124,3.0475
804,48.3053,1000,0.0610124,0.0833333,0,0.139603,1.22136,0.342135,-0.0107169,3.99451,8.88889e-05,0.0174454,0.337782,12663.3,0.56755,0.402817,-0.4,0.1,171.322,9.87955e+06,0.322097,0.035723,0.811121,0.00939427,-1.28323,1,0.1939,nan,nan,nan,nan,-0.0389037,-0.206428,-0.0345626,nan,-0.416001,-0.0005,-0.0546641,-0.757992,nan,0.0135585,0.119,-0.016,2.71875
805,43.4917,818.6,0.0567375,0.0833333,0.125,0.139886,1.183,0.316509,-0.0105986,3.99089,8.88889e-05,0.0160696,0.337661,13386.9,0.602077,0.315835,-0.4,0.1,172.241,9.89184e+06,0.317126,0.0315104,0.650742,0.00762027,-1.06972,0.8186,0.15986,nan,nan,nan,nan,-0.0329416,-0.176236,-0.026289,nan,-0.339706,-0.0014,-0.0444075,-0.64831,nan,0.0122373,0.0936,-0.0152,2.4375
806,54.52,926.8,0.0617921,0.125,0.0833333,0.143148,1.21545,0.344254,-0.0106977,3.98634,8.88889e-05,0.00924109,0.337534,15929.6,0.506084,0.26531,-0.4,0.1,173.014,9.90413e+06,0.421241,0.035154,0.741468,0.00971759,-1.20598,0.9268,0.20154,nan,nan,nan,nan,-0.0398466,-0.217872,-0.0317806,nan,-0.384385,-0.0024,-0.0484695,-0.708025,nan,0.0172397,0.1252,-0.0136,2.9
807,53.8833,981.5,0.0608376,0.125,0.0416667,0.138363,1.20979,0.347972,-0.0103312,3.98168,8.88889e-05,0.014509,0.337411,13122.3,0.56135,0.375073,-0.4,0.1,173.952,9.91642e+06,0.616564,0.0381731,0.790433,0.008278,-1.2689,0.9815,0.1734,nan,nan,nan,nan,-0.0332127,-0.172492,-0.0269432,nan,-0.407174,-0.0075,-0.0545841,-0.751225,nan,0.0159681,0.098,-0.0155,2.70937
808,64.8089,1000,0.0615933,0.208333,0,0.142238,1.1934,0.364092,-0.00930443,3.9782,8.88889e-05,0.0126624,0.337346,13450.3,0.55201,0.361576,-0.4,0.1,174.867,9.9287e+06,0.401196,0.0345842,0.801276,0.0109558,-1.29986,1,0.24442,nan,nan,nan,nan,-0.046312,-0.255862,-0.0375381,nan,-0.415099,-0.0002,-0.0523383,-0.787447,nan,0.0140673,0.1396,-0.016,3.505
809,58.5439,997.231,0.0546998,11.3333,0.0416667,0.149273,1.10781,0.250763,-0.0110226,3.9746,8.88889e-05,0.00881798,0.33719,13283.5,0.574878,0.350182,-0.4,0.1,175.793,9.94099e+06,0.462735,0.0360275,0.80383,0.00991771,-1.29604,0.997231,0.214226,nan,nan,nan,nan,-0.0412918,-0.221503,-0.0330119,nan,-0.412918,-0.000490842,-0.0531708,-0.769045,nan,0.014506,0.119465,-0.0147179,3.11145
810,75.7181,1000,0.0624302,0.0416667,0,0.141178,1.18939,0.290796,-0.0113659,3.96806,8.88889e-05,0.0125659,0.337,14012.4,0.583443,0.293492,-0.4,0.1,176.673,9.95328e+06,0.551797,0.03559,0.784127,0.012475,-1.30347,1,0.2465,nan,nan,nan,nan,-0.0494764,-0.278463,-0.0344671,nan,-0.416794,-0.003,-0.0488265,-0.809245,nan,0.0221549,0.114,-0.012,3.975
811,38.0779,680.875,0.0622173,0.208333,0.125,0.139487,1.22866,0.313292,-0.00931493,3.96256,8.88889e-05,0.0120582,0.336903,14040.7,0.538994,0.336179,-0.4,0.1,177.549,9.96557e+06,0.286453,0.02513,0.55231,0.00696621,-0.878986,0.680875,0.14365,nan,nan,nan,nan,-0.0278158,-0.147939,-0.0223523,nan,-0.280756,-0.00075,-0.0383097,-0.525134,nan,0.0101169,0.085,-0.013,2.04844
812,56.9362,1000,0.0627287,0.291667,0,0.139037,1.21371,0.349056,-0.0101045,3.95919,8.88889e-05,0.0113552,0.336798,14012.3,0.54279,0.334157,-0.4,0.1,178.427,9.97786e+06,0.459582,0.035111,0.79188,0.00907238,-1.29789,1,0.2096,nan,nan,nan,nan,-0.0405054,-0.211746,-0.0324457,nan,-0.414436,-0.000571429,-0.0528553,-0.763754,nan,0.0137659,0.118571,-0.0194286,3.04286
813,50.1419,886.375,0.0625783,0.291667,0.0416667,0.138506,1.1953,0.318407,-0.010904,3.95505,8.88889e-05,0.0154478,0.33667,15736,0.521836,0.259046,-0.4,0.1,179.21,9.99014e+06,0.514429,0.0303609,0.710411,0.00844205,-1.14667,0.886375,0.181225,nan,nan,nan,nan,-0.0352092,-0.185099,-0.028559,nan,-0.366644,-0.000125,-0.0497712,-0.692395,nan,0.0120795,0.094,-0.01325,2.5875
814,55.5343,952.333,0.0625989,0.208333,0.0416667,0.140313,1.2125,0.325331,-0.00969043,3.95059,8.88889e-05,0.0141085,0.336564,17713.9,0.461638,0.232056,-0.4,0.1,179.905,1.00024e+07,0.476673,0.0358564,0.72892,0.00939892,-1.22914,0.952333,0.20655,nan,nan,nan,nan,-0.0420213,-0.242554,-0.032602,nan,-0.395843,-0.00266667,-0.0496744,-0.755388,nan,0.0139565,0.117,-0.012,2.99792
815,62.8743,1000,0.0624737,0.125,0,0.142028,1.20174,0.318565,-0.01073,3.9481,8.88889e-05,0.0165147,0.336543,17062.4,0.460505,0.259673,-0.4,0.1,180.626,1.00147e+07,0.539118,0.0291062,0.812456,0.0109093,-1.30477,1,0.226167,nan,nan,nan,nan,-0.043977,-0.238176,-0.0344395,nan,-0.412832,-0.000333333,-0.0545489,-0.777889,nan,0.0122586,0.149333,-0.0186667,3.25
816,55.4828,863,0.0607059,0.208333,0.0416667,0.138103,1.20734,0.296965,-0.0101213,3.94708,8.88889e-05,0.0106697,0.336476,16688.9,0.474326,0.261972,-0.4,0.1,181.364,1.0027e+07,0.393096,0.0334012,0.689699,0.00961479,-1.13507,0.863,0.20345,nan,nan,nan,nan,-0.0397148,-0.216966,-0.0302286,nan,-0.35837,-0.001,-0.0490646,-0.659518,nan,0.0140609,0.106333,-0.009,2.96042
817,61.2336,1000,0.0597464,0.458333,0,0.138091,1.20302,0.303055,-0.0105948,3.94314,8.88889e-05,0.00891343,0.336324,13762.8,0.57902,0.313821,-0.4,0.1,182.258,1.00393e+07,0.5257,0.0346183,0.809654,0.0100202,-1.30869,1,0.206227,nan,nan,nan,nan,-0.0407194,-0.226392,-0.0338564,nan,-0.413825,-0.000181818,-0.0543001,-0.772875,nan,0.0145753,0.126545,-0.0125455,3.19773
818,52.0717,845.2,0.0602771,0.166667,0.0416667,0.140567,1.20807,0.325903,-0.0106297,3.93747,8.88889e-05,0.0170472,0.336171,13925.3,0.650076,0.232344,-0.4,0.1,183.142,1.00516e+07,0.441061,0.0302542,0.683192,0.00801582,-1.09223,0.8452,0.1735,nan,nan,nan,nan,-0.0330357,-0.169238,-0.0252953,nan,-0.347693,-0.0004,-0.0491146,-0.662117,nan,0.0126813,0.09,-0.0112,2.71
819,63.2497,1000,0.0624826,0.291667,0,0.13532,1.21095,0.335508,-0.0110557,3.93213,8.88889e-05,0.0154473,0.336033,17759.2,0.446534,0.24539,-0.4,0.1,183.835,1.00639e+07,0.486665,0.0337524,0.807466,0.00975196,-1.29094,1,0.212571,nan,nan,nan,nan,-0.0409232,-0.229669,-0.0342274,nan,-0.411657,-0.000285714,-0.0560495,-0.774932,nan,0.0157441,0.126857,-0.0148571,3.32321
820,51.2888,918.375,0.0647674,0.291667,0.0416667,0.135215,1.22803,0.344085,-0.0110914,3.92859,8.88889e-05,0.0121188,0.335985,17873.1,0.453744,0.233768,-0.4,0.1,184.524,1.00762e+07,0.462751,0.0349002,0.744693,0.00820023,-1.19031,0.918375,0.17965,nan,nan,nan,nan,-0.0357344,-0.183756,-0.0276466,nan,-0.379814,-0.0005,-0.0499922,-0.704413,nan,0.0135996,0.10725,-0.0125,2.67969
821,53.3465,811,0.0641947,0.291667,0.0833333,0.136362,1.21527,0.42116,-0.011185,3.92728,8.88889e-05,0.0117275,0.335954,17693.5,0.448011,0.246483,-0.4,0.1,185.219,1.00884e+07,0.362658,0.0266512,0.647952,0.00771276,-1.05876,0.811,0.178533,nan,nan,nan,nan,-0.0360767,-0.198686,-0.0279929,nan,-0.337138,-0.000888889,-0.0439441,-0.64227,nan,0.0132374,0.0957778,-0.0137778,2.88333
822,48.7235,811.8,0.0593401,0.291667,0.125,0.137793,1.18524,0.328491,-0.0107275,3.92547,8.88889e-05,0.00953823,0.33587,16908.4,0.463785,0.262952,-0.4,0.1,185.947,1.01007e+07,0.397375,0.0300685,0.6385,0.0079184,-1.06547,0.8118,0.17513,nan,nan,nan,nan,-0.0349142,-0.193173,-0.0272975,nan,-0.336553,-0.001,-0.0481161,-0.645032,nan,0.01364,0.0974,-0.0116,2.6275
823,47.9199,911.833,0.0619322,0.208333,0.0416667,0.13771,1.21832,0.343465,-0.00993683,3.92203,8.88889e-05,0.012318,0.335775,17720.4,0.458455,0.234985,-0.4,0.1,186.642,1.0113e+07,0.421178,0.030529,0.720485,0.00907098,-1.18785,0.911833,0.184667,nan,nan,nan,nan,-0.0390329,-0.205503,-0.0315101,nan,-0.377765,-0.000333333,-0.0477477,-0.72672,nan,0.0143585,0.106333,-0.011,2.625
824,49.5055,747.167,0.0651666,0.166667,0.0833333,0.135299,1.2193,0.335916,-0.00836639,3.91915,8.88889e-05,0.00704802,0.335728,18002.2,0.44942,0.233165,-0.4,0.1,187.326,1.01253e+07,0.334488,0.0268466,0.597077,0.0088088,-0.998111,0.747167,0.177733,nan,nan,nan,nan,-0.0358723,-0.211392,-0.0278206,nan,-0.312171,-0.000333333,-0.0399188,-0.577455,nan,0.0162265,0.094,-0.00733333,2.68333
825,55.0662,1000,0.0635319,0.208333,0,0.136298,1.22337,0.385264,-0.00943299,3.91733,8.88889e-05,0.0107096,0.335634,17863.1,0.454773,0.233125,-0.4,0.1,188.015,1.01376e+07,0.425535,0.0428,0.807276,0.0106042,-1.30251,1,0.20934,nan,nan,nan,nan,-0.041912,-0.237477,-0.0339577,nan,-0.413047,-0.0012,-0.0565536,-0.769045,nan,0.0141525,0.1188,-0.012,2.9925
826,56.4063,1000,0.0618368,0.166667,0,0.133827,1.22585,0.325514,-0.0094746,3.91334,8.88889e-05,0.0137026,0.335534,17688.4,0.45713,0.237563,-0.4,0.1,188.711,1.01499e+07,0.430558,0.0312165,0.79232,0.00989804,-1.29716,1,0.21705,nan,nan,nan,nan,-0.0414601,-0.226287,-0.0320362,nan,-0.414616,-0.00075,-0.0562903,-0.792884,nan,0.0142592,0.1115,-0.0125,3.0875
827,62.7541,1000,0.0649838,0.458333,0,0.133574,1.20636,0.329434,-0.0086965,3.91014,8.88889e-05,0.00981963,0.335454,17765.6,0.456055,0.23562,-0.4,0.1,189.404,1.01622e+07,0.436346,0.0383577,0.793823,0.0102022,-1.29842,1,0.222609,nan,nan,nan,nan,-0.044694,-0.248006,-0.036086,nan,-0.415744,-0.000272727,-0.0540468,-0.783358,nan,0.0155404,0.125455,-0.0149091,3.39091
828,51.832,853.111,0.0670856,0.25,0.125,0.134374,1.21486,0.367918,-0.0100911,3.90695,8.88889e-05,0.011696,0.335363,17802.5,0.4515,0.238739,-0.4,0.1,190.096,1.01745e+07,0.374368,0.0338452,0.68358,0.00827935,-1.11447,0.853111,0.186389,nan,nan,nan,nan,-0.0390712,-0.215346,-0.0295914,nan,-0.353935,-0.000333333,-0.047536,-0.661946,nan,0.0138093,0.101111,-0.0117778,2.81111
829,54.6861,1000,0.0680897,0.291667,0,0.136112,1.22208,0.335599,-0.00911807,3.90357,8.88889e-05,0.00613078,0.335253,17698.5,0.45049,0.243807,-0.4,0.1,190.791,1.01868e+07,0.582849,0.0347221,0.794983,0.00867362,-1.32714,1,0.199729,nan,nan,nan,nan,-0.038524,-0.222588,-0.0299564,nan,-0.41788,0,-0.0534669,-0.788533,nan,0.0160057,0.0937143,-0.0111429,2.89286
830,46.8572,785.556,0.0617625,0.25,0.125,0.13839,1.23251,0.362862,-0.00974198,3.89922,8.88889e-05,0.0141463,0.335139,17268.9,0.46981,0.241759,-0.4,0.1,191.504,1.0199e+07,0.364255,0.0256099,0.626966,0.00733835,-1.0315,0.785556,0.161922,nan,nan,nan,nan,-0.0335056,-0.193034,-0.0262823,nan,-0.326619,-0.000222222,-0.0430332,-0.625008,nan,0.0116431,0.0906667,-0.0102222,2.55833
831,38.5831,810.2,0.0658312,0.125,0.0833333,0.137027,1.24474,0.425252,-0.00951169,3.89589,8.88889e-05,0.0139422,0.33509,17646.7,0.460057,0.236278,-0.4,0.1,192.202,1.02113e+07,0.428844,0.0271629,0.654348,0.00683152,-1.06584,0.8102,0.13842,nan,nan,nan,nan,-0.0277431,-0.152412,-0.0233739,nan,-0.338186,-0.002,-0.0439148,-0.636869,nan,0.0147837,0.0752,-0.0088,2.0725
832,53.7778,852.333,0.0649765,0.25,0.125,0.135291,1.23674,0.396589,-0.00955624,3.89399,8.88889e-05,0.0116458,0.335007,17855.3,0.448089,0.240109,-0.4,0.1,192.891,1.02236e+07,0.357056,0.0317058,0.679795,0.00857779,-1.11711,0.852333,0.185744,nan,nan,nan,nan,-0.0380856,-0.211788,-0.0301395,nan,-0.352385,0,-0.0474665,-0.668215,nan,0.0160932,0.108222,-0.0104444,2.925
833,55.7596,930.667,0.0670567,0.208333,0.0416667,0.135518,1.25308,0.373555,-0.00962277,3.89085,8.88889e-05,0.0129828,0.334943,17724.4,0.451788,0.241494,-0.4,0.1,193.586,1.02359e+07,0.415807,0.0377555,0.742188,0.0092165,-1.23388,0.930667,0.1891,nan,nan,nan,nan,-0.0398707,-0.225814,-0.0308536,nan,-0.387582,-0.001,-0.0495814,-0.720902,nan,0.0138187,0.111,-0.0116667,3.03958
834,67.2065,1000,0.0652322,0.291667,0,0.136336,1.25309,0.403291,-0.0101874,3.88896,8.88889e-05,0.0124308,0.3349,17993.9,0.449009,0.23389,-0.4,0.1,194.27,1.02482e+07,0.459995,0.0322424,0.794394,0.0104172,-1.31342,1,0.241729,nan,nan,nan,nan,-0.047003,-0.272142,-0.0353413,nan,-0.415007,-0.000714286,-0.0566138,-0.791449,nan,0.0165949,0.122286,-0.00885714,3.62321
835,59.2418,949.444,0.0662401,0.291667,0.0833333,0.137199,1.2595,0.414147,-0.0106841,3.88739,8.88889e-05,0.0135934,0.334854,18027.2,0.446912,0.234724,-0.4,0.1,194.953,1.02605e+07,0.564884,0.0359169,0.754264,0.00915847,-1.24943,0.949444,0.2114,nan,nan,nan,nan,-0.0433507,-0.245533,-0.0334426,nan,-0.396676,-0.000555556,-0.052251,-0.758586,nan,0.0153498,0.109556,-0.0122222,3.10417
836,60.5688,923.778,0.0687286,0.291667,0.0833333,0.135908,1.22412,0.444978,-0.00989315,3.88479,8.88889e-05,0.00844176,0.334757,17855.4,0.452574,0.235622,-0.4,0.1,195.642,1.02728e+07,0.451554,0.0318554,0.734431,0.00822094,-1.20308,0.923778,0.184656,nan,nan,nan,nan,-0.0388207,-0.216195,-0.0317088,nan,-0.383059,-0.000444444,-0.049698,-0.736566,nan,0.0150748,0.112444,-0.0128889,3.23889
837,57.919,899.636,0.0665488,0.375,0.0833333,0.138531,1.21562,0.348124,-0.0110858,3.88047,8.88889e-05,0.0136269,0.334634,17700.7,0.459349,0.23486,-0.4,0.1,196.338,1.02851e+07,0.427668,0.0346448,0.701644,0.00876483,-1.19715,0.899636,0.207673,nan,nan,nan,nan,-0.0422658,-0.245066,-0.0326081,nan,-0.375386,-0.000636364,-0.0485513,-0.725312,nan,0.0166654,0.0996364,-0.0118182,3.17841
838,62.7527,950.167,0.0651573,0.208333,0.0416667,0.137559,1.22413,0.351305,-0.0106534,3.8769,8.88889e-05,0.0198255,0.334566,17891.7,0.447178,0.239619,-0.4,0.1,197.026,1.02973e+07,0.379728,0.0397313,0.762825,0.0085955,-1.23594,0.950167,0.203383,nan,nan,nan,nan,-0.0405319,-0.236254,-0.0334563,nan,-0.39547,-0.000833333,-0.0535934,-0.761839,nan,0.0124589,0.112333,-0.0153333,3.44167
839,58.4168,953.833,0.0672152,0.208333,0.0416667,0.141549,1.25719,0.441496,-0.0103358,3.87524,8.88889e-05,0.0130031,0.334542,17939.1,0.449339,0.235647,-0.4,0.1,197.712,1.03096e+07,0.466827,0.036821,0.750177,0.00997271,-1.24766,0.953833,0.2074,nan,nan,nan,nan,-0.0425121,-0.245506,-0.0351218,nan,-0.396313,-0.00133333,-0.0492663,-0.769838,nan,0.016612,0.126333,-0.0116667,3.15208
840,62.3215,1000,0.0671243,0.333333,0,0.141452,1.23326,0.387869,-0.0103724,3.87471,8.88889e-05,0.0113264,0.334535,17856.8,0.452263,0.235878,-0.4,0.1,198.401,1.03219e+07,0.469402,0.0387789,0.786682,0.00848478,-1.3375,1,0.217087,nan,nan,nan,nan,-0.0436386,-0.248743,-0.0346822,nan,-0.418975,-0.000625,-0.0555391,-0.806432,nan,0.0149,0.1105,-0.01175,3.42813
841,53.903,891.2,0.0712323,0.291667,0.125,0.13995,1.26136,0.435777,-0.00816225,3.87442,8.88889e-05,0.0122457,0.334518,17959.6,0.449833,0.234368,-0.4,0.1,199.087,1.03342e+07,0.405195,0.0357802,0.694439,0.00784322,-1.16443,0.8912,0.20036,nan,nan,nan,nan,-0.0411228,-0.241198,-0.0302719,nan,-0.371849,-0.0002,-0.0484311,-0.725014,nan,0.0164003,0.0942,-0.009,2.98125
842,62.819,951.25,0.0697628,0.125,0.0416667,0.139953,1.24031,0.4058,-0.00826232,3.87326,8.88889e-05,0.00810517,0.334458,18058.9,0.446726,0.233716,-0.4,0.1,199.769,1.03465e+07,0.420158,0.0306309,0.742601,0.00857855,-1.24629,0.95125,0.21325,nan,nan,nan,nan,-0.042505,-0.247498,-0.0358964,nan,-0.396795,-0.0005,-0.0518075,-0.764985,nan,0.0137553,0.1215,-0.012,3.4375
843,60.1702,1000,0.0714944,0.333333,0,0.137834,1.22569,0.414678,-0.00943977,3.87061,8.88889e-05,0.00904063,0.334384,17053.1,0.480199,0.240373,-0.4,0.1,200.49,1.03588e+07,0.467755,0.0369776,0.805909,0.00944213,-1.31142,1,0.202825,nan,nan,nan,nan,-0.0407045,-0.239983,-0.0334332,nan,-0.415564,-0.000125,-0.0535924,-0.775792,nan,0.0158448,0.11125,-0.0115,3.24062
844,65.2215,1000,0.0696179,0.208333,0,0.138959,1.21505,0.382644,-0.00916335,3.86762,8.88889e-05,0.00906654,0.334298,16598.2,0.451236,0.289087,-0.4,0.1,201.232,1.03711e+07,0.565073,0.0307314,0.783557,0.00895052,-1.32455,1,0.22526,nan,nan,nan,nan,-0.0470831,-0.277627,-0.0373183,nan,-0.418019,-0.0002,-0.0530412,-0.828097,nan,0.0169418,0.1256,-0.0116,3.5025
845,64.362,1000,0.0731268,0.125,0,0.137479,1.22864,0.403382,-0.00886142,3.86357,8.88889e-05,0.0081958,0.334135,15820.6,0.507944,0.268764,-0.4,0.1,202.01,1.03834e+07,0.513819,0.0276425,0.794189,0.0107024,-1.33136,1,0.232167,nan,nan,nan,nan,-0.0467503,-0.291986,-0.0358254,nan,-0.419086,-0.000333333,-0.0561321,-0.829121,nan,0.0176715,0.114667,-0.0113333,3.52917
846,69.0154,1000,0.066792,0.208333,0,0.137992,1.2156,0.432835,-0.0112522,3.85724,8.88889e-05,0.0185035,0.333973,16680.8,0.4888,0.247856,-0.4,0.1,202.748,1.03956e+07,0.463017,0.0326322,0.786515,0.00877674,-1.31602,1,0.22312,nan,nan,nan,nan,-0.0461525,-0.271671,-0.0382847,nan,-0.41703,-0.001,-0.0547621,-0.842368,nan,0.0128991,0.1168,-0.0132,3.8075
847,55.9164,916.6,0.0700551,0.125,0.0833333,0.136066,1.23074,0.472105,-0.0104714,3.85236,8.88889e-05,0.0135273,0.333864,12083.6,0.66378,0.353136,-0.4,0.1,203.766,1.04079e+07,0.493993,0.0367753,0.705846,0.0074911,-1.21555,0.9166,0.18786,nan,nan,nan,nan,-0.0407826,-0.250343,-0.0329627,nan,-0.38407,-0.0006,-0.0514423,-0.786702,nan,0.0159016,0.088,-0.0092,3.115
848,47.2988,779,0.0686463,0.125,0.0416667,0.138435,1.24427,0.461771,-0.0113428,3.85075,8.88889e-05,0.0181729,0.333911,15314.4,0.526561,0.275822,-0.4,0.1,204.57,1.04202e+07,0.246494,0.0242104,0.582174,0.00644991,-1.03513,0.779,0.2045,nan,nan,nan,nan,-0.0413027,-0.225467,-0.0305702,nan,-0.326157,-0.001,-0.047738,-0.657464,nan,0.0134376,0.082,-0.0085,2.8
849,66.5963,990.75,0.0643332,0.25,0.0833333,0.13992,1.21983,0.455283,-0.00930716,3.85311,8.88889e-05,0.00873804,0.333973,17707.5,0.45474,0.239203,-0.4,0.1,205.266,1.04325e+07,0.400843,0.0342706,0.763676,0.00842072,-1.29455,0.99075,0.2361,nan,nan,nan,nan,-0.0486925,-0.286698,-0.0378193,nan,-0.413231,-0.000875,-0.0575879,-0.802446,nan,0.0159717,0.117,-0.0125,3.71719
850,64.4641,992.024,0.067147,10.125,0.208333,0.138215,1.2324,0.448519,-0.00989392,3.85531,8.88889e-05,0.00937166,0.334034,16308.8,0.497209,0.256248,-0.4,0.1,206.02,1.04448e+07,0.457877,0.0332784,0.778356,0.00838316,-1.30384,0.992024,0.215227,nan,nan,nan,nan,-0.044588,-0.267209,-0.0356885,nan,-0.413946,-0.000693548,-0.0554031,-0.813607,nan,0.0157336,0.112895,-0.0113387,3.55575
851,66.975,1000,0.0618569,0.166667,0,0.13952,1.1412,0.375176,-0.0104837,3.85625,8.88889e-05,0.0156331,0.334009,16157,0.461882,0.298654,-0.4,0.1,206.782,1.04571e+07,0.488538,0.0320807,0.788151,0.0103086,-1.30577,1,0.25345,nan,nan,nan,nan,-0.0486372,-0.265894,-0.0395733,nan,-0.415485,-0.00175,-0.0579418,-0.77837,nan,0.0150184,0.1235,-0.0145,3.56562
852,38.6335,661.8,0.0733833,0.0833333,0.125,0.133333,1.22585,0.457766,-0.0100031,3.85457,8.88889e-05,0.00864868,0.333945,17442.3,0.466645,0.237851,-0.4,0.1,207.488,1.04694e+07,0.313884,0.0235066,0.513624,0.00505621,-0.865567,0.6618,0.13776,nan,nan,nan,nan,-0.0299611,-0.174925,-0.0238594,nan,-0.274944,-0.0002,-0.0360507,-0.541918,nan,0.0130674,0.0768,-0.0064,2.14
