iteration,Train/mean_reward,Train/mean_episode_length,Train/mean_step_reward,Episode_Termination/time_out,Episode_Termination/fell_over,Metrics/twist/error_vel_xy,Metrics/twist/error_vel_yaw,Loss/value,Loss/surrogate,Loss/entropy,Loss/learning_rate,Loss/kl,Policy/mean_std,Perf/total_fps,Perf/collection_time,Perf/learning_time,Curriculum/action_rate_weight,Curriculum/standing_envs,time_s,env_steps,Episode_Reward/track_linear_velocity,Episode_Reward/track_angular_velocity,Episode_Reward/upright,Episode_Reward/pose,Episode_Reward/action_rate_l2,Episode_Reward/alive,Episode_Reward/air_time,Episode_Reward/single_stance,Episode_Reward/foot_lift,Episode_Reward/foot_alternation,Episode_Reward/foot_symmetry,Episode_Reward/foot_clearance,Episode_Reward/foot_swing_height,Episode_Reward/foot_slip,Episode_Reward/trot,Episode_Reward/joint_torque,Episode_Reward/self_collisions,Episode_Reward/dof_pos_limits,Episode_Reward/body_ang_vel,Episode_Reward/angular_momentum
182,40.8109,853,0.0541051,0,0.0416667,0.267163,1.96215,0.0545903,-0.00596056,2.05316,8.77915e-05,0.0128477,0.288011,7213.15,0.677624,1.02593,-0.1,0.02,127.562,2.23642e+06,0.121475,0.0575097,0.632278,0.00211141,-0.199996,nan,2.55,nan,nan,nan,nan,-0.0340219,-0.0829996,-0.0144634,0.0125,-0.325952,-0.01,-0.0603941,-0.6075,nan
183,51.6697,990,0.0546139,0.0416667,0.0416667,0.265365,1.97687,0.038697,-0.00840806,2.05019,8.77915e-05,0.00943362,0.287916,7930.58,0.722156,0.82729,-0.1,0.02,129.114,2.2487e+06,0.177495,0.0533218,0.768908,0.00294807,-0.226034,nan,3.01875,nan,nan,nan,nan,-0.0400754,-0.103714,-0.019578,0.0195,-0.371565,-0.002,-0.0635853,-0.630885,nan
184,50.87,1000,0.0467844,17.1667,0,0.322256,1.99488,0.0348909,-0.0101266,2.04522,8.77915e-05,0.0153588,0.287808,7417.73,0.771284,0.885287,-0.1,0.02,130.773,2.26099e+06,0.184649,0.0596437,0.787715,0.00309928,-0.230696,nan,2.96513,nan,nan,nan,nan,-0.0387251,-0.0987151,-0.0189485,0.0174988,-0.378244,-0.00275728,-0.0621727,-0.643977,nan
185,46.4378,902.4,0.0549789,0.375,0.0416667,0.271715,1.96584,0.036815,-0.00682508,2.04009,8.77915e-05,0.0119136,0.2877,7505.15,0.718654,0.918622,-0.1,0.02,132.412,2.27328e+06,0.157295,0.0561933,0.701411,0.00251755,-0.208146,nan,2.7312,nan,nan,nan,nan,-0.0358697,-0.0937644,-0.0178521,0.01565,-0.340894,-0.0034,-0.0568177,-0.585633,nan
186,23.1402,435,0.0540236,0.0416667,0.0833333,0.272186,1.97218,0.0355957,-0.00998918,2.03365,8.77915e-05,0.0120536,0.287504,7417.33,0.734751,0.92191,-0.1,0.02,134.07,2.28557e+06,0.0915862,0.0250722,0.337625,0.00201092,-0.100081,nan,1.323,nan,nan,nan,nan,-0.017434,-0.0431104,-0.00911329,0.00783333,-0.164083,-0.002,-0.0271081,-0.267186,nan
187,50.6963,1000,0.0539248,0.208333,0,0.268458,1.97593,0.0315229,-0.00899521,2.02397,8.77915e-05,0.012836,0.287242,7646.94,0.72044,0.886478,-0.1,0.02,135.679,2.29786e+06,0.17019,0.0539664,0.790349,0.0029889,-0.234078,nan,2.9793,nan,nan,nan,nan,-0.0392294,-0.0982741,-0.0194825,0.0176,-0.379198,-0.0022,-0.0651595,-0.641957,nan
188,35.1238,700.333,0.0541374,0.0833333,0.0416667,0.265503,1.97061,0.0351115,-0.0073708,2.01393,8.77915e-05,0.0104721,0.287057,7975.72,0.697831,0.842845,-0.1,0.02,137.222,2.31014e+06,0.122517,0.0426569,0.545701,0.00260688,-0.159635,nan,2.0985,nan,nan,nan,nan,-0.0302654,-0.0764047,-0.0130864,0.0125,-0.26373,-0.000666667,-0.045603,-0.478899,nan
189,52.3263,1000,0.054795,0.0833333,0,0.265201,1.94052,0.0321186,-0.00898637,2.00623,8.77915e-05,0.0151508,0.286893,7948.53,0.743886,0.80206,-0.1,0.02,138.77,2.32243e+06,0.167509,0.0517488,0.800036,0.00300961,-0.224566,nan,3.02775,nan,nan,nan,nan,-0.0371994,-0.085289,-0.0170478,0.016,-0.372266,-0.0015,-0.0770563,-0.634813,nan
190,51.8913,1000,0.0542161,0.0833333,0,0.268146,1.98294,0.0423938,-0.00748896,1.99966,8.77915e-05,0.00914204,0.286767,7765.55,0.800113,0.782261,-0.1,0.02,140.357,2.33472e+06,0.14911,0.0602932,0.783056,0.00262306,-0.228586,nan,3.0645,nan,nan,nan,nan,-0.0377581,-0.0903963,-0.0175898,0.012,-0.37128,-0.0015,-0.0727328,-0.657177,nan
191,38.0076,720.667,0.0547501,0.0833333,0.0416667,0.26551,1.97021,0.0295591,-0.00804641,1.99479,8.77915e-05,0.0120161,0.286684,7847.68,0.723139,0.842674,-0.1,0.02,141.924,2.34701e+06,0.129341,0.0395004,0.566033,0.00211292,-0.165092,nan,2.191,nan,nan,nan,nan,-0.0296977,-0.0689919,-0.0139792,0.011,-0.270941,-0.001,-0.0429829,-0.445924,nan
192,42.6346,801,0.0543811,0.125,0.0416667,0.266515,1.97351,0.0383878,-0.00751242,1.99122,8.77915e-05,0.0140956,0.286602,7985.4,0.788996,0.749812,-0.1,0.02,143.465,2.3593e+06,0.148318,0.0436833,0.634208,0.00219544,-0.183488,nan,2.47838,nan,nan,nan,nan,-0.0331398,-0.078478,-0.0145156,0.010625,-0.303193,-0.003,-0.0520592,-0.517801,nan
193,38.9722,739,0.0548608,0.0833333,0.0416667,0.264166,1.96157,0.031225,-0.00773042,1.98675,8.77915e-05,0.0137808,0.286466,7351.35,0.773316,0.898214,-0.1,0.02,145.138,2.37158e+06,0.117015,0.0465716,0.582355,0.00213078,-0.168508,nan,2.2665,nan,nan,nan,nan,-0.0290409,-0.0676302,-0.0132651,0.00983333,-0.277453,-0.000333333,-0.0502733,-0.469293,nan
194,53.4166,1000,0.0555051,0.0833333,0,0.263621,1.95772,0.0281009,-0.00517039,1.98093,8.77915e-05,0.0114376,0.286368,8210.37,0.717398,0.779246,-0.1,0.02,146.637,2.38387e+06,0.167323,0.0609046,0.785839,0.00243223,-0.231329,nan,3.111,nan,nan,nan,nan,-0.0391445,-0.0912418,-0.01619,0.01375,-0.378859,-0.0035,-0.0673866,-0.64277,nan
195,53.2144,1000,0.0549954,0.166667,0,0.263766,1.94817,0.0289606,-0.00731562,1.97521,8.77915e-05,0.0140972,0.286167,7464.38,0.757739,0.88848,-0.1,0.02,148.289,2.39616e+06,0.205475,0.0575792,0.794286,0.00228731,-0.227828,nan,3.05738,nan,nan,nan,nan,-0.0392224,-0.0953286,-0.0179344,0.0115,-0.376601,-0.00725,-0.0620228,-0.641596,nan
196,54.4988,1000,0.0541585,0.125,0,0.262322,1.99275,0.0333662,-0.00825434,1.96752,8.77915e-05,0.0136253,0.286055,7068.3,0.880575,0.857892,-0.1,0.02,150.03,2.40845e+06,0.19044,0.0568335,0.795195,0.00230857,-0.229516,nan,3.1285,nan,nan,nan,nan,-0.0399208,-0.0921184,-0.0175249,0.0136667,-0.378825,-0.001,-0.0600247,-0.643073,nan
197,41.3584,830.75,0.0554906,0.125,0.0416667,0.26338,1.97182,0.0293466,-0.00606205,1.96405,8.77915e-05,0.00624511,0.285988,8719.71,0.742047,0.667174,-0.1,0.02,151.441,2.42074e+06,0.15837,0.0502022,0.655371,0.0017551,-0.190474,nan,2.39663,nan,nan,nan,nan,-0.031726,-0.0707717,-0.0139168,0.0105,-0.313923,-0.00225,-0.0470063,-0.534832,nan
198,21.2161,349,0.0551166,0,0.0416667,0.266456,1.95661,0.0742727,-0.00619487,1.96212,8.77915e-05,0.0156031,0.285988,7184.37,0.779358,0.931022,-0.1,0.02,153.153,2.43302e+06,0.0559826,0.0225899,0.283223,0.00110961,-0.0777674,nan,1.173,nan,nan,nan,nan,-0.013212,-0.0246449,-0.00599304,0.0065,-0.130412,0,-0.0203628,-0.209208,nan
199,34.7901,642.75,0.054835,0.0416667,0.125,0.262396,1.9349,0.0537109,-0.00799612,1.96196,8.77915e-05,0.00671563,0.285938,7312.17,0.8187,0.861785,-0.1,0.02,154.837,2.44531e+06,0.118076,0.0393873,0.507902,0.00181623,-0.145495,nan,1.99425,nan,nan,nan,nan,-0.0263053,-0.0597553,-0.0116821,0.010375,-0.242202,-0.001,-0.0419137,-0.403949,nan
200,49.7191,924.625,0.0547692,0.291667,0.0416667,0.267664,1.97172,0.0383857,-0.00807181,1.95794,5.85277e-05,0.0211942,0.285827,8486.95,0.776623,0.671247,-0.1,0.02,156.286,2.4576e+06,0.164464,0.0572567,0.735207,0.00197708,-0.209542,nan,2.85525,nan,nan,nan,nan,-0.0354884,-0.0822199,-0.0163499,0.013,-0.34727,-0.0035,-0.0655809,-0.581246,nan
201,39.536,736.5,0.0560403,0.166667,0.0833333,0.264362,1.99788,0.0432585,-0.00776422,1.95431,5.85277e-05,0.0125905,0.285796,7274.09,0.797972,0.891311,-0.1,0.02,161.011,2.46989e+06,0.139255,0.0476968,0.589472,0.00183807,-0.167589,nan,2.25975,nan,nan,nan,nan,-0.030317,-0.0689787,-0.0136402,0.0110833,-0.277765,-0.000666667,-0.049053,-0.464286,nan
202,nan,nan,0.0557798,0,0,0.266595,1.97642,0.0256477,-0.00652057,1.9522,5.85277e-05,0.0101652,0.285714,7220.23,0.690121,1.01176,-0.1,0.02,162.715,2.48218e+06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
203,54.4218,1000,0.055455,0.25,0,0.26497,1.96752,0.0329253,-0.00755162,1.94767,5.85277e-05,0.0143577,0.285606,6678.2,0.690371,1.14964,-0.1,0.02,164.578,2.49446e+06,0.19988,0.0661575,0.795887,0.0021211,-0.225984,nan,3.052,nan,nan,nan,nan,-0.0366067,-0.0814959,-0.0162271,0.01175,-0.372164,-0.00366667,-0.0788045,-0.591755,nan
204,42.5113,792.2,0.0550374,0.125,0.0833333,0.266295,1.96743,0.0472177,-0.00672299,1.94378,8.77915e-05,0.00340762,0.285554,7733.29,0.733461,0.855514,-0.1,0.02,166.184,2.50675e+06,0.162338,0.0516066,0.634211,0.00158584,-0.180902,nan,2.4144,nan,nan,nan,nan,-0.031874,-0.069032,-0.0149458,0.0084,-0.298466,-0.0016,-0.0521518,-0.498004,nan
205,33.4446,617.333,0.0555609,0,0.125,0.26317,1.9409,0.0596733,-0.0074535,1.94158,8.77915e-05,0.0125379,0.285511,7391.1,0.744371,0.918169,-0.1,0.02,167.849,2.51904e+06,0.0993626,0.0372931,0.49993,0.00235012,-0.141859,nan,1.8955,nan,nan,nan,nan,-0.0239909,-0.046249,-0.0106661,0.00783333,-0.231168,-0.000333333,-0.0417062,-0.374068,nan
206,17.4989,360,0.0558253,0,0.0416667,0.264517,1.95816,0.0275269,-0.00791178,1.93921,8.77915e-05,0.0129265,0.285442,7593.5,0.785393,0.832834,-0.1,0.02,169.484,2.53133e+06,0.0827063,0.0195924,0.279993,0.001153,-0.0807273,nan,0.987,nan,nan,nan,nan,-0.0135494,-0.027439,-0.00566258,0.0035,-0.135578,0,-0.0233128,-0.212732,nan
207,nan,nan,0.0565783,0,0,0.263568,1.93718,0.0258163,-0.00763353,1.93416,8.77915e-05,0.0128132,0.285287,9344.61,0.68871,0.626272,-0.1,0.02,170.802,2.54362e+06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
208,47.2721,863.667,0.0554324,0.0833333,0.0416667,0.269131,1.93894,0.057795,-0.0084687,1.9276,8.77915e-05,0.0199118,0.285177,7236.85,0.885145,0.812831,-0.1,0.02,172.502,2.5559e+06,0.132851,0.0565088,0.691783,0.00181812,-0.195013,nan,2.7095,nan,nan,nan,nan,-0.0346487,-0.0728609,-0.014056,0.00783333,-0.321976,-0.00133333,-0.0574092,-0.53939,nan
209,32.8411,631.333,0.0552173,0.0416667,0.0833333,0.263129,1.96081,0.0249065,-0.00682038,1.92247,8.77915e-05,0.0115957,0.285045,8312.2,0.696993,0.781316,-0.1,0.02,173.983,2.56819e+06,0.102265,0.0313096,0.493422,0.00155473,-0.142113,nan,1.933,nan,nan,nan,nan,-0.0257693,-0.0597494,-0.0125438,0.0085,-0.239146,-0.00133333,-0.0360116,-0.411329,nan
210,56.1825,1000,0.0549228,0.166667,0,0.265606,1.98444,0.034209,-0.00818296,1.91673,8.77915e-05,0.00993718,0.284937,8514.32,0.704054,0.739162,-0.1,0.02,175.429,2.58048e+06,0.21792,0.0632373,0.809882,0.00199864,-0.224961,nan,3.13125,nan,nan,nan,nan,-0.0376095,-0.0801105,-0.018167,0.011375,-0.372719,-0.0025,-0.0720401,-0.618429,nan
211,48.2421,883.333,0.0553804,0.0833333,0.0416667,0.265969,1.97276,0.0305792,-0.0075453,1.91146,8.77915e-05,0.0131584,0.28481,7675.51,0.740991,0.859945,-0.1,0.02,177.031,2.59277e+06,0.137764,0.0557361,0.698105,0.00169032,-0.198465,nan,2.79,nan,nan,nan,nan,-0.035402,-0.0808535,-0.015157,0.00866667,-0.333804,-0.00133333,-0.0563889,-0.558452,nan
212,56.6206,1000,0.0549563,0.0833333,0,0.264024,1.96269,0.0304646,-0.00810131,1.90544,8.77915e-05,0.0122564,0.284668,8062.45,0.785111,0.738991,-0.1,0.02,178.558,2.60506e+06,0.172602,0.063635,0.801961,0.00206061,-0.228655,nan,3.2205,nan,nan,nan,nan,-0.0384037,-0.085811,-0.0171738,0.0155,-0.372262,-0.0015,-0.0746844,-0.626738,nan
213,48.1778,852,0.0537357,0.0416667,0.0416667,0.265755,1.96696,0.0325443,-0.00851593,1.89818,8.77915e-05,0.0144566,0.284508,8153.64,0.707512,0.799544,-0.1,0.02,180.067,2.61734e+06,0.165097,0.0512579,0.687474,0.00190726,-0.194063,nan,2.69025,nan,nan,nan,nan,-0.0325798,-0.0682448,-0.0142432,0.01125,-0.319751,-0.002,-0.0694925,-0.497972,nan
214,34.8767,661.5,0.0556201,0.0416667,0.0416667,0.263471,1.93742,0.0360713,-0.00979827,1.89069,8.77915e-05,0.0134978,0.284312,7470.2,0.779093,0.865843,-0.1,0.02,181.714,2.62963e+06,0.138724,0.038008,0.522738,0.00186395,-0.144887,nan,1.9845,nan,nan,nan,nan,-0.0273792,-0.0587836,-0.0114239,0.00775,-0.245613,-0.0005,-0.0467067,-0.414456,nan
215,29.8256,597.4,0.0554995,0.0416667,0.166667,0.265689,1.95864,0.0401462,-0.00854624,1.88323,8.77915e-05,0.0132015,0.284188,7504.87,0.855179,0.782158,-0.1,0.02,183.353,2.64192e+06,0.115036,0.035155,0.472803,0.00167932,-0.135919,nan,1.7043,nan,nan,nan,nan,-0.0228539,-0.0500494,-0.00969438,0.0075,-0.224059,-0.0014,-0.037397,-0.363818,nan
216,nan,nan,0.0565787,0,0,0.264737,1.9831,0.0309539,-0.00761776,1.87729,8.77915e-05,0.0141725,0.284011,8773.16,0.721057,0.679578,-0.1,0.02,184.757,2.65421e+06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
217,44.6061,785,0.0563947,0,0.0833333,0.265553,1.97234,0.0703328,-0.00822073,1.86966,8.77915e-05,0.0128419,0.283876,7607.14,0.777591,0.837734,-0.1,0.02,186.375,2.6665e+06,0.158529,0.0570592,0.632301,0.00199416,-0.178275,nan,2.49525,nan,nan,nan,nan,-0.0317978,-0.0732606,-0.0135958,0.01275,-0.293203,-0.0005,-0.0586912,-0.478257,nan
218,44.9919,829,0.0555338,0.166667,0.0833333,0.262811,1.93795,0.0367061,-0.0086637,1.86431,8.77915e-05,0.00723569,0.283721,6586.37,0.744648,1.12102,-0.1,0.02,188.242,2.67878e+06,0.161343,0.0522254,0.667452,0.001954,-0.187183,nan,2.52575,nan,nan,nan,nan,-0.0326246,-0.0750176,-0.0138295,0.00941667,-0.310546,-0.000333333,-0.0550609,-0.493949,nan
219,51.9611,927,0.0563544,0.0416667,0.0416667,0.264764,1.95779,0.0500516,-0.00762614,1.85698,8.77915e-05,0.0115242,0.283563,7495.87,0.805882,0.83342,-0.1,0.02,189.884,2.69107e+06,0.187089,0.0604396,0.760244,0.00206819,-0.20919,nan,2.89575,nan,nan,nan,nan,-0.0378596,-0.076453,-0.0159981,0.0125,-0.344262,-0.002,-0.0665392,-0.567732,nan
220,44.4063,796.75,0.0547387,0.125,0.0416667,0.265189,1.99149,0.0372411,-0.00880588,1.85086,8.77915e-05,0.0180215,0.283444,8207.53,0.72181,0.775351,-0.1,0.02,191.383,2.70336e+06,0.154831,0.054696,0.639817,0.00181056,-0.17844,nan,2.48888,nan,nan,nan,nan,-0.0326683,-0.0712905,-0.0138579,0.009875,-0.298647,-0.00175,-0.0522321,-0.480706,nan
221,51.5913,975,0.0560346,0.125,0.0416667,0.267346,1.95594,0.0417531,-0.00869577,1.84549,8.77915e-05,0.0108987,0.28333,8804.12,0.698568,0.697143,-0.1,0.02,192.792,2.71565e+06,0.181272,0.0627238,0.79344,0.00229832,-0.219688,nan,2.9025,nan,nan,nan,nan,-0.0361988,-0.0867244,-0.0160639,0.013375,-0.363885,-0.00125,-0.0710424,-0.581191,nan
222,44.09,799,0.0550641,0.125,0.0833333,0.265784,1.96408,0.042676,-0.00711124,1.84068,8.77915e-05,0.0169317,0.283222,8363.61,0.6987,0.770522,-0.1,0.02,194.263,2.72794e+06,0.141654,0.0481363,0.637579,0.00183376,-0.179517,nan,2.5089,nan,nan,nan,nan,-0.0314738,-0.0691523,-0.0135545,0.009,-0.296934,0,-0.057096,-0.494876,nan
223,51.2796,917,0.0551017,0.208333,0.125,0.267688,1.94834,0.0522803,-0.00767532,1.83665,8.77915e-05,0.0163929,0.283169,7774.8,0.796169,0.784321,-0.1,0.02,195.845,2.74022e+06,0.200966,0.0569398,0.737702,0.00226858,-0.203175,nan,2.85019,nan,nan,nan,nan,-0.0366371,-0.0791628,-0.0167674,0.0125625,-0.342873,-0.001,-0.0571966,-0.559835,nan
224,39.7835,721,0.0549693,0.0833333,0.0416667,0.263593,1.92577,0.0396283,-0.00824138,1.83319,8.77915e-05,0.0138892,0.283046,8226.26,0.732022,0.761731,-0.1,0.02,197.341,2.75251e+06,0.141342,0.0449732,0.583812,0.00171489,-0.162871,nan,2.2135,nan,nan,nan,nan,-0.0284679,-0.0619949,-0.0130031,0.012,-0.266754,-0.000666667,-0.0473522,-0.427059,nan
225,55.0274,1000,0.0556172,16,0,0.265361,1.94444,0.0329725,-0.00985907,1.82642,8.77915e-05,0.014558,0.282893,7091.13,0.796855,0.936014,-0.1,0.02,199.076,2.7648e+06,0.194718,0.0639444,0.813202,0.00221696,-0.223055,nan,3.07337,nan,nan,nan,nan,-0.0383899,-0.0885044,-0.0172237,0.0130938,-0.374611,-0.000893229,-0.0642691,-0.602225,nan
226,25.0724,507.75,0.0484495,0.0833333,0.0833333,0.311409,1.99661,0.0711046,-0.0107581,1.8213,8.77915e-05,0.0128346,0.282854,7347.88,0.766631,0.905689,-0.1,0.02,200.751,2.77709e+06,0.102128,0.0358535,0.404526,0.000919795,-0.111742,nan,1.42875,nan,nan,nan,nan,-0.0182918,-0.0390733,-0.00827112,0.00725,-0.190197,-0.0015,-0.033673,-0.323061,nan
227,45.4179,806.7,0.0546818,0.333333,0.0833333,0.268231,1.94484,0.0544507,-0.00817852,1.82026,8.77915e-05,0.0145655,0.282841,8193.85,0.776773,0.722889,-0.1,0.02,202.252,2.78938e+06,0.178242,0.0516953,0.654355,0.00206895,-0.181686,nan,2.52165,nan,nan,nan,nan,-0.0325829,-0.0688605,-0.0138383,0.00985,-0.302365,-0.0004,-0.0531383,-0.494094,nan
228,44.2457,800.333,0.0553424,0.166667,0.0833333,0.268086,1.9882,0.038686,-0.00661634,1.81896,8.77915e-05,0.0142879,0.282809,7409.48,0.771241,0.887174,-0.1,0.02,203.913,2.80166e+06,0.155671,0.0457824,0.646078,0.00224414,-0.177096,nan,2.478,nan,nan,nan,nan,-0.031372,-0.0683076,-0.0143032,0.00908333,-0.297464,-0.000666667,-0.0542855,-0.48108,nan
229,46.2622,818,0.056275,0.166667,0.0416667,0.2639,1.98752,0.0397943,-0.0085364,1.81551,5.85277e-05,0.0202032,0.282698,7165.78,0.723829,0.990987,-0.1,0.02,205.63,2.81395e+06,0.163592,0.0458423,0.657677,0.00170755,-0.1823,nan,2.5959,nan,nan,nan,nan,-0.0335603,-0.0737223,-0.0144209,0.0121,-0.308048,-0.003,-0.0447168,-0.503938,nan
230,36.4732,645.2,0.0558578,0.125,0.0833333,0.262704,1.96546,0.0414962,-0.00736865,1.81135,5.85277e-05,0.0122982,0.282652,7616.32,0.787667,0.82571,-0.1,0.02,207.246,2.82624e+06,0.116363,0.039726,0.524713,0.00193105,-0.143929,nan,2.0382,nan,nan,nan,nan,-0.0259548,-0.0581249,-0.0117111,0.0085,-0.240652,-0.0002,-0.0414929,-0.383709,nan
231,57.3039,1000,0.0564459,0.125,0,0.261024,1.97334,0.0265344,-0.0072013,1.80901,5.85277e-05,0.0117771,0.282586,6997.43,0.867935,0.888139,-0.1,0.02,209.003,2.83853e+06,0.229969,0.0663932,0.80437,0.00233428,-0.21996,nan,3.1735,nan,nan,nan,nan,-0.0391493,-0.0905988,-0.0174331,0.0143333,-0.376027,-0.000666667,-0.0651334,-0.616739,nan
232,56.7218,1000,0.0566591,0.0416667,0,0.264274,1.93694,0.0289131,-0.00718381,1.80565,5.85277e-05,0.0130994,0.282513,7771.67,0.731882,0.849245,-0.1,0.02,210.587,2.85082e+06,0.179777,0.0706531,0.820038,0.00228791,-0.219345,nan,3.1755,nan,nan,nan,nan,-0.0403208,-0.101077,-0.0146074,0.009,-0.372928,-0.003,-0.0595299,-0.610357,nan
233,51.823,938,0.0563839,0.0833333,0.0416667,0.26323,1.95074,0.0385617,-0.00689805,1.80139,5.85277e-05,0.00979309,0.282384,8296.67,0.754709,0.726368,-0.1,0.02,212.07,2.8631e+06,0.176378,0.0583982,0.765601,0.00235229,-0.208449,nan,2.8915,nan,nan,nan,nan,-0.0373895,-0.0886511,-0.0162663,0.0128333,-0.347628,0,-0.0642006,-0.553327,nan
234,48.2983,842.8,0.0561727,0.166667,0.0416667,0.264943,1.93547,0.0425313,-0.00661361,1.79636,5.85277e-05,0.00774373,0.282304,8125.33,0.740334,0.771974,-0.1,0.02,213.585,2.87539e+06,0.179626,0.0531394,0.690723,0.00220196,-0.187672,nan,2.6517,nan,nan,nan,nan,-0.0334,-0.0752532,-0.0144871,0.0136,-0.31551,-0.0006,-0.0539053,-0.495248,nan
235,60.2138,1000,0.0568392,0.0833333,0,0.262074,1.98046,0.0483928,-0.0068807,1.79355,5.85277e-05,0.0125259,0.282269,11330.9,0.623859,0.460611,-0.1,0.02,214.672,2.88768e+06,0.20539,0.0785572,0.83178,0.00253489,-0.218855,nan,3.21,nan,nan,nan,nan,-0.0349184,-0.0725595,-0.0166549,0.01425,-0.367054,0,-0.079987,-0.541792,nan
236,34.2934,702.4,0.056615,0.125,0.0833333,0.264399,1.93399,0.0495901,-0.00894582,1.79158,5.85277e-05,0.0131628,0.282226,13538.9,0.568614,0.338995,-0.1,0.02,215.581,2.89997e+06,0.121073,0.039868,0.562025,0.00185676,-0.155533,nan,1.9707,nan,nan,nan,nan,-0.0260769,-0.061846,-0.0101294,0.0062,-0.261902,-0.0002,-0.0481951,-0.423171,nan
237,38.1869,709.8,0.0570297,0.125,0.0833333,0.263019,1.95686,0.0290421,-0.00761868,1.78895,5.85277e-05,0.0122595,0.282138,14379.1,0.489972,0.364604,-0.1,0.02,216.436,2.91226e+06,0.128627,0.0437405,0.568398,0.00196063,-0.158411,nan,2.1456,nan,nan,nan,nan,-0.0270766,-0.0607075,-0.0116936,0.0074,-0.266243,-0.001,-0.0501322,-0.411117,nan
238,47.6046,1000,0.0573499,0.0833333,0,0.261429,1.95266,0.0324031,-0.00626063,1.78401,5.85277e-05,0.00718178,0.282021,13942,0.528413,0.352954,-0.1,0.02,217.322,2.92454e+06,0.184203,0.0603107,0.825444,0.00230334,-0.22301,nan,2.69925,nan,nan,nan,nan,-0.0342318,-0.0894532,-0.0156215,0.00925,-0.376199,-0.001,-0.0605815,-0.600433,nan
239,42.5527,815.25,0.0567274,0.0833333,0.0833333,0.266636,1.96238,0.0329473,-0.00793179,1.77939,5.85277e-05,0.00915228,0.281923,8052.97,0.983848,0.542048,-0.1,0.02,218.85,2.93683e+06,0.14726,0.0518971,0.66905,0.00225696,-0.180532,nan,2.3895,nan,nan,nan,nan,-0.0312954,-0.0692684,-0.0135868,0.007875,-0.30632,0,-0.054072,-0.485132,nan
240,46.5384,870.8,0.0569735,0.166667,0.0416667,0.265047,1.98256,0.056053,-0.00782529,1.77569,5.85277e-05,0.00585063,0.281866,8172.45,0.95207,0.551518,-0.1,0.02,220.355,2.94912e+06,0.184008,0.0559626,0.706157,0.00213988,-0.192146,nan,2.5935,nan,nan,nan,nan,-0.0337177,-0.0742967,-0.0145384,0.0133,-0.326019,-0.0002,-0.0560061,-0.531222,nan
241,44.7062,789,0.0572545,0.0833333,0.0416667,0.263369,1.94978,0.0229896,-0.00621917,1.7723,5.85277e-05,0.0072101,0.281757,8339.16,0.873206,0.600324,-0.1,0.02,221.833,2.96141e+06,0.120969,0.0502794,0.631024,0.00205737,-0.173564,nan,2.5155,nan,nan,nan,nan,-0.0317791,-0.0751746,-0.0142242,0.0103333,-0.294664,-0.001,-0.0429823,-0.461464,nan
242,56.2516,1000,0.0570861,0.25,0,0.265436,1.93775,0.041986,-0.00778746,1.76714,5.85277e-05,0.0173113,0.281653,7792.43,0.974996,0.60192,-0.1,0.02,223.412,2.9737e+06,0.206342,0.0605584,0.814359,0.00239375,-0.220204,nan,3.1415,nan,nan,nan,nan,-0.0405559,-0.096529,-0.0175674,0.01325,-0.375139,-0.000666667,-0.0586954,-0.616467,nan
243,50.2406,882,0.0572681,0.166667,0.0416667,0.262587,1.94731,0.0269316,-0.00745572,1.76299,5.85277e-05,0.00771015,0.281557,8027.89,0.978339,0.552325,-0.1,0.02,224.944,2.98598e+06,0.177416,0.056348,0.71939,0.00215939,-0.192636,nan,2.7804,nan,nan,nan,nan,-0.035709,-0.0878643,-0.0148445,0.0111,-0.330036,-0.0004,-0.0498524,-0.523439,nan
244,56.9496,1000,0.0571923,0.0416667,0,0.267283,1.95051,0.0543439,-0.00748549,1.75891,5.85277e-05,0.00944315,0.28149,7920.82,0.839044,0.71231,-0.1,0.02,226.497,2.99827e+06,0.190308,0.0656988,0.813952,0.00261109,-0.219817,nan,3.1545,nan,nan,nan,nan,-0.0393972,-0.0947391,-0.0161717,0.0085,-0.373083,0,-0.0652654,-0.579617,nan
245,46.8918,821.778,0.0572785,0.25,0.125,0.263639,1.94161,0.0578867,-0.00669764,1.75731,5.85277e-05,0.00679927,0.281494,8011.38,0.864586,0.669232,-0.1,0.02,228.035,3.01056e+06,0.143065,0.0543666,0.674044,0.00265664,-0.180269,nan,2.59767,nan,nan,nan,nan,-0.0327398,-0.0731852,-0.0143667,0.0122222,-0.30549,-0.00133333,-0.0573221,-0.474723,nan
246,42.4823,757.2,0.0577158,0.125,0.0833333,0.266114,1.96337,0.0339412,-0.0063737,1.75659,5.85277e-05,0.00677423,0.281442,7828.9,0.905426,0.664144,-0.1,0.02,229.606,3.02285e+06,0.129073,0.0493911,0.608015,0.0019459,-0.16693,nan,2.3877,nan,nan,nan,nan,-0.0308277,-0.0675865,-0.0139271,0.0091,-0.284854,-0.0016,-0.04283,-0.452556,nan
